Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Lemons,6.7,28.29,67.48,236,1501.92,133,62,193
Lemons,6.07,21.39,69.97,283,1295.04,129,50,192
Lemons,6.54,26.12,77.18,272,1217.95,110,57,163
Lemons,6.47,29.6,55.19,371,1246.45,105,21,133
Lemons,6.49,24.59,54.41,931,1773.33,144,25,132
Lemons,6.96,29.72,72.54,583,1614.48,127,57,135
Lemons,6.41,29.64,61.67,667,1086.4,138,44,173
Lemons,6.03,26.73,78.71,339,1670.31,143,24,137
Lemons,6.82,19.94,54.5,793,1700.42,147,49,213
Lemons,6.9,29.99,66.79,966,1186.27,137,53,179
Lemons,6.58,26.37,74.83,145,1416.22,102,58,228
Lemons,6.44,26.04,64.58,1068,1075.26,100,42,174
Lemons,6.98,25.65,76.63,752,1929.49,138,40,157
Lemons,6.48,18.85,74.16,237,1503.26,114,32,148
Lemons,6.08,29.66,61.66,609,1015.56,116,22,119
Lemons,6.52,21.98,57.91,72,1007.47,123,64,128
Lemons,6.82,20.49,75.81,505,1153.27,109,61,189
Lemons,6.32,25.53,57.09,885,1539.93,144,68,158
Lemons,6.97,22.75,70.77,984,1138.58,123,74,220
Lemons,6.16,26.81,57.7,798,1539.76,102,20,209
Lemons,6.84,20.63,73.82,221,1385.5,120,36,156
Lemons,6.6,27.77,60.69,586,1231.34,111,28,177
Lemons,6.03,28.36,50.12,913,1670.92,133,69,113
Lemons,6.17,27.86,54.29,599,1720.4,117,45,138
Lemons,6.41,18.2,71.14,462,1321.14,123,39,156
Lemons,6.13,24.31,69.71,349,1277.62,126,63,138
Lemons,6.32,24.8,73.12,192,1251.86,129,63,199
Lemons,6.16,27.43,51.97,654,1822.96,116,71,200
Lemons,6.67,23.37,74.52,1010,1713.0,144,34,226
Lemons,6.59,29.18,51.62,742,1451.52,141,22,198
Lemons,6.31,29.25,68.78,540,1270.54,105,62,250
Lemons,6.62,27.6,69.96,880,1702.32,123,46,240
Lemons,6.51,18.66,53.27,788,1533.04,121,26,128
Lemons,6.19,19.09,52.53,953,1356.24,105,54,219
Lemons,6.45,29.27,58.45,82,1352.28,104,40,163
Lemons,6.02,29.13,64.1,227,1147.51,115,22,146
Lemons,6.74,28.02,64.22,923,1788.12,108,65,174
Lemons,6.27,18.56,69.57,349,1647.71,107,71,226
Lemons,6.29,23.51,50.75,146,1969.99,113,23,221
Lemons,6.39,29.75,59.61,442,1962.06,122,24,108
Lemons,6.77,22.6,68.38,967,1029.56,120,55,200
Lemons,6.93,18.89,75.76,145,1476.01,115,52,180
Lemons,6.29,23.92,70.14,606,1581.76,101,63,115
Lemons,6.92,23.35,76.37,66,1159.21,131,62,230
Lemons,6.56,20.12,56.66,284,1414.1,111,43,176
Lemons,6.33,21.69,77.17,210,1108.0,129,26,111
Lemons,6.55,22.15,59.39,258,1208.35,117,38,241
Lemons,6.54,18.29,75.72,290,1703.97,112,21,204
Lemons,6.17,24.23,55.15,564,1740.95,146,25,178
Lemons,6.7,25.71,67.56,898,1199.31,136,36,228
Lemons,6.32,21.96,54.0,410,1420.37,144,22,129
Lemons,6.67,22.27,67.46,244,1683.83,149,60,199
Lemons,6.52,29.7,54.38,167,1213.77,119,20,141
Lemons,6.06,18.52,70.84,619,1382.77,141,74,116
Lemons,6.48,26.61,58.45,686,1386.24,114,72,102
Lemons,6.83,24.63,60.91,744,1886.57,105,41,210
Lemons,6.49,22.62,69.56,529,1313.77,145,38,120
Lemons,6.5,27.18,60.45,122,1480.09,105,72,118
Lemons,6.14,28.9,70.42,976,1866.9,146,63,208
Lemons,6.11,25.63,63.3,512,1896.51,146,33,170
Lemons,6.41,25.12,64.82,1023,1019.16,118,72,225
Lemons,6.81,27.38,57.28,532,1348.18,114,62,128
Lemons,6.33,24.15,50.31,152,1280.16,132,43,164
Lemons,6.6,18.24,54.71,347,1108.21,106,58,106
Lemons,6.2,26.91,78.32,827,1251.09,109,68,165
Lemons,6.7,20.94,61.61,828,1493.38,147,63,117
Lemons,6.66,24.9,72.96,145,1855.68,115,39,124
Lemons,6.45,18.32,56.05,129,1945.38,127,43,113
Lemons,6.05,21.85,79.29,365,1887.03,141,73,233
Lemons,6.24,22.59,55.49,276,1846.36,107,28,199
Lemons,6.2,19.14,79.27,133,1380.33,103,69,226
Lemons,6.68,28.97,62.55,423,1430.85,129,40,164
Lemons,6.0,19.35,51.02,984,1044.91,127,22,233
Lemons,6.36,26.52,73.06,312,1033.04,108,61,178
Lemons,6.79,23.13,61.26,802,1270.08,115,21,102
Lemons,6.05,21.49,65.05,369,1798.98,136,61,218
Lemons,6.39,25.14,72.54,653,1553.28,146,71,151
Lemons,6.07,22.42,75.78,243,1069.17,108,31,199
Lemons,6.44,21.59,64.95,170,1500.07,149,61,200
Lemons,6.17,25.83,67.3,200,1725.99,138,73,173
Lemons,6.84,28.53,79.33,99,1655.14,138,72,130
Lemons,6.62,19.05,60.14,358,1311.16,149,69,244
Lemons,6.47,22.17,74.62,239,1370.48,130,41,231
Lemons,6.81,23.41,66.09,1028,1603.41,114,55,203
Lemons,6.79,26.31,55.04,502,1015.73,105,73,110
Lemons,6.24,26.9,55.82,70,1986.87,103,39,156
Lemons,6.25,19.42,62.03,579,1623.63,149,47,204
Lemons,6.14,22.18,59.58,435,1086.61,147,70,154
Lemons,6.78,22.07,73.07,494,1137.43,149,28,225
Lemons,6.88,27.96,67.24,778,1726.87,117,21,225
Lemons,6.94,18.26,76.7,77,1475.78,134,31,207
Lemons,6.84,20.04,79.69,654,1008.63,133,30,202
Lemons,6.22,20.6,63.23,176,1178.53,109,64,102
Lemons,6.38,22.81,68.64,566,1803.18,148,56,141
Lemons,6.26,28.23,75.48,344,1279.12,112,46,250
Lemons,6.86,18.91,59.59,272,1256.4,104,36,163
Lemons,6.37,25.65,69.28,235,1736.76,140,43,109
Lemons,6.15,29.94,63.93,194,1450.4,149,69,130
Lemons,6.06,27.17,53.47,1091,1390.83,120,52,229
Lemons,6.93,23.51,59.91,482,1885.22,118,65,116
Lemons,6.72,24.56,64.44,328,1001.92,136,48,250
Lemons,6.0,22.69,68.99,307,1148.95,111,35,103
Lemons,6.23,18.36,64.5,329,1609.98,133,62,229
Lemons,6.34,24.51,57.37,358,1873.67,136,59,163
Lemons,6.44,25.59,51.9,532,1122.65,126,29,145
Lemons,6.09,19.15,76.39,799,1334.42,128,54,203
Lemons,6.62,21.77,72.67,131,1375.53,132,29,223
