Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Cranberries,5.2,29.47,71.68,2953,1122.59,94,38,132
Cranberries,5.11,26.24,62.06,3573,680.27,126,25,65
Cranberries,4.84,32.4,67.9,2497,1413.2,97,22,70
Cranberries,4.56,21.53,67.71,2250,1190.48,45,26,119
Cranberries,4.99,22.0,77.1,2243,679.74,100,25,89
Cranberries,4.73,29.95,76.28,1586,1173.59,102,23,141
Cranberries,4.18,33.64,78.3,2807,1461.33,106,28,55
Cranberries,5.26,29.08,84.51,3909,885.96,95,37,48
Cranberries,4.75,21.51,72.09,3586,696.26,103,28,45
Cranberries,4.79,30.9,82.78,2502,831.27,93,35,85
Cranberries,4.62,22.3,63.75,3979,1349.46,145,20,135
Cranberries,5.38,25.47,61.18,2575,1148.1,74,32,79
Cranberries,5.23,33.63,60.97,1764,980.51,124,34,43
Cranberries,5.44,27.2,70.67,3306,1422.23,52,29,102
Cranberries,4.5,22.28,77.69,3394,1378.91,119,38,48
Cranberries,4.5,20.73,70.71,2183,551.04,50,30,132
Cranberries,5.19,23.45,74.02,3232,1246.35,47,20,36
Cranberries,4.47,27.7,79.07,2968,1268.54,46,21,126
Cranberries,4.95,32.32,74.5,2593,1205.37,54,39,21
Cranberries,4.37,23.8,76.74,2851,581.48,106,23,30
Cranberries,4.78,34.53,77.69,3603,1227.25,70,31,43
Cranberries,4.65,32.59,81.67,3516,763.27,47,29,104
Cranberries,4.52,20.29,76.26,3323,812.61,134,26,22
Cranberries,4.14,30.77,66.11,3931,596.64,127,27,34
Cranberries,4.85,24.61,82.89,2644,1254.29,94,40,135
Cranberries,4.91,28.29,71.04,3420,1267.19,94,34,108
Cranberries,5.21,27.0,60.38,3313,674.04,60,34,150
Cranberries,4.92,21.25,71.25,3858,1350.74,46,36,139
Cranberries,5.41,27.78,74.58,2511,1416.46,94,31,62
Cranberries,5.14,25.25,73.31,3743,764.96,117,36,22
Cranberries,4.99,25.46,65.32,3818,959.9,103,37,48
Cranberries,5.23,22.78,75.88,2376,1454.98,147,24,95
Cranberries,5.21,31.49,62.99,3224,917.1,80,30,83
Cranberries,5.42,27.69,63.37,1684,505.92,120,36,137
Cranberries,4.44,20.18,81.75,1743,768.49,70,35,47
Cranberries,4.1,20.75,83.87,3135,1061.23,120,25,72
Cranberries,4.3,30.96,63.48,3390,738.08,133,40,78
Cranberries,5.04,22.7,66.67,2880,1165.12,138,35,97
Cranberries,4.72,26.42,77.64,3743,935.22,91,40,112
Cranberries,4.57,24.3,68.69,2140,539.07,129,40,127
Cranberries,4.3,31.07,61.61,2775,710.92,117,22,40
Cranberries,5.21,29.01,68.74,2321,591.89,96,30,88
Cranberries,4.4,24.61,83.6,1713,1259.98,143,34,66
Cranberries,4.84,26.8,71.24,3011,504.92,146,26,110
Cranberries,4.74,20.57,74.18,2554,1013.76,101,29,70
Cranberries,5.08,20.79,60.69,3143,907.59,148,23,114
Cranberries,5.0,26.46,78.01,2176,765.0,125,31,65
Cranberries,4.88,20.78,74.26,1941,518.15,91,28,103
Cranberries,4.88,24.46,83.22,2755,930.43,75,37,143
Cranberries,4.56,27.59,63.77,3122,1123.42,43,32,36
Cranberries,4.4,26.96,69.74,1866,1122.82,146,38,129
Cranberries,4.16,32.27,65.79,1675,1301.32,57,28,144
Cranberries,4.16,26.73,73.94,3770,1451.75,46,35,53
Cranberries,4.02,20.31,68.08,3454,951.83,136,21,52
Cranberries,4.65,33.24,80.07,3014,1328.34,97,23,80
Cranberries,4.18,23.67,67.97,2188,566.01,76,38,138
Cranberries,4.17,27.54,61.55,2806,1140.53,55,39,67
Cranberries,4.87,29.97,75.51,3814,726.67,140,37,65
Cranberries,4.46,26.51,82.2,3095,857.33,144,24,54
Cranberries,4.32,31.94,81.72,3409,722.34,124,30,122
Cranberries,5.45,22.34,64.14,3135,845.2,41,29,144
Cranberries,4.6,31.83,79.78,2461,1338.26,116,37,63
Cranberries,4.6,25.86,82.59,3505,775.33,49,38,146
Cranberries,4.37,29.03,63.82,3435,1009.83,107,27,54
Cranberries,4.76,23.52,73.75,3383,1188.36,52,30,70
Cranberries,4.57,28.78,68.2,3212,703.04,108,28,139
Cranberries,4.58,33.88,74.48,3415,1286.47,116,28,119
Cranberries,4.58,32.02,75.23,3705,1340.07,97,25,117
Cranberries,5.16,21.59,72.38,2959,1407.73,49,28,34
Cranberries,4.96,28.8,72.48,3359,1188.76,61,30,105
Cranberries,4.56,30.37,69.21,1693,755.23,100,39,75
Cranberries,5.01,26.17,73.28,2647,505.52,144,35,44
Cranberries,4.14,32.53,61.96,1707,1261.64,150,27,57
Cranberries,5.05,21.03,82.54,2216,1329.71,121,20,120
Cranberries,4.02,29.05,68.08,2873,1088.21,102,34,150
Cranberries,4.42,31.83,65.76,1569,1216.69,128,32,119
Cranberries,4.13,24.09,67.22,3547,1234.01,129,34,122
Cranberries,5.44,29.36,77.61,2240,963.62,117,35,109
Cranberries,4.0,32.55,68.88,3179,1428.68,85,34,106
Cranberries,4.92,27.01,70.79,2461,1213.0,72,40,31
Cranberries,5.21,20.32,64.04,2270,1437.72,44,27,144
Cranberries,4.36,32.68,71.4,3841,1051.44,88,22,22
Cranberries,4.52,32.2,65.69,1667,1087.51,91,32,108
Cranberries,4.14,33.59,63.6,2615,1102.71,117,31,99
Cranberries,5.17,23.62,60.04,3773,1025.6,40,32,45
Cranberries,4.7,32.02,80.18,2953,1469.59,62,27,52
Cranberries,5.2,21.96,70.63,1656,925.27,64,25,123
Cranberries,4.31,34.24,72.03,2991,1043.3,149,33,56
Cranberries,5.23,21.91,84.91,1905,941.48,71,33,73
Cranberries,4.19,30.97,63.2,1620,989.96,93,37,143
Cranberries,4.36,21.86,79.41,1841,1044.77,103,21,132
Cranberries,4.29,34.47,62.6,3901,1151.14,144,22,131
Cranberries,4.85,34.16,61.63,1704,1143.96,49,23,139
Cranberries,4.71,20.13,60.05,1551,1380.2,146,27,61
Cranberries,4.81,34.79,66.24,1548,588.8,141,37,107
Cranberries,4.1,26.65,76.11,2889,1101.03,59,29,38
Cranberries,5.07,32.44,84.98,2416,1148.71,95,39,104
Cranberries,5.04,24.7,78.79,3645,627.7,40,21,42
Cranberries,5.24,31.93,83.79,2824,926.99,45,35,70
Cranberries,4.79,29.79,69.65,3968,1101.28,52,32,145
Cranberries,4.13,22.44,82.08,2003,1038.57,66,31,119
Cranberries,5.47,33.27,64.25,2122,1099.11,112,24,38
Cranberries,5.49,20.77,73.97,2881,1100.63,41,38,78
Cranberries,5.24,29.47,66.19,2106,1018.61,51,34,80
Cranberries,5.34,22.39,62.54,2569,663.62,124,26,126
Cranberries,5.02,25.66,66.38,3571,533.18,90,35,127
Cranberries,4.5,21.95,66.25,2379,1333.17,120,22,118
Cranberries,4.75,27.0,77.32,3357,865.77,95,27,119
Cranberries,5.46,24.63,81.6,2318,522.09,88,37,71
Cranberries,5.33,28.14,73.5,3958,878.0,53,33,112
Cranberries,4.21,28.4,84.93,2805,698.38,136,20,85
Cranberries,4.62,21.16,74.26,2927,1236.26,41,38,45
Cranberries,4.59,27.77,60.89,3496,523.88,147,20,90
Cranberries,4.06,28.31,62.18,3390,948.22,51,32,102
Cranberries,4.59,30.55,66.44,3360,1199.02,147,30,108
Cranberries,5.0,22.61,64.25,3773,1218.5,89,32,21
Cranberries,4.46,26.95,70.16,3460,1060.74,80,37,34
Cranberries,5.31,34.71,80.97,1593,780.66,56,29,133
Cranberries,5.18,30.52,67.57,1771,644.53,128,21,110
Cranberries,4.08,34.99,76.13,3779,1135.65,71,23,89
Cranberries,4.21,29.76,69.43,3135,1185.28,127,30,102
Cranberries,4.5,28.73,77.49,2657,1053.24,145,40,65
Cranberries,4.73,29.96,60.03,2686,776.04,103,40,145
Cranberries,4.38,20.43,65.34,3060,1312.39,120,26,54
Cranberries,4.05,20.39,64.97,3328,1093.03,134,30,60
Cranberries,5.21,27.1,76.9,2578,1094.86,137,20,38
Cranberries,4.06,26.12,69.97,2061,1115.01,96,36,48
Cranberries,4.09,26.36,84.93,2176,1176.47,74,36,103
Cranberries,4.81,25.78,68.83,1834,1021.44,76,25,103
Cranberries,5.18,29.38,81.48,3338,884.2,100,32,51
Cranberries,4.31,32.75,64.15,3708,1489.27,43,37,116
Cranberries,5.08,32.62,74.01,1919,525.86,101,22,100
Cranberries,5.23,24.69,71.61,3470,1328.63,142,24,56
Cranberries,4.88,30.43,71.32,1966,1126.1,70,40,140
Cranberries,5.29,23.63,66.4,2046,1421.52,135,23,55
Cranberries,5.41,24.6,70.0,2377,1116.89,150,30,58
Cranberries,5.49,23.48,83.31,2368,872.38,85,25,91
Cranberries,4.13,27.56,70.2,3615,553.04,50,30,21
Cranberries,4.08,27.85,84.47,3528,823.22,62,38,28
Cranberries,4.09,34.79,66.85,1594,746.85,126,34,138
Cranberries,4.28,26.12,60.23,3383,633.12,66,29,48
Cranberries,5.3,26.1,64.35,2556,927.99,60,27,125
Cranberries,5.22,29.58,81.31,1649,708.5,103,35,44
Cranberries,4.35,32.65,66.76,3318,991.37,77,21,148
Cranberries,4.12,20.19,71.88,3327,1460.69,90,21,115
Cranberries,4.33,27.31,81.13,1952,1462.8,67,40,43
Cranberries,4.38,20.21,76.51,2215,923.12,89,28,144
Cranberries,5.09,25.49,63.0,2248,661.65,100,33,67
Cranberries,4.63,22.45,83.16,3873,1448.28,63,23,121
