Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Almond,6.54,26.3,35.99,800,440.61,112,38,85
Almond,7.28,26.58,59.55,1088,555.7,54,40,86
Almond,6.36,27.6,40.81,861,636.83,71,32,88
Almond,6.17,29.88,54.89,989,459.79,78,34,116
Almond,6.68,16.34,38.06,840,489.46,108,37,87
Almond,7.48,23.71,31.1,1292,745.2,97,31,88
Almond,6.29,30.0,56.41,1404,368.77,70,21,120
Almond,7.06,27.26,46.32,293,526.7,67,34,87
Almond,6.23,15.79,54.25,125,673.76,50,30,87
Almond,6.46,20.55,41.92,1309,671.26,50,23,81
Almond,7.15,27.27,53.61,965,367.92,86,35,113
Almond,6.67,29.84,42.83,854,418.26,64,40,92
Almond,6.66,23.42,54.41,114,468.66,110,22,92
Almond,7.07,15.86,47.47,1256,420.76,95,39,90
Almond,6.59,18.98,37.32,703,487.74,103,26,103
Almond,6.43,16.51,58.76,550,501.19,113,29,86
Almond,6.35,22.07,52.21,82,624.48,30,24,109
Almond,6.28,20.86,35.74,711,774.63,107,32,96
Almond,7.27,20.86,52.14,1182,502.47,49,27,99
Almond,7.29,22.44,42.17,284,686.18,66,31,85
Almond,7.29,27.78,49.32,361,547.93,112,38,102
Almond,6.07,24.03,46.32,910,579.2,54,24,83
Almond,7.09,29.32,44.13,138,520.22,56,31,115
Almond,7.37,27.84,39.86,824,556.05,110,21,115
Almond,6.71,23.37,54.16,1387,528.78,118,31,117
Almond,7.29,16.93,37.02,470,480.62,79,37,104
Almond,6.42,24.6,37.01,1240,380.43,76,39,81
Almond,7.47,19.15,42.71,542,493.32,60,38,91
Almond,6.42,23.79,49.33,1441,378.97,31,37,102
Almond,6.92,26.82,35.5,275,678.86,115,26,112
Almond,6.86,20.4,58.93,84,614.79,99,22,117
Almond,6.45,21.67,56.52,1197,639.94,31,29,105
Almond,6.02,29.31,32.63,455,440.27,41,21,93
Almond,6.76,29.18,30.14,1173,562.65,53,22,94
Almond,6.68,22.18,36.1,1044,655.98,77,26,80
Almond,7.0,28.07,37.52,933,430.46,99,22,112
Almond,7.31,24.84,54.19,519,691.87,56,39,80
Almond,6.45,27.1,40.94,723,445.68,41,37,99
Almond,6.52,20.33,47.33,1039,509.42,93,30,112
Almond,6.37,27.57,57.97,747,778.43,67,37,109
Almond,6.48,27.45,43.43,1457,587.42,90,35,116
Almond,7.22,19.74,49.83,1222,741.13,79,32,96
Almond,6.58,19.31,52.91,397,688.36,117,24,81
Almond,6.66,18.0,35.31,1241,614.09,50,37,112
Almond,6.31,16.55,46.42,697,796.4,35,33,94
Almond,6.01,29.6,37.28,579,407.62,87,36,116
Almond,7.32,20.56,38.49,332,575.91,108,26,105
Almond,6.57,25.96,47.23,82,533.72,44,38,116
Almond,6.63,19.95,44.16,759,548.78,39,34,99
Almond,6.37,19.01,41.25,1460,710.39,54,25,91
Almond,6.8,16.9,41.29,853,616.32,109,20,97
Almond,7.01,22.05,43.72,1046,520.28,94,37,103
Almond,6.11,28.21,44.89,152,790.2,30,20,120
Almond,6.7,28.67,48.56,429,639.45,59,31,113
Almond,6.57,22.01,30.34,1114,459.35,52,23,92
Almond,6.97,17.93,57.57,1137,601.29,31,33,95
Almond,6.87,29.03,56.94,304,742.8,113,36,108
Almond,6.54,20.09,56.77,550,515.56,84,27,100
Almond,6.66,19.4,41.73,1138,594.71,105,39,112
Almond,7.26,15.27,37.71,1051,473.52,47,24,113
Almond,7.16,29.9,44.05,472,598.96,80,36,86
Almond,6.74,21.48,50.77,518,621.5,62,25,89
Almond,7.11,20.21,46.61,434,599.82,63,34,94
Almond,6.51,21.9,32.94,513,692.16,47,22,104
Almond,7.16,18.5,42.97,1193,756.34,60,24,112
Almond,7.28,21.7,48.01,990,495.56,95,26,115
Almond,7.38,25.42,57.77,339,500.48,51,26,84
Almond,7.05,29.65,46.47,317,472.98,103,30,82
Almond,6.19,19.61,48.8,979,436.97,85,25,95
Almond,6.1,22.05,30.17,731,366.22,42,35,111
Almond,6.34,23.85,49.8,927,549.66,55,29,87
Almond,6.89,26.78,52.03,758,763.23,66,35,81
Almond,6.58,21.67,34.94,1199,632.44,115,32,104
Almond,6.5,20.67,36.67,1487,607.92,58,38,105
Almond,6.65,26.95,49.26,975,359.81,93,39,120
Almond,7.38,21.25,49.52,746,722.68,85,32,107
Almond,6.94,16.85,51.17,1449,671.28,90,25,89
Almond,6.97,19.13,50.01,1360,606.93,120,33,113
Almond,6.83,22.02,45.14,1256,682.14,68,30,101
Almond,7.22,16.65,38.6,779,531.26,99,27,97
Almond,6.91,24.38,59.17,665,701.18,114,27,104
Almond,6.11,27.91,43.59,923,481.72,48,27,80
Almond,6.59,23.23,39.59,870,488.63,73,27,119
Almond,6.39,25.89,39.93,1289,442.84,116,21,107
Almond,7.06,24.44,50.59,1163,363.53,64,21,95
Almond,6.91,24.11,38.53,1391,636.17,109,20,81
Almond,6.16,29.2,41.54,831,716.23,82,25,83
Almond,7.11,23.35,34.51,323,379.26,72,29,83
Almond,6.85,15.18,45.77,924,742.64,63,38,83
Almond,6.51,16.69,33.33,1459,362.81,50,25,110
Almond,6.41,28.45,54.48,941,628.66,84,20,115
Almond,7.49,29.83,56.79,915,453.07,44,40,106
Almond,6.06,20.46,53.51,284,395.28,99,23,99
Almond,6.27,19.49,34.51,455,472.36,47,28,90
Almond,6.93,26.45,39.63,1114,354.99,91,26,112
Almond,6.72,16.43,48.41,894,414.82,58,22,83
Almond,6.94,18.56,49.33,962,657.76,95,35,115
Almond,6.23,18.23,40.9,1338,746.65,64,40,106
Almond,7.11,17.36,37.46,1222,537.91,57,33,101
Almond,6.38,26.3,34.55,594,444.27,113,40,86
Almond,6.01,22.55,32.79,779,557.31,43,30,113
Almond,7.37,16.3,37.5,386,554.95,96,30,104
Almond,6.4,17.06,59.13,1016,381.73,30,30,89
Almond,6.64,25.79,59.88,1063,726.55,59,40,83
Almond,6.17,23.53,38.69,673,562.84,88,29,104
Almond,6.33,20.85,34.59,1280,362.13,106,38,112
Almond,6.3,26.54,47.03,1056,461.99,51,28,116
Almond,6.12,15.68,32.76,221,436.68,44,22,103
Almond,6.07,28.43,52.66,1025,751.51,84,37,116
Almond,7.44,22.73,35.33,650,706.81,107,26,99
Almond,7.1,17.79,31.73,1300,471.68,117,30,106
Almond,6.48,18.51,53.25,881,389.84,93,35,117
Almond,6.97,24.01,30.61,914,511.44,76,23,116
Almond,6.55,23.38,46.77,545,371.08,93,34,108
Almond,7.1,19.17,49.08,329,473.7,56,21,87
Almond,6.24,17.86,44.99,1337,528.17,65,22,93
Almond,6.14,16.37,56.87,628,700.71,86,39,110
Almond,6.81,29.53,38.44,746,672.5,40,29,100
Almond,7.05,28.17,39.85,1274,401.09,113,22,119
Almond,7.1,17.9,34.85,1438,736.7,44,40,92
Almond,7.44,19.6,48.11,394,734.74,119,21,87
Almond,6.26,22.51,53.62,554,417.89,78,25,93
Almond,6.55,20.9,38.78,352,764.3,67,30,91
Almond,6.72,15.17,33.53,328,397.29,56,23,105
Almond,6.79,25.19,30.54,575,518.52,76,40,105
Almond,7.31,20.0,47.99,880,698.65,39,39,119
Almond,6.52,18.35,36.64,913,671.62,98,40,90
Almond,7.02,24.35,41.74,1148,548.47,90,28,118
Almond,7.17,28.74,47.57,1365,760.04,89,32,107
Almond,6.45,17.71,38.83,450,447.9,35,28,88
Almond,6.02,27.71,46.05,1115,579.03,78,22,85
Almond,6.14,15.71,50.52,120,401.95,59,28,95
Almond,6.02,28.32,54.45,337,572.19,55,34,117
Almond,7.49,16.44,37.57,296,571.29,42,35,101
Almond,6.14,28.69,34.62,277,627.06,74,21,97
Almond,6.12,21.13,36.67,463,550.51,104,20,115
Almond,7.4,21.71,42.07,877,502.88,105,40,109
Almond,7.27,21.8,49.62,903,393.61,55,22,101
Almond,6.26,17.37,41.9,335,353.86,45,29,87
Almond,6.97,24.84,43.53,945,371.64,48,32,99
Almond,6.74,16.03,44.04,237,735.78,67,35,99
Almond,6.7,24.48,39.82,312,574.03,32,21,92
Almond,6.64,18.48,34.55,235,620.86,40,26,86
Almond,6.86,25.96,55.82,1375,687.47,102,35,104
Almond,6.88,26.03,50.72,439,372.16,44,35,109
Almond,6.08,22.74,54.26,1282,499.72,85,27,89
Almond,6.91,22.82,48.05,667,788.31,41,30,97
Almond,6.3,29.42,39.01,1222,404.51,49,25,95
Almond,6.79,18.53,49.72,1243,437.81,85,29,105
Almond,7.08,17.35,55.97,271,769.75,49,26,87
Almond,6.33,15.94,37.23,649,554.33,56,28,88
Almond,6.58,19.53,41.07,1069,667.32,110,23,98
Almond,6.67,24.77,51.27,968,677.96,57,36,85
Almond,6.33,28.53,48.74,1469,478.3,109,23,113
Almond,6.36,24.76,42.92,877,765.12,31,24,120
Almond,7.22,27.89,38.69,1500,601.71,73,32,86
Almond,6.28,16.95,57.02,759,637.77,36,34,112
Almond,6.98,22.45,33.88,669,620.21,97,38,99
Almond,6.35,23.17,35.73,1131,465.88,69,38,103
Almond,7.26,17.45,40.16,641,401.69,47,21,88
Almond,6.58,28.1,33.0,1075,574.06,30,30,87
Almond,6.6,23.07,37.27,283,453.62,37,38,103
Almond,7.18,16.19,45.69,82,488.88,50,35,83
Almond,6.1,19.32,56.46,508,384.3,49,21,103
Almond,6.23,21.44,54.83,1163,773.61,94,32,86
Almond,6.53,28.72,35.78,683,662.56,84,25,120
Almond,6.0,26.91,46.96,72,406.49,107,31,109
