Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Olive,6.96,17.96,40.65,1022,883.65,64,40,50
Olive,8.42,18.7,43.48,1025,503.09,45,24,85
Olive,7.14,18.28,65.57,846,607.29,62,58,98
Olive,7.47,27.39,64.71,942,698.41,86,46,76
Olive,7.11,29.7,42.08,1063,982.64,67,28,61
Olive,6.48,24.69,50.41,286,847.05,95,60,101
Olive,8.21,15.86,40.1,843,511.21,116,30,60
Olive,7.82,24.45,68.2,259,568.6,72,36,98
Olive,8.21,25.88,53.65,864,730.84,110,60,107
Olive,6.29,29.53,44.66,1118,761.85,109,29,118
Olive,6.98,24.18,51.04,882,860.71,70,42,88
Olive,7.29,28.67,66.59,197,792.86,58,23,74
Olive,7.47,17.71,52.06,189,688.99,72,47,118
Olive,6.61,27.81,61.09,350,839.62,71,31,63
Olive,7.11,18.97,63.15,568,994.35,107,60,95
Olive,8.32,22.57,46.51,63,593.14,112,27,93
Olive,7.09,16.77,41.35,1030,933.77,80,52,96
Olive,7.05,18.04,69.48,580,677.4,46,42,102
Olive,6.34,27.11,62.37,966,723.53,120,32,72
Olive,6.15,17.32,44.87,902,888.78,112,42,77
Olive,6.43,15.03,47.05,602,774.54,40,20,101
Olive,7.61,28.12,44.58,576,991.77,107,55,90
Olive,7.52,27.37,68.27,296,686.89,86,34,95
Olive,7.33,21.55,50.07,856,664.9,50,21,111
Olive,6.45,22.79,44.59,527,764.02,81,44,86
Olive,7.88,27.02,61.25,110,610.22,63,37,84
Olive,6.29,24.12,64.11,1190,933.87,47,35,63
Olive,7.82,16.09,40.94,1106,599.88,55,20,64
Olive,7.4,28.98,58.9,829,814.64,41,48,107
Olive,6.5,27.81,42.35,599,640.95,97,45,103
Olive,6.76,24.9,69.84,1113,614.47,76,52,86
Olive,6.67,15.72,48.89,487,947.12,61,43,86
Olive,7.73,21.85,66.64,788,951.96,68,59,96
Olive,7.78,28.0,55.6,333,834.97,118,43,67
Olive,6.88,15.5,55.18,189,882.69,78,48,111
Olive,7.69,18.58,58.46,66,998.43,101,48,68
Olive,8.16,24.34,45.41,376,701.39,58,51,82
Olive,6.26,21.44,65.59,570,743.76,84,49,61
Olive,6.41,25.83,43.49,977,902.84,88,44,101
Olive,8.18,21.74,45.57,167,591.72,97,27,100
Olive,8.1,19.5,66.93,518,596.37,51,46,64
Olive,6.61,23.71,62.87,771,754.32,94,24,55
Olive,7.08,29.47,58.63,951,638.4,66,46,98
Olive,8.12,27.34,54.11,60,942.75,45,49,79
Olive,6.24,16.96,63.76,1053,647.23,57,32,103
Olive,7.65,29.74,66.16,343,548.5,54,58,81
Olive,6.35,22.82,53.32,580,733.39,109,39,95
Olive,7.6,15.98,48.91,764,516.76,56,44,65
Olive,8.3,16.14,40.38,446,984.6,67,57,88
Olive,6.25,20.84,55.74,186,581.5,52,34,72
Olive,7.92,22.6,53.29,1155,531.92,59,57,89
Olive,8.38,26.81,44.04,1043,526.17,60,34,117
Olive,8.21,26.17,40.12,956,659.67,113,20,80
Olive,6.44,18.29,43.69,134,639.22,41,37,62
Olive,8.17,16.89,43.05,546,641.62,90,38,55
Olive,7.9,15.11,55.42,1168,541.51,115,43,63
Olive,7.03,22.31,63.09,616,988.17,85,29,63
Olive,8.43,26.69,43.32,1145,972.91,49,58,63
Olive,6.88,17.27,64.74,901,921.97,75,21,90
Olive,6.08,21.81,51.73,87,758.29,58,55,120
Olive,6.57,15.37,69.33,1076,537.08,82,47,101
Olive,6.32,18.27,48.32,974,577.09,65,48,103
Olive,8.39,23.54,65.42,681,894.38,55,56,66
Olive,6.7,29.84,57.76,179,682.16,114,24,50
Olive,8.0,23.15,56.09,1017,774.75,90,26,113
Olive,7.7,26.66,46.44,867,903.35,116,59,102
Olive,6.44,20.85,69.69,962,873.69,53,32,60
Olive,7.33,25.02,50.14,680,755.3,77,35,110
Olive,6.38,20.67,63.45,805,984.72,93,33,100
Olive,8.3,23.9,43.03,438,695.33,74,34,93
Olive,7.02,20.82,47.38,875,873.61,68,43,120
Olive,8.34,18.85,55.53,760,681.53,97,39,70
Olive,8.03,19.53,54.19,280,552.19,115,48,105
Olive,7.91,25.41,62.11,146,810.55,92,42,75
Olive,8.3,20.54,65.13,370,857.48,42,25,110
Olive,8.27,15.92,68.79,147,894.12,57,30,51
Olive,7.5,18.43,47.79,641,656.28,66,39,109
Olive,6.82,19.47,44.61,228,501.65,48,24,95
Olive,7.59,19.85,50.49,474,752.34,48,31,76
Olive,8.28,18.84,61.55,1067,513.77,119,40,67
Olive,6.3,25.48,57.43,587,969.75,42,39,55
Olive,6.44,26.4,40.6,553,753.8,95,23,50
Olive,8.2,20.22,69.77,757,623.12,84,20,53
Olive,8.49,21.12,49.61,394,753.34,73,57,82
Olive,6.56,21.67,55.78,358,657.73,90,58,92
Olive,7.77,15.48,54.11,1062,515.97,95,35,91
Olive,6.26,26.81,58.48,212,953.52,58,44,89
Olive,6.94,26.31,56.75,292,926.55,64,25,108
Olive,6.36,26.78,69.72,424,605.05,57,36,62
Olive,7.17,15.75,47.51,418,814.25,97,24,75
Olive,6.57,24.97,49.73,335,983.76,115,58,69
Olive,7.4,25.43,66.02,661,926.96,107,57,69
Olive,7.04,26.07,66.13,403,906.37,85,48,76
Olive,6.44,26.2,63.94,1051,649.51,106,26,50
Olive,6.5,28.29,43.01,968,662.14,114,39,92
Olive,7.99,23.36,49.23,908,668.01,51,35,98
Olive,6.86,23.82,62.69,1072,597.67,62,55,75
Olive,6.37,22.22,47.46,1030,844.01,61,58,115
Olive,6.1,15.65,46.49,779,978.01,97,38,86
Olive,7.44,17.8,55.51,693,822.69,113,41,51
Olive,7.59,24.34,40.11,795,834.45,87,42,116
Olive,7.67,24.11,53.72,764,901.43,46,32,116
Olive,6.04,28.24,57.8,548,845.07,75,44,65
Olive,8.11,16.0,60.54,505,983.35,75,23,91
Olive,8.26,20.29,59.05,345,786.66,91,36,59
Olive,6.44,21.03,60.03,598,554.28,108,44,118
Olive,7.31,20.29,63.62,968,700.05,46,25,86
Olive,7.76,16.86,60.22,569,651.19,51,46,86
Olive,6.59,15.98,63.63,1091,503.57,117,51,85
Olive,6.41,15.2,47.47,365,646.53,101,31,98
Olive,8.08,27.22,66.79,536,620.5,54,35,84
Olive,6.61,22.46,42.83,1083,893.42,103,37,52
Olive,6.51,25.92,60.53,266,618.4,51,25,87
Olive,6.48,21.45,42.5,909,951.69,78,47,53
Olive,6.04,25.02,42.34,69,998.85,89,53,61
Olive,7.18,17.26,61.12,496,967.49,51,23,102
Olive,6.01,17.02,51.82,291,589.17,44,24,64
Olive,7.57,15.54,40.59,638,659.72,81,59,103
Olive,6.18,21.44,68.07,1200,975.77,89,54,85
Olive,6.03,15.88,57.62,123,769.18,76,21,87
Olive,7.96,21.2,46.55,542,624.35,49,22,98
Olive,8.42,18.96,67.42,126,695.42,59,55,89
Olive,6.21,28.28,51.62,1053,928.15,83,21,60
Olive,8.24,16.55,49.33,892,954.56,51,32,102
Olive,7.5,23.86,43.57,404,876.75,50,31,96
Olive,8.15,23.91,45.28,103,630.15,112,22,57
Olive,7.95,23.39,59.8,142,737.91,61,35,54
Olive,8.39,25.97,44.87,682,847.42,60,46,69
Olive,8.09,27.71,49.83,1162,789.66,62,48,112
Olive,6.75,22.94,60.23,527,676.97,115,48,52
Olive,8.31,24.15,47.6,736,521.06,69,54,114
Olive,6.78,25.91,41.0,475,780.43,119,59,90
Olive,6.87,21.95,61.6,107,980.1,111,58,57
Olive,7.26,17.82,63.62,1142,531.5,116,20,118
Olive,6.97,20.65,53.3,763,691.48,46,44,78
Olive,6.98,20.3,55.79,624,688.47,110,56,117
Olive,7.54,15.28,40.57,1159,877.83,69,58,118
Olive,8.09,27.91,54.24,387,636.45,54,20,93
Olive,6.21,18.18,63.7,318,622.89,94,58,99
Olive,6.5,22.72,65.08,157,656.35,69,31,77
Olive,7.01,22.05,42.18,1009,987.81,68,50,108
Olive,6.52,28.81,67.1,1073,606.41,80,39,57
Olive,7.8,15.29,60.66,599,830.94,72,26,77
Olive,8.13,22.7,55.09,332,778.17,114,23,118
Olive,6.77,29.13,66.29,427,918.51,50,37,81
Olive,7.28,23.04,62.03,930,760.4,45,25,55
Olive,8.31,27.1,67.85,636,961.63,120,31,79
Olive,7.4,24.26,40.92,815,786.42,104,32,73
Olive,7.65,26.21,41.0,1152,762.23,108,38,102
Olive,6.7,22.77,54.47,878,636.61,105,35,73
Olive,6.11,17.98,69.98,996,500.52,57,43,82
Olive,6.78,18.05,53.68,885,973.53,114,41,82
Olive,7.34,22.77,64.09,1034,611.81,85,22,79
Olive,7.02,24.4,42.37,1001,575.19,101,25,99
Olive,7.49,29.44,41.19,375,774.78,91,35,66
Olive,7.97,15.51,62.24,728,791.69,83,39,73
Olive,7.1,25.42,45.1,381,650.92,82,21,51
Olive,7.26,15.33,43.3,745,837.85,99,43,74
Olive,7.62,26.27,43.29,149,868.67,51,39,89
Olive,7.09,22.99,57.92,385,737.73,96,56,62
