Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Orange,6.26,11.6,50.3,1435,943.77,147,44,128
Orange,7.01,16.74,53.5,1257,1496.96,145,49,220
Orange,6.99,17.03,61.6,1130,1335.3,119,30,146
Orange,6.5,24.96,70.76,1156,1389.55,148,36,193
Orange,7.48,14.47,73.75,1481,941.76,136,44,181
Orange,6.25,22.23,64.74,1444,722.02,93,43,285
Orange,7.24,13.11,50.61,991,1376.21,142,34,277
Orange,6.74,10.62,59.77,825,1166.66,136,41,246
Orange,6.45,18.02,57.64,1150,745.19,84,46,273
Orange,6.58,11.1,54.13,817,1318.0,146,34,159
Orange,7.45,25.28,53.31,850,1230.78,95,36,229
Orange,7.07,17.14,63.96,1218,839.64,92,38,122
Orange,6.87,11.55,55.53,917,1356.88,106,34,171
Orange,6.97,17.34,61.6,1456,726.53,80,45,188
Orange,7.23,10.69,52.8,1241,989.2,94,43,164
Orange,6.16,26.28,59.09,1173,848.21,92,38,153
Orange,6.7,24.76,74.53,1492,1223.75,146,30,113
Orange,6.65,11.08,60.58,1365,1100.69,119,43,174
Orange,7.2,19.51,52.18,1183,1189.1,144,44,112
Orange,6.94,10.69,57.58,1182,1208.89,107,40,133
Orange,6.27,24.22,61.25,1287,774.7,84,44,201
Orange,6.32,12.85,64.46,914,1318.84,90,40,285
Orange,6.36,15.26,56.14,1092,1378.37,121,38,131
Orange,6.23,22.61,56.04,1098,1223.04,85,43,292
Orange,6.24,21.4,64.27,1171,1167.99,90,34,113
Orange,6.81,19.78,50.1,1170,873.22,111,45,225
Orange,7.35,26.04,55.98,850,1317.09,133,32,234
Orange,6.84,17.27,67.75,826,1043.16,134,42,287
Orange,6.51,26.42,73.85,941,1019.27,96,41,286
Orange,6.04,12.75,54.51,1414,721.2,128,46,134
Orange,7.37,14.54,70.63,817,1066.6,102,34,196
Orange,7.37,25.18,59.28,940,838.34,95,47,199
Orange,7.27,15.4,52.82,1196,1082.89,97,48,288
Orange,7.5,24.83,61.0,1356,1474.74,86,30,270
Orange,6.05,16.29,51.53,1131,996.67,113,46,204
Orange,7.4,26.62,50.64,1197,1280.56,125,49,166
Orange,6.58,12.92,50.22,1184,1306.01,131,45,124
Orange,6.54,10.07,62.39,1264,846.06,138,46,128
Orange,6.47,15.81,57.73,1226,837.68,87,40,288
Orange,6.02,21.55,52.64,976,1470.39,105,50,138
Orange,6.99,19.55,73.11,1002,728.32,104,41,171
Orange,6.4,22.74,55.06,800,839.16,82,32,153
Orange,6.3,25.37,59.67,1371,815.81,141,35,103
Orange,7.08,15.78,60.82,835,1292.47,93,39,174
Orange,6.98,17.84,59.1,1377,888.71,138,34,176
Orange,6.5,18.68,69.81,1366,782.71,92,32,235
Orange,6.16,13.45,70.08,1365,1430.34,84,50,257
Orange,6.89,23.66,74.34,899,1063.75,90,48,106
Orange,6.76,24.42,72.61,1283,854.11,115,31,180
Orange,7.23,26.37,50.33,921,1118.52,113,47,243
Orange,7.46,18.32,65.57,979,953.74,91,33,264
Orange,6.92,22.06,54.63,1229,1010.96,146,34,270
Orange,6.06,12.94,67.96,805,913.14,111,35,215
Orange,7.24,24.84,71.77,1141,1108.84,118,42,289
Orange,7.29,26.97,53.02,1281,1475.8,104,47,101
Orange,7.12,18.13,69.1,1119,1115.37,108,43,213
Orange,6.21,13.56,61.92,1088,1319.19,131,46,271
Orange,6.08,13.35,64.31,1414,1203.07,140,47,292
Orange,6.61,14.94,62.25,852,858.63,124,45,207
Orange,6.71,25.3,52.39,811,789.73,124,46,103
Orange,6.12,26.67,56.24,911,894.61,142,39,161
Orange,6.04,23.39,66.23,1441,996.3,137,32,196
Orange,7.31,23.51,74.13,1356,734.71,140,44,137
Orange,7.2,23.27,55.11,822,1185.74,99,46,127
Orange,6.86,23.7,62.31,994,1018.08,146,34,162
Orange,6.65,17.99,58.12,1221,1226.4,129,50,105
Orange,7.09,11.97,50.91,873,733.82,107,34,112
Orange,6.18,23.92,61.65,1118,943.14,108,32,104
Orange,6.27,23.2,51.24,1497,951.45,86,48,162
Orange,6.92,19.14,73.58,1339,1174.19,87,42,291
Orange,6.38,13.84,57.98,840,1338.9,81,38,249
Orange,7.49,22.43,65.5,1311,1075.94,88,32,107
Orange,7.2,18.56,66.2,1225,764.2,109,33,273
Orange,7.16,23.53,70.59,1474,720.23,92,30,224
Orange,6.8,12.35,56.94,1130,1400.72,105,43,214
Orange,6.9,18.67,60.77,926,1005.3,130,35,290
Orange,7.22,24.2,61.43,1001,1340.7,127,31,190
Orange,7.0,24.53,54.89,1353,1107.28,84,47,162
Orange,6.07,18.19,52.02,1054,1434.21,130,46,102
Orange,6.46,18.36,61.17,850,841.45,128,42,218
Orange,6.37,26.94,63.06,1302,1124.09,137,49,252
Orange,7.41,15.26,63.74,1435,868.34,129,31,115
Orange,6.24,10.23,55.35,1009,953.48,127,39,235
Orange,6.47,16.07,65.51,1321,1059.67,108,39,174
Orange,6.18,13.43,69.32,1358,919.64,89,34,227
Orange,6.79,10.44,64.64,1468,1078.48,93,45,160
Orange,6.28,20.41,57.73,1470,1218.23,96,37,175
Orange,6.57,22.41,63.48,884,1160.72,118,39,262
Orange,7.12,22.43,57.8,1303,1372.71,129,42,149
Orange,7.49,17.33,70.04,819,1370.38,81,42,222
Orange,6.09,11.81,61.02,1182,721.12,126,47,285
Orange,6.08,25.02,64.48,1176,1257.14,124,34,271
Orange,7.18,22.71,55.55,814,1089.41,150,43,262
Orange,6.86,24.63,68.51,814,756.32,129,42,124
Orange,7.2,21.39,72.61,1307,993.19,132,49,264
Orange,6.37,11.97,59.67,1059,838.67,85,35,227
Orange,6.93,11.63,61.85,1171,836.7,141,36,172
Orange,7.39,13.3,54.59,1371,1449.41,139,44,209
Orange,7.33,16.19,62.8,1135,1148.72,118,33,236
Orange,6.23,11.85,54.82,810,1448.37,138,38,237
Orange,6.92,22.6,71.98,1300,1150.02,90,33,143
Orange,6.33,16.33,62.42,1122,1011.58,121,32,209
Orange,6.39,24.48,73.86,1370,1201.21,96,49,123
Orange,7.23,25.27,65.34,910,1444.79,131,32,198
Orange,6.51,17.1,61.6,1139,1242.55,145,40,122
Orange,6.39,18.21,70.97,918,1040.83,124,38,244
Orange,6.69,15.28,60.44,1211,1076.12,92,32,275
Orange,6.95,14.98,60.92,1239,1017.08,92,43,205
Orange,6.93,13.41,69.68,1447,1374.9,135,41,173
Orange,7.44,12.64,74.4,1104,1349.13,127,49,223
Orange,6.39,20.54,62.44,1301,1164.06,113,33,255
Orange,6.9,14.64,72.25,1173,1433.91,104,48,154
Orange,7.0,26.6,72.22,908,731.94,102,41,289
Orange,6.79,15.14,52.46,933,903.7,137,50,199
Orange,6.21,26.03,53.01,1446,734.84,88,40,146
Orange,6.96,26.63,58.37,1038,936.18,127,36,231
Orange,6.58,13.13,58.67,1168,1395.39,104,35,183
Orange,6.16,26.92,59.8,1019,1275.57,101,49,227
Orange,6.92,13.92,66.91,1061,1416.44,108,40,167
Orange,7.17,24.19,65.17,1313,1164.91,126,46,186
Orange,7.41,26.95,54.91,1285,1429.04,84,30,264
Orange,6.26,14.49,58.21,1054,1028.48,118,35,230
Orange,7.39,20.13,68.55,1368,1425.53,88,38,262
Orange,6.06,24.43,57.2,1087,1481.02,81,31,277
Orange,7.04,19.82,67.06,1052,718.87,109,41,132
Orange,7.26,17.56,69.14,1448,1039.55,83,46,299
Orange,6.13,17.83,69.47,1415,1380.42,104,38,202
Orange,6.18,15.32,63.42,1380,999.33,87,49,136
Orange,7.01,10.83,58.39,832,976.82,142,40,214
Orange,7.07,17.58,58.53,1475,1401.74,125,31,160
Orange,7.25,21.37,59.06,916,1462.8,150,32,263
Orange,7.1,10.88,67.23,1020,820.23,107,42,135
Orange,6.97,10.91,57.23,1318,816.97,105,45,276
Orange,6.52,11.56,64.42,1235,966.17,104,41,127
Orange,6.16,10.09,63.46,1014,1475.57,85,43,268
Orange,6.99,21.68,53.16,1417,1001.56,131,38,167
Orange,7.18,26.27,61.65,819,953.82,85,49,127
Orange,7.13,11.47,59.44,1496,799.87,102,32,181
Orange,6.9,13.78,71.24,1336,1223.5,142,33,162
Orange,6.04,10.94,73.02,1315,817.55,127,42,159
Orange,7.4,23.35,54.23,1369,745.02,126,50,158
Orange,6.54,23.57,54.4,851,945.1,90,42,246
Orange,7.3,11.35,68.34,1369,1483.09,85,39,121
Orange,6.16,20.22,58.87,833,1116.24,139,37,233
Orange,6.05,13.6,64.59,926,1496.54,92,35,199
Orange,6.01,24.18,51.29,1011,1006.58,127,35,214
Orange,6.1,13.32,61.55,870,1379.48,89,30,229
Orange,6.76,16.37,72.25,1035,925.56,91,42,200
Orange,7.11,25.14,71.12,826,825.53,104,35,127
Orange,6.99,26.11,58.8,1390,1069.57,119,44,244
Orange,7.23,12.58,62.81,909,864.62,109,44,236
Orange,6.53,18.73,57.9,1242,1197.96,106,38,122
Orange,6.17,19.77,62.92,938,731.75,108,46,197
Orange,7.47,21.59,54.93,1306,1102.39,92,40,287
Orange,6.48,14.78,64.92,1430,1105.06,90,44,253
Orange,7.16,16.61,64.63,830,1299.03,145,32,142
Orange,7.33,11.01,60.4,892,745.29,128,36,249
Orange,6.04,12.67,54.3,1107,1119.41,98,32,207
Orange,6.36,24.83,53.75,1223,1133.0,87,41,298
Orange,7.06,21.02,56.27,1306,899.43,134,44,179
Orange,7.15,14.63,52.47,1238,701.43,102,43,288
Orange,6.06,24.54,71.53,1028,1372.43,113,38,235
Orange,6.13,18.44,53.89,984,1078.9,91,35,183
Orange,7.0,26.09,73.48,1225,743.24,145,32,270
Orange,6.55,12.09,69.64,988,782.04,92,32,219
Orange,7.47,24.0,62.42,970,950.37,114,30,192
