Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Lychee,5.01,29.11,76.57,276,1557.12,179,78,213
Lychee,5.8,33.13,67.04,838,1624.15,159,71,175
Lychee,5.71,33.82,78.79,505,1378.35,112,74,268
Lychee,6.53,26.93,66.25,281,1473.2,183,33,235
Lychee,6.93,33.63,76.56,941,1399.12,174,52,173
Lychee,5.4,23.39,77.25,755,1483.05,88,97,232
Lychee,5.33,25.69,72.07,208,1514.78,104,32,182
Lychee,6.56,28.63,60.97,276,1382.81,144,46,113
Lychee,6.24,25.32,65.54,660,1466.54,119,76,216
Lychee,6.78,23.85,72.01,137,1687.56,157,48,253
Lychee,5.81,26.08,73.25,556,1130.77,100,98,150
Lychee,6.34,31.59,68.23,286,1405.09,152,83,125
Lychee,6.93,31.65,69.67,912,1677.8,111,77,211
Lychee,5.3,30.05,76.77,106,1324.01,160,65,234
Lychee,5.81,31.46,73.18,883,1065.24,112,81,202
Lychee,5.76,26.24,79.89,237,1350.37,103,91,90
Lychee,6.27,32.62,76.39,345,1584.31,120,31,153
Lychee,5.58,24.94,77.22,437,1029.12,194,48,138
Lychee,6.48,26.42,77.5,71,1388.76,168,96,219
Lychee,5.76,26.08,76.69,361,1226.86,83,30,86
Lychee,5.47,26.13,73.24,132,1166.43,135,49,113
Lychee,5.74,26.19,76.64,783,1629.87,155,47,134
Lychee,6.14,29.09,69.95,324,1068.94,149,64,279
Lychee,5.01,23.98,79.19,692,1467.75,97,100,98
Lychee,5.88,24.5,71.04,889,1694.4,192,35,279
Lychee,6.02,22.27,78.79,392,1422.35,120,100,164
Lychee,6.23,29.9,72.93,911,1526.34,139,39,281
Lychee,5.75,23.15,67.99,869,1174.78,130,70,257
Lychee,5.04,28.19,79.25,764,1143.14,158,82,218
Lychee,5.86,26.47,69.66,293,1114.33,192,44,187
Lychee,6.99,31.68,64.27,938,1613.93,93,70,96
Lychee,6.44,31.59,63.24,927,1499.85,87,66,231
Lychee,5.31,31.7,75.24,621,1122.18,94,79,168
Lychee,6.54,23.7,72.02,64,1159.7,117,77,244
Lychee,5.06,33.12,75.14,672,1431.75,103,38,119
Lychee,5.67,22.17,65.1,880,1037.43,149,84,126
Lychee,5.53,25.01,74.79,260,1198.05,155,97,197
Lychee,6.87,32.06,66.74,979,1076.59,119,46,291
Lychee,6.44,24.23,62.58,589,1415.0,86,96,274
Lychee,5.82,28.56,76.0,139,1090.3,108,58,273
Lychee,5.84,23.81,65.46,251,1218.1,136,65,105
Lychee,5.9,27.29,70.78,473,1298.96,155,56,283
Lychee,5.2,29.84,74.42,216,1421.76,193,63,226
Lychee,6.2,24.83,60.8,976,1578.02,176,69,174
Lychee,6.05,25.61,76.53,81,1110.84,200,58,161
Lychee,6.35,33.88,72.93,75,1554.22,155,68,294
Lychee,6.11,28.44,70.31,882,1203.78,158,46,174
Lychee,5.17,28.55,77.95,343,1041.5,110,100,98
Lychee,5.24,24.88,78.99,177,1456.93,152,79,279
Lychee,5.4,24.21,66.73,725,1380.74,98,81,207
Lychee,6.02,27.71,60.37,281,1236.37,117,75,104
Lychee,6.07,33.9,73.27,511,1313.82,80,99,297
Lychee,5.61,22.11,62.32,678,1438.36,164,100,85
Lychee,5.97,23.48,64.88,189,1619.2,96,78,298
Lychee,6.46,25.27,62.15,450,1501.84,98,55,92
Lychee,5.1,30.25,62.26,613,1243.17,173,40,101
Lychee,5.87,23.21,79.99,113,1147.03,165,84,110
Lychee,6.01,23.58,70.96,434,1396.39,190,52,292
Lychee,5.69,32.34,74.3,383,1151.08,169,48,199
Lychee,5.83,24.02,69.57,692,1220.31,118,55,195
Lychee,7.0,32.55,79.92,472,1182.62,152,68,89
Lychee,6.17,29.74,73.99,691,1634.17,174,83,167
Lychee,6.0,31.49,65.66,257,1534.94,131,42,185
Lychee,5.21,27.18,77.98,259,1612.62,166,42,266
Lychee,6.4,33.92,75.19,83,1363.45,167,94,296
Lychee,5.04,28.78,73.89,861,1246.68,92,70,274
Lychee,5.33,24.92,67.01,650,1234.84,169,87,197
Lychee,5.25,25.58,77.55,996,1036.0,172,54,187
Lychee,6.65,28.24,74.9,993,1170.79,134,39,269
Lychee,6.55,23.32,60.7,97,1279.81,81,40,213
Lychee,5.58,29.9,62.12,775,1477.7,94,64,143
Lychee,5.57,23.78,66.16,240,1428.19,132,86,282
Lychee,5.92,24.11,69.93,380,1216.81,84,96,249
Lychee,6.51,26.07,63.27,717,1498.02,95,63,276
Lychee,6.49,32.5,60.06,106,1668.02,151,92,185
Lychee,5.77,23.44,66.23,225,1102.95,98,89,153
Lychee,5.66,32.3,65.36,894,1183.9,195,59,157
Lychee,6.6,22.08,62.09,257,1276.66,116,44,149
Lychee,6.66,27.57,74.36,944,1351.05,149,70,196
Lychee,6.85,29.96,79.91,298,1461.3,112,36,106
Lychee,5.45,26.28,71.18,334,1281.61,200,74,111
Lychee,5.76,26.19,73.7,459,1270.79,80,78,216
Lychee,6.77,28.37,65.17,964,1680.75,133,97,164
Lychee,6.53,26.0,65.18,818,1485.67,133,35,130
Lychee,5.23,25.3,77.29,187,1219.22,124,94,279
Lychee,5.32,30.93,70.43,493,1382.97,188,79,128
Lychee,5.01,26.6,71.72,991,1460.45,174,92,236
Lychee,6.5,26.52,68.59,889,1083.96,114,83,288
Lychee,5.25,23.42,62.62,945,1229.76,89,70,153
Lychee,5.5,29.54,69.71,120,1140.68,129,31,185
Lychee,6.55,30.2,73.5,464,1581.02,160,96,233
Lychee,5.02,28.01,77.56,81,1508.23,99,60,202
Lychee,5.92,29.59,68.04,500,1235.69,189,45,224
Lychee,6.05,31.51,70.8,668,1529.07,114,58,236
Lychee,5.76,27.91,71.93,712,1181.9,119,73,117
Lychee,6.94,22.27,67.63,776,1622.82,101,90,175
Lychee,5.09,25.67,68.06,960,1072.7,140,36,278
Lychee,5.52,25.85,74.23,378,1595.03,147,52,233
Lychee,5.62,30.75,63.16,986,1129.32,137,73,295
Lychee,5.38,22.33,63.03,366,1588.26,178,38,265
Lychee,6.82,26.07,61.63,747,1687.18,197,87,200
Lychee,5.84,30.5,65.13,132,1577.38,113,89,225
Lychee,5.92,26.84,78.73,946,1531.08,187,91,212
Lychee,5.55,25.38,65.67,356,1426.29,152,65,200
Lychee,5.99,22.76,63.38,595,1229.34,131,94,210
Lychee,5.58,23.21,63.07,421,1000.33,141,66,111
Lychee,6.71,22.23,68.18,321,1086.41,135,78,230
Lychee,6.26,27.46,79.47,735,1161.5,193,54,176
Lychee,6.69,23.11,78.23,994,1312.04,135,52,272
Lychee,5.1,22.96,62.31,392,1432.15,169,38,260
Lychee,5.88,31.96,71.75,458,1064.51,112,60,104
Lychee,6.49,28.34,69.42,642,1180.94,120,66,120
Lychee,5.97,33.76,63.87,974,1475.38,175,58,289
Lychee,5.89,29.53,71.06,843,1248.19,144,37,241
Lychee,6.42,29.13,67.24,503,1669.05,158,98,250
Lychee,6.83,23.02,75.05,190,1463.16,97,97,253
Lychee,6.4,22.23,75.89,563,1500.65,97,43,281
Lychee,6.68,27.91,77.82,256,1346.32,119,43,83
Lychee,5.98,24.47,66.06,520,1173.66,88,55,151
Lychee,6.49,28.87,70.15,86,1139.46,138,79,92
Lychee,6.82,26.72,71.47,293,1590.7,93,68,89
Lychee,6.72,23.34,65.4,594,1392.24,159,65,135
Lychee,5.97,28.15,69.47,896,1101.09,177,35,300
Lychee,6.3,32.0,77.16,739,1437.73,96,81,90
Lychee,6.92,25.54,70.1,338,1001.2,127,38,128
Lychee,6.58,25.21,70.35,490,1361.86,175,92,267
Lychee,6.98,22.22,78.19,812,1079.83,169,47,201
Lychee,5.6,22.56,78.52,250,1636.47,193,63,259
Lychee,6.71,27.67,74.85,255,1191.36,147,82,241
Lychee,6.64,28.27,66.36,620,1640.92,189,36,184
Lychee,6.3,29.46,74.96,714,1548.63,158,97,190
Lychee,6.22,24.02,74.41,215,1193.02,128,88,167
Lychee,6.02,27.81,62.74,931,1007.04,136,83,206
Lychee,5.18,29.04,63.79,64,1207.89,190,82,157
Lychee,6.83,24.76,73.66,780,1385.29,138,100,169
Lychee,6.69,25.8,78.44,74,1649.33,161,32,135
Lychee,6.52,23.92,79.99,844,1439.19,149,81,127
Lychee,6.3,28.05,65.22,195,1291.14,84,91,172
Lychee,6.49,29.15,71.48,776,1322.52,128,79,224
Lychee,5.79,26.57,76.24,451,1406.81,89,74,168
Lychee,6.1,22.18,66.52,112,1243.2,125,75,183
Lychee,5.82,28.9,63.26,100,1315.67,85,48,195
Lychee,6.65,28.16,63.77,265,1523.99,186,65,181
Lychee,5.9,25.38,60.12,844,1119.87,105,31,293
Lychee,6.96,24.08,65.49,342,1675.81,100,83,157
Lychee,5.4,28.39,65.45,857,1157.29,167,56,155
Lychee,6.74,29.44,67.87,325,1338.9,152,81,159
Lychee,6.82,30.84,63.34,835,1255.1,152,58,176
Lychee,6.43,32.73,61.96,683,1235.08,86,51,227
Lychee,6.89,32.38,63.97,479,1544.28,169,96,190
Lychee,6.22,27.87,66.74,508,1275.53,195,62,99
Lychee,6.96,22.53,75.21,422,1019.89,156,84,257
Lychee,6.28,26.74,70.16,203,1073.02,118,95,113
Lychee,6.35,33.08,67.64,822,1309.74,146,47,104
Lychee,5.72,22.3,64.11,101,1550.15,173,92,274
Lychee,5.06,29.04,79.76,600,1636.16,160,74,190
Lychee,5.51,31.55,60.18,829,1568.34,156,53,142
Lychee,5.53,25.98,61.16,507,1113.56,171,94,137
Lychee,6.09,27.61,67.82,127,1489.18,83,69,216
Lychee,6.97,27.33,71.58,617,1604.39,129,90,170
Lychee,6.67,28.53,72.69,233,1464.26,166,67,117
