Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Java Plum,6.56,31.73,66.56,959,874.43,105,38,203
Java Plum,5.91,26.79,42.89,507,666.15,108,22,247
Java Plum,6.08,25.56,59.3,977,692.34,132,27,130
Java Plum,6.01,20.07,58.33,228,660.22,127,37,190
Java Plum,5.79,25.91,59.7,259,893.12,97,38,88
Java Plum,5.61,25.87,49.5,763,1066.71,92,21,90
Java Plum,7.32,32.14,60.42,307,1243.56,82,28,169
Java Plum,6.23,30.92,44.88,562,1284.83,141,30,138
Java Plum,6.32,26.51,50.18,377,914.86,86,26,100
Java Plum,6.47,31.85,51.59,816,1205.61,92,34,187
Java Plum,7.13,25.08,68.25,540,1182.54,103,34,130
Java Plum,7.29,29.91,61.05,964,1269.47,113,34,199
Java Plum,6.14,25.66,45.77,701,1254.22,93,30,134
Java Plum,6.51,21.56,69.98,1013,976.59,109,28,219
Java Plum,6.34,21.09,47.02,973,949.88,93,39,208
Java Plum,6.61,29.56,50.33,1206,767.7,89,38,94
Java Plum,6.56,32.17,59.97,838,1095.21,92,20,195
Java Plum,6.64,24.28,40.37,901,1120.54,103,26,167
Java Plum,5.54,20.83,63.28,543,1060.29,96,25,130
Java Plum,6.17,29.2,65.02,805,929.18,124,39,205
Java Plum,5.58,34.44,68.25,528,799.86,108,36,100
Java Plum,6.29,31.99,67.62,333,1190.77,150,21,124
Java Plum,5.69,24.34,64.02,426,852.99,140,23,150
Java Plum,5.81,23.7,46.29,1050,611.15,120,38,196
Java Plum,7.24,22.54,54.1,353,982.58,112,21,150
Java Plum,5.57,34.89,59.95,1077,1075.24,103,37,174
Java Plum,6.69,26.29,66.93,232,666.08,144,37,236
Java Plum,6.5,26.37,41.08,871,1067.08,91,39,139
Java Plum,6.6,21.78,56.32,468,916.83,111,35,189
Java Plum,5.64,24.32,62.94,736,633.66,80,27,101
Java Plum,5.53,34.1,47.96,519,645.52,116,30,134
Java Plum,5.53,31.74,57.07,466,1080.83,110,23,142
Java Plum,6.69,24.17,67.79,822,1259.01,92,39,115
Java Plum,7.1,31.37,53.25,752,670.34,98,38,195
Java Plum,6.03,27.98,63.87,392,976.0,113,35,155
Java Plum,6.71,27.1,48.87,227,878.93,141,30,188
Java Plum,7.45,31.69,68.8,1015,705.17,128,35,173
Java Plum,6.14,33.41,50.03,880,1014.89,127,39,246
Java Plum,6.79,33.6,65.15,734,1083.26,89,25,166
Java Plum,6.87,21.29,46.63,1219,1281.46,81,25,116
Java Plum,6.08,27.58,42.02,1223,1212.88,97,31,224
Java Plum,5.9,34.3,67.12,926,1278.35,113,29,117
Java Plum,5.9,32.81,49.78,906,894.64,119,37,97
Java Plum,5.88,34.83,66.7,497,1200.9,127,32,83
Java Plum,5.58,29.23,66.56,819,930.9,89,22,226
Java Plum,7.5,23.98,59.56,564,1151.68,116,38,125
Java Plum,7.23,22.33,62.29,795,655.21,121,37,158
Java Plum,6.39,20.1,61.35,1173,854.7,102,27,168
Java Plum,5.99,26.97,44.94,320,1160.74,111,25,97
Java Plum,5.78,29.65,62.58,1027,773.14,109,28,87
Java Plum,6.32,34.11,46.65,481,897.76,130,25,239
Java Plum,6.39,27.03,63.38,1031,1139.31,111,31,230
Java Plum,5.88,32.73,55.1,250,902.6,138,29,142
Java Plum,5.97,29.58,49.98,960,1171.81,134,23,157
Java Plum,7.19,20.96,69.17,325,903.21,103,36,177
Java Plum,5.88,30.86,64.85,516,836.51,136,32,223
Java Plum,7.18,23.68,65.89,1239,1289.78,116,26,140
Java Plum,5.81,20.55,60.95,238,969.94,99,21,161
Java Plum,6.57,29.07,41.82,1031,757.11,117,20,246
Java Plum,6.59,21.95,54.71,1003,1038.15,91,29,193
Java Plum,6.95,21.43,61.51,953,706.24,146,21,188
Java Plum,5.87,26.29,68.72,937,625.12,88,28,245
Java Plum,6.33,31.76,40.65,624,1135.7,139,32,148
Java Plum,7.42,23.24,52.04,1051,905.07,116,21,104
Java Plum,5.53,21.87,44.74,916,1294.32,137,40,153
Java Plum,6.09,33.43,53.05,1079,914.9,142,40,169
Java Plum,5.6,33.4,49.24,358,679.54,144,40,194
Java Plum,5.57,23.9,53.94,496,1188.38,110,32,204
Java Plum,6.1,24.48,48.78,379,1191.94,146,32,140
Java Plum,6.15,33.96,56.23,593,1179.03,92,24,128
Java Plum,7.49,24.82,61.19,436,808.5,107,30,123
Java Plum,5.74,22.38,57.56,236,969.06,144,24,246
Java Plum,6.3,23.58,51.79,599,1111.75,110,25,175
Java Plum,7.41,25.71,63.26,1231,797.13,109,37,196
Java Plum,7.34,23.5,65.18,1121,621.44,138,40,245
Java Plum,6.75,22.59,66.29,781,1210.14,96,40,179
Java Plum,6.91,33.16,65.99,586,1085.36,129,31,96
Java Plum,6.42,22.71,48.1,718,689.97,138,39,136
Java Plum,7.17,26.7,59.95,1249,724.4,134,32,201
Java Plum,6.1,25.67,56.17,519,847.19,88,28,125
Java Plum,6.61,31.0,61.67,712,1181.67,104,26,202
Java Plum,7.0,28.8,69.56,717,828.11,109,32,109
Java Plum,6.53,34.46,59.79,408,966.42,142,29,98
Java Plum,5.67,23.82,47.59,608,727.07,122,24,239
Java Plum,5.89,32.26,61.84,1058,625.52,126,30,189
Java Plum,7.25,20.4,54.96,1183,940.75,93,33,177
Java Plum,7.49,26.81,60.77,658,1200.6,120,39,150
Java Plum,6.47,29.11,51.76,1081,916.02,107,21,168
Java Plum,5.62,34.97,67.95,381,1001.63,113,20,163
Java Plum,6.17,27.78,47.14,1118,964.18,149,22,142
Java Plum,7.26,25.15,65.87,804,970.28,108,21,196
Java Plum,7.01,23.21,52.63,1268,832.85,117,33,237
Java Plum,5.58,32.33,60.32,376,625.62,83,39,212
Java Plum,7.06,22.06,50.61,633,1275.31,90,34,169
Java Plum,7.25,22.65,40.02,787,1140.46,84,27,243
Java Plum,6.98,30.25,65.96,1157,1224.46,145,29,137
Java Plum,7.47,31.58,63.4,786,704.9,142,28,136
Java Plum,6.11,26.2,42.83,897,995.67,97,36,188
Java Plum,6.02,20.17,57.71,1133,1201.35,85,36,143
Java Plum,7.34,23.1,62.66,427,931.88,88,34,232
Java Plum,5.74,33.06,61.34,975,1163.61,128,25,126
Java Plum,7.12,25.48,41.71,1030,676.77,130,23,126
Java Plum,5.79,28.09,60.8,976,994.94,113,36,208
Java Plum,6.63,27.7,68.73,1128,857.12,89,23,135
Java Plum,6.72,33.6,65.87,280,1044.14,120,25,237
Java Plum,6.51,32.99,43.62,234,695.54,105,33,174
Java Plum,6.7,33.57,48.02,369,1085.75,135,38,231
Java Plum,7.06,27.14,61.2,1135,1139.81,102,35,116
Java Plum,5.51,29.89,66.86,557,605.41,108,27,202
Java Plum,5.61,20.38,41.6,885,1157.77,126,40,212
Java Plum,6.38,26.01,58.91,532,812.66,101,34,239
Java Plum,6.71,34.47,52.03,955,1049.45,108,39,220
Java Plum,5.62,31.09,65.83,871,942.24,80,21,179
Java Plum,5.66,29.66,41.43,262,613.63,94,20,96
Java Plum,6.2,30.43,54.57,920,1235.49,117,40,85
Java Plum,7.28,28.41,41.22,1104,705.67,125,27,203
Java Plum,6.45,26.37,63.2,478,1037.31,94,39,104
Java Plum,7.28,29.7,54.84,551,821.47,143,22,213
Java Plum,6.75,20.02,63.98,1163,1089.46,84,34,110
Java Plum,6.13,34.71,46.28,581,752.47,149,30,126
Java Plum,7.23,21.46,43.48,997,603.5,110,40,136
Java Plum,5.73,27.11,42.19,234,861.75,145,26,249
Java Plum,5.91,23.41,68.1,362,1059.18,117,40,175
Java Plum,6.25,33.64,56.34,234,951.33,127,24,102
Java Plum,5.56,23.52,58.17,622,1145.28,100,24,126
Java Plum,5.68,26.05,49.49,1188,648.99,87,22,210
Java Plum,6.31,20.72,58.11,1147,1041.13,112,35,174
Java Plum,6.04,29.87,55.9,221,946.75,92,28,141
Java Plum,5.68,26.63,60.38,1093,987.9,135,26,229
Java Plum,7.3,34.67,42.12,677,981.07,127,34,179
Java Plum,6.87,21.24,64.33,507,640.93,118,25,110
Java Plum,7.07,21.72,67.26,693,708.67,133,37,204
Java Plum,7.4,31.83,65.22,509,1203.17,104,21,98
Java Plum,7.48,21.33,46.82,878,956.85,118,26,159
Java Plum,5.71,25.54,54.15,964,796.7,140,32,146
Java Plum,6.18,25.75,48.09,986,863.82,141,21,198
Java Plum,7.25,26.34,52.8,1127,1260.55,94,33,164
Java Plum,6.35,20.5,48.14,322,970.47,130,36,130
Java Plum,5.75,21.9,49.93,371,892.69,130,28,228
Java Plum,6.91,24.74,56.25,646,609.04,116,24,123
Java Plum,7.23,32.25,54.52,726,1150.0,81,38,206
Java Plum,6.8,33.11,41.99,1256,1138.32,147,34,220
Java Plum,6.96,29.32,63.53,988,907.72,127,37,133
Java Plum,6.53,21.42,54.5,415,983.36,112,23,186
Java Plum,6.83,32.38,58.93,480,865.69,114,20,140
Java Plum,6.58,25.54,40.07,1077,686.11,106,24,115
Java Plum,6.78,20.73,40.29,1114,676.75,84,29,91
Java Plum,6.56,30.57,40.05,373,1048.95,111,36,143
Java Plum,5.83,32.72,42.89,396,1107.43,103,33,171
