Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Custard Apple,6.28,22.39,61.05,417,1890.5,160,46,162
Custard Apple,7.08,25.83,69.35,1182,1774.87,184,33,265
Custard Apple,7.46,24.44,68.38,1679,1031.46,87,39,160
Custard Apple,5.58,28.04,67.19,527,845.66,166,29,279
Custard Apple,5.51,20.07,63.97,590,1088.3,140,35,198
Custard Apple,5.51,25.77,63.66,165,1591.76,129,47,149
Custard Apple,6.63,22.89,53.82,1291,1590.16,140,50,80
Custard Apple,5.68,21.33,65.51,1469,1070.27,197,40,267
Custard Apple,6.64,21.18,56.16,732,967.11,192,29,202
Custard Apple,6.35,25.47,68.06,1722,961.89,158,41,85
Custard Apple,6.74,29.82,56.48,1385,1591.22,178,43,229
Custard Apple,7.4,29.47,61.1,786,1453.51,157,37,200
Custard Apple,5.51,26.7,51.6,1470,1913.65,174,48,231
Custard Apple,6.81,21.56,65.01,1534,1397.75,167,28,217
Custard Apple,7.23,27.28,67.37,358,898.52,136,25,140
Custard Apple,5.52,25.37,62.35,597,970.44,113,33,259
Custard Apple,6.21,27.42,62.5,1613,1615.1,157,21,300
Custard Apple,6.76,27.77,67.63,222,1811.92,161,23,239
Custard Apple,5.5,23.28,53.41,242,746.24,86,39,294
Custard Apple,7.45,23.33,55.12,1262,1600.41,83,33,104
Custard Apple,6.34,20.22,67.91,1085,1570.7,191,32,201
Custard Apple,6.43,28.72,62.94,1455,1157.36,199,43,288
Custard Apple,5.97,23.25,60.96,281,1208.63,96,33,112
Custard Apple,6.57,29.83,52.21,232,1922.73,164,42,240
Custard Apple,6.36,25.53,59.0,551,1442.57,184,27,215
Custard Apple,6.69,26.11,65.66,1380,929.47,92,37,273
Custard Apple,5.81,27.62,64.06,444,1294.91,147,44,239
Custard Apple,6.98,21.43,55.42,780,1345.44,168,28,128
Custard Apple,5.68,29.64,59.53,1380,1374.31,91,41,98
Custard Apple,6.31,29.06,63.27,1439,1468.1,107,49,118
Custard Apple,7.37,25.42,61.34,1132,1030.99,144,30,266
Custard Apple,6.92,20.71,65.59,546,733.92,134,44,241
Custard Apple,7.1,23.54,50.63,298,1740.3,133,33,186
Custard Apple,7.1,23.11,62.56,315,1366.4,167,22,106
Custard Apple,5.97,20.48,68.63,1328,1156.04,107,49,191
Custard Apple,6.52,28.75,50.42,224,1215.29,122,35,151
Custard Apple,6.55,20.32,55.1,1577,1616.68,131,20,237
Custard Apple,6.4,25.69,62.1,173,939.98,115,38,118
Custard Apple,5.53,27.74,66.04,932,1741.27,171,36,141
Custard Apple,5.77,29.14,53.04,1692,1016.87,104,27,123
Custard Apple,5.85,22.6,58.59,285,726.52,141,30,98
Custard Apple,5.79,22.36,66.4,670,1594.32,86,34,275
Custard Apple,7.21,26.86,53.17,1353,1247.26,158,30,139
Custard Apple,6.28,28.12,52.66,1206,1359.87,198,46,83
Custard Apple,5.6,27.65,51.76,1624,1778.33,174,46,232
Custard Apple,6.9,20.41,53.96,1727,1598.0,98,50,233
Custard Apple,5.63,28.31,66.32,1393,702.16,195,34,218
Custard Apple,5.92,26.37,51.79,220,1018.16,90,50,114
Custard Apple,5.98,24.81,54.01,544,887.12,178,48,244
Custard Apple,6.36,24.07,56.68,1667,840.12,135,38,131
Custard Apple,5.89,28.19,64.83,436,853.07,192,25,220
Custard Apple,7.12,27.25,67.84,786,1420.41,97,25,114
Custard Apple,6.42,29.45,55.75,1436,1271.95,142,26,225
Custard Apple,7.31,25.9,52.66,664,1983.0,125,41,292
Custard Apple,6.5,21.72,50.88,1030,1769.2,123,21,132
Custard Apple,6.09,27.54,58.36,478,1944.88,118,30,199
Custard Apple,7.31,20.64,64.64,427,1811.2,175,31,297
Custard Apple,6.92,28.38,61.78,760,1078.28,187,24,233
Custard Apple,6.61,22.22,53.21,1346,1247.31,148,30,214
Custard Apple,7.45,20.19,68.15,749,1523.72,142,34,254
Custard Apple,7.45,29.9,56.44,407,1944.12,160,36,152
Custard Apple,6.71,22.97,55.68,760,1653.41,189,29,278
Custard Apple,6.53,27.9,60.4,1033,1779.82,140,46,226
Custard Apple,5.52,20.81,53.03,426,919.25,157,45,253
Custard Apple,7.02,22.46,55.85,1188,724.18,182,40,231
Custard Apple,6.82,25.0,51.82,951,1083.22,148,40,121
Custard Apple,7.08,28.88,66.71,641,722.96,192,22,116
Custard Apple,6.41,26.66,62.26,921,1100.78,180,27,118
Custard Apple,6.32,28.73,62.98,361,1093.3,116,21,190
Custard Apple,7.18,22.28,54.8,1399,1667.09,189,27,203
Custard Apple,6.56,24.36,63.95,163,1887.08,141,50,268
Custard Apple,6.43,21.31,63.34,300,1519.21,144,31,297
Custard Apple,6.02,27.08,54.11,656,713.31,171,28,166
Custard Apple,5.79,22.45,69.45,1596,1397.48,199,47,121
Custard Apple,7.14,28.95,63.99,1501,945.79,122,23,183
Custard Apple,5.94,20.7,68.15,1127,1466.22,169,37,167
Custard Apple,6.19,26.11,50.26,1538,1393.94,86,29,300
Custard Apple,6.5,22.8,68.01,1056,1157.32,136,34,141
Custard Apple,5.88,20.85,59.53,559,1072.49,90,24,184
Custard Apple,7.2,20.65,54.7,101,887.15,178,34,124
Custard Apple,5.72,20.74,59.72,1461,1327.93,154,20,82
Custard Apple,6.14,25.78,59.5,501,1654.05,193,34,129
Custard Apple,7.35,20.32,55.44,856,750.84,154,33,254
Custard Apple,5.63,26.76,68.63,616,1030.32,92,24,181
Custard Apple,7.26,25.7,60.99,1605,1118.92,181,36,249
Custard Apple,6.55,22.42,59.33,1077,1076.39,132,29,171
Custard Apple,6.88,23.1,64.92,313,1842.32,94,21,196
Custard Apple,5.56,21.51,59.67,484,1262.3,91,50,164
Custard Apple,5.54,26.21,61.19,1354,1662.52,161,33,129
Custard Apple,6.72,29.45,61.52,1766,1064.17,194,32,178
Custard Apple,6.91,24.98,54.76,1058,1302.89,167,40,105
Custard Apple,7.12,25.1,51.29,1555,1669.23,193,23,157
Custard Apple,6.61,26.58,59.46,1151,1037.03,178,20,155
Custard Apple,7.37,25.61,51.32,1165,722.1,138,34,179
Custard Apple,6.18,20.46,67.41,1097,1096.42,118,25,157
Custard Apple,5.91,28.61,50.39,1376,1521.15,143,26,221
Custard Apple,5.85,22.62,64.54,1612,901.28,199,29,227
Custard Apple,6.38,27.98,50.0,1037,1319.46,117,20,261
Custard Apple,6.8,21.48,55.42,297,1633.13,105,33,185
Custard Apple,5.55,22.35,64.21,1133,1734.46,105,32,202
Custard Apple,7.18,25.93,52.69,296,1269.17,128,29,110
Custard Apple,7.25,28.55,52.12,107,1437.63,128,33,134
Custard Apple,6.88,24.26,52.89,742,1295.88,131,48,103
Custard Apple,5.63,24.44,51.17,826,1174.42,186,40,182
Custard Apple,7.25,21.05,55.3,501,850.17,145,41,283
Custard Apple,7.45,25.24,55.42,125,1057.14,114,39,175
Custard Apple,7.41,25.15,64.56,377,1108.86,120,25,285
Custard Apple,6.32,21.24,68.11,438,1421.76,134,36,259
Custard Apple,5.67,27.31,60.22,239,1877.53,167,22,102
Custard Apple,7.23,22.87,66.3,725,1245.43,189,36,82
Custard Apple,7.27,22.31,58.36,1424,1037.38,99,47,156
Custard Apple,6.81,28.02,52.8,228,1206.94,96,31,211
