Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Pineapple,5.17,24.16,69.33,371,1135.24,182,100,145
Pineapple,5.74,22.05,70.05,275,1099.32,150,56,76
Pineapple,5.12,26.16,72.29,592,1365.46,115,53,48
Pineapple,6.34,23.97,68.54,564,1281.88,185,53,77
Pineapple,5.63,28.78,66.7,963,1391.78,116,84,97
Pineapple,5.21,24.29,66.56,465,1405.74,139,75,177
Pineapple,5.7,29.43,76.52,172,1002.79,103,59,172
Pineapple,5.09,29.61,75.67,334,1284.23,196,50,122
Pineapple,5.22,25.37,74.46,400,1401.35,181,75,183
Pineapple,6.27,27.6,70.34,764,1101.03,116,83,23
Pineapple,6.02,22.42,70.7,298,1083.55,172,78,133
Pineapple,5.99,34.94,66.13,365,1491.13,162,69,172
Pineapple,5.23,33.38,68.82,203,1188.31,106,94,172
Pineapple,5.33,32.3,67.46,930,1349.94,138,87,80
Pineapple,5.39,33.43,76.33,139,1412.6,157,68,171
Pineapple,6.43,29.77,66.59,422,1305.35,187,77,70
Pineapple,6.04,30.31,71.03,266,1292.87,130,99,139
Pineapple,5.24,26.12,78.64,624,1178.22,168,90,159
Pineapple,6.07,24.38,72.76,328,1001.45,104,93,91
Pineapple,5.43,24.77,73.49,834,1272.87,120,62,79
Pineapple,5.72,33.33,72.87,270,1201.26,198,84,76
Pineapple,5.01,30.05,65.46,133,1350.49,127,97,68
Pineapple,5.01,35.62,69.96,623,1325.43,111,91,20
Pineapple,6.19,27.14,77.48,615,1088.94,106,50,101
Pineapple,5.86,32.78,76.13,212,1210.25,175,76,62
Pineapple,5.51,29.12,67.13,354,1282.63,170,69,131
Pineapple,5.95,26.33,73.34,749,1446.07,167,61,93
Pineapple,5.05,30.3,70.06,127,1440.08,116,88,86
Pineapple,6.26,24.33,69.72,719,1480.85,174,74,55
Pineapple,5.91,31.92,69.08,513,1034.93,169,53,173
Pineapple,6.25,25.17,74.02,231,1427.41,177,99,36
Pineapple,5.72,35.56,79.23,800,1317.71,138,95,53
Pineapple,5.93,33.95,69.56,717,1120.65,107,78,61
Pineapple,5.34,26.2,69.64,661,1166.52,184,57,96
Pineapple,5.84,35.55,73.24,512,1110.56,154,75,64
Pineapple,5.57,32.16,77.05,951,1426.03,155,92,140
Pineapple,5.71,29.81,71.84,254,1280.0,189,61,88
Pineapple,6.05,25.15,67.35,580,1442.86,121,56,165
Pineapple,6.31,25.32,68.26,101,1057.86,192,51,24
Pineapple,5.52,35.05,66.41,556,1070.97,190,61,147
Pineapple,5.86,30.59,75.27,301,1240.46,145,97,27
Pineapple,5.48,27.23,74.02,850,1220.01,122,80,48
Pineapple,5.7,33.31,66.75,100,1071.82,144,60,100
Pineapple,5.88,33.67,76.6,320,1411.55,128,91,143
Pineapple,6.1,22.19,66.65,862,1212.34,150,56,163
Pineapple,6.29,30.42,73.23,939,1389.75,142,64,83
Pineapple,6.01,33.66,70.28,841,1437.78,185,95,185
Pineapple,5.36,27.02,73.09,941,1415.16,110,53,82
Pineapple,6.01,29.28,66.82,534,1348.69,126,88,77
Pineapple,6.32,23.76,72.25,608,1153.59,149,96,185
Pineapple,6.27,28.69,65.91,686,1296.36,121,63,173
Pineapple,5.63,35.97,69.23,568,1173.88,104,88,85
Pineapple,6.32,29.0,73.83,573,1122.65,145,52,180
Pineapple,5.1,30.83,79.28,718,1082.64,108,54,49
Pineapple,6.03,28.3,73.53,222,1423.21,181,92,140
Pineapple,5.7,31.98,71.1,283,1242.73,109,65,100
Pineapple,5.22,26.6,65.02,968,1356.44,110,63,197
Pineapple,6.13,30.42,77.91,989,1108.58,109,91,83
Pineapple,6.22,23.07,74.56,615,1079.63,136,55,186
Pineapple,5.5,25.41,75.86,424,1271.34,154,65,195
Pineapple,5.72,32.43,75.16,506,1000.11,142,83,52
Pineapple,5.25,26.61,78.23,563,1223.34,113,74,147
Pineapple,6.26,25.26,71.34,884,1468.38,100,78,131
Pineapple,5.39,35.41,69.68,978,1397.16,179,76,128
Pineapple,5.48,27.3,71.72,436,1061.22,171,67,144
Pineapple,6.3,29.97,75.81,749,1190.75,166,51,51
Pineapple,5.8,25.32,72.28,626,1353.76,159,62,155
Pineapple,5.39,23.69,76.54,648,1413.49,129,55,41
Pineapple,5.91,30.01,74.41,669,1254.9,150,85,115
Pineapple,5.05,29.08,78.56,827,1318.97,101,89,190
Pineapple,5.42,29.18,67.08,168,1464.5,154,61,97
Pineapple,5.76,31.39,72.4,212,1078.87,112,55,94
Pineapple,6.48,29.04,75.52,241,1239.84,140,92,63
Pineapple,5.45,27.57,69.35,878,1332.07,114,70,109
Pineapple,6.22,32.23,66.27,763,1221.88,109,96,179
Pineapple,5.51,23.9,77.37,768,1431.75,119,100,123
Pineapple,6.31,30.92,70.61,928,1086.35,124,99,147
Pineapple,5.04,34.51,78.57,644,1293.43,145,80,144
Pineapple,6.45,28.09,69.25,877,1232.34,123,96,157
Pineapple,5.21,30.01,76.63,822,1251.86,168,96,37
Pineapple,6.0,35.23,68.69,373,1211.58,140,51,124
Pineapple,6.06,35.79,73.57,674,1019.72,104,67,130
Pineapple,5.42,31.04,76.66,165,1196.89,167,61,110
Pineapple,6.16,34.58,69.51,203,1031.17,102,88,82
Pineapple,6.28,26.71,77.82,867,1420.79,106,62,65
Pineapple,6.49,25.97,75.17,889,1066.07,194,98,89
Pineapple,5.19,35.22,65.69,103,1432.77,145,93,175
Pineapple,5.49,35.73,78.18,137,1442.03,117,73,182
Pineapple,5.82,26.97,67.32,164,1473.99,159,52,60
Pineapple,5.97,23.9,75.68,832,1070.16,129,92,163
Pineapple,6.4,33.18,78.43,449,1389.91,115,86,181
Pineapple,5.5,29.89,73.54,745,1374.76,129,76,149
Pineapple,5.39,23.57,70.98,612,1429.39,110,67,38
Pineapple,5.74,34.96,66.38,652,1242.26,117,82,121
Pineapple,5.32,22.72,73.01,315,1278.94,125,74,92
Pineapple,5.12,23.65,66.1,285,1103.35,194,59,130
Pineapple,6.4,30.48,69.66,609,1316.74,123,61,66
Pineapple,6.16,24.24,70.41,524,1322.96,105,61,115
Pineapple,5.43,35.64,73.05,356,1092.56,143,94,108
Pineapple,5.21,31.02,79.84,595,1495.43,171,92,82
Pineapple,5.78,25.49,79.83,311,1454.67,128,61,146
Pineapple,5.44,34.12,68.73,400,1008.56,200,74,140
Pineapple,6.17,32.15,77.87,922,1156.79,117,93,50
Pineapple,5.16,28.78,79.96,698,1188.12,143,72,22
Pineapple,6.12,27.46,73.57,235,1178.45,197,97,44
Pineapple,5.17,34.89,72.51,309,1076.98,109,74,80
Pineapple,6.02,34.59,67.36,222,1210.07,114,56,108
Pineapple,6.12,25.5,66.84,845,1162.8,102,91,172
Pineapple,5.81,24.7,68.75,131,1264.6,155,71,110
Pineapple,6.16,30.01,67.15,958,1189.55,162,78,78
Pineapple,5.32,29.72,77.81,659,1101.1,108,62,82
Pineapple,5.42,27.98,73.38,546,1259.41,200,77,27
Pineapple,5.77,29.77,71.63,881,1015.79,177,51,155
Pineapple,5.16,29.28,79.15,316,1034.12,191,70,138
Pineapple,6.34,28.37,72.89,807,1286.99,179,91,105
Pineapple,6.43,34.59,69.19,694,1250.88,187,87,115
Pineapple,5.34,25.68,70.84,676,1480.38,129,81,160
Pineapple,6.12,24.75,69.37,726,1143.39,124,58,115
Pineapple,6.34,24.62,68.83,465,1006.61,106,87,136
Pineapple,5.39,22.93,67.41,913,1479.72,160,55,113
Pineapple,6.03,29.26,65.71,685,1161.69,134,74,192
Pineapple,5.94,29.1,67.63,898,1294.23,159,56,187
Pineapple,5.41,24.12,75.04,369,1435.33,172,74,52
Pineapple,5.96,23.34,66.7,605,1156.72,126,74,34
Pineapple,6.42,34.67,70.87,669,1223.94,152,98,199
Pineapple,5.32,30.22,79.99,941,1083.97,118,60,145
Pineapple,5.32,30.04,76.61,404,1343.94,161,60,168
Pineapple,6.48,30.0,72.37,860,1185.14,167,74,102
Pineapple,5.96,28.16,66.67,543,1419.42,198,87,56
Pineapple,5.95,22.2,79.11,870,1049.28,109,59,20
Pineapple,5.81,22.54,69.16,856,1492.53,176,92,125
Pineapple,5.73,26.43,76.54,211,1398.13,154,67,28
Pineapple,6.05,32.75,65.22,410,1015.01,128,58,131
Pineapple,5.73,25.97,73.03,699,1461.04,106,52,153
Pineapple,5.71,22.2,78.22,274,1319.84,152,63,25
Pineapple,5.72,26.57,74.1,876,1458.19,149,67,123
Pineapple,5.36,24.08,68.66,194,1220.97,134,90,132
Pineapple,6.38,32.82,73.15,148,1093.6,187,69,86
Pineapple,6.48,22.7,71.82,650,1334.67,186,50,88
Pineapple,6.39,29.96,72.02,891,1277.8,148,51,69
Pineapple,5.93,27.72,67.6,439,1024.43,198,87,126
Pineapple,5.18,32.96,65.97,635,1204.92,128,89,141
Pineapple,6.3,23.43,79.12,544,1303.01,200,76,154
Pineapple,5.26,23.03,75.33,600,1046.17,166,87,182
Pineapple,5.88,25.16,73.51,308,1422.21,111,96,64
Pineapple,5.5,24.56,77.19,269,1407.53,146,91,112
Pineapple,5.3,25.96,76.51,204,1209.72,118,73,58
Pineapple,5.31,25.55,65.82,143,1021.08,103,66,94
Pineapple,6.09,24.97,67.31,887,1088.01,165,86,20
Pineapple,5.21,22.73,75.3,969,1149.97,131,74,82
Pineapple,5.6,25.51,66.92,171,1180.96,155,90,36
Pineapple,5.64,32.18,74.57,500,1192.32,141,86,54
Pineapple,5.4,29.56,68.16,517,1384.1,178,80,139
Pineapple,5.14,22.18,79.27,752,1045.23,159,73,190
Pineapple,5.48,22.53,75.29,992,1115.07,134,93,199
Pineapple,6.18,31.32,71.35,581,1228.54,188,70,99
Pineapple,6.18,32.74,69.6,256,1264.88,151,93,153
