Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Grapes,6.77,24.48,50.18,1228,1267.14,156,101,247
Grapes,5.52,17.47,56.08,747,1058.22,130,108,164
Grapes,5.36,28.42,59.91,806,983.42,227,99,115
Grapes,5.93,16.31,49.69,937,881.02,191,139,190
Grapes,6.84,20.56,59.21,1167,913.27,221,121,220
Grapes,5.21,28.24,58.09,1403,974.8,110,84,183
Grapes,5.63,20.01,55.59,1371,1170.42,89,24,217
Grapes,5.96,27.9,56.78,1368,901.68,223,31,131
Grapes,6.93,22.99,60.42,1355,1050.95,194,124,118
Grapes,5.74,31.6,52.43,1339,683.68,188,117,196
Grapes,6.56,16.04,43.12,768,1022.62,132,85,156
Grapes,5.46,32.82,53.47,1490,928.79,135,84,85
Grapes,6.73,18.42,57.52,524,1000.74,161,136,232
Grapes,6.5,29.04,65.98,1185,1036.69,190,98,182
Grapes,5.78,18.2,60.74,728,1147.34,210,54,148
Grapes,6.37,28.17,63.24,880,1075.29,196,138,103
Grapes,6.09,30.12,60.02,448,989.12,89,116,158
Grapes,5.98,27.26,65.3,603,713.63,216,88,92
Grapes,5.07,28.32,65.71,979,831.21,84,44,215
Grapes,6.89,24.58,58.67,1483,1007.38,213,69,141
Grapes,6.06,19.08,41.85,574,814.31,231,103,184
Grapes,6.1,20.73,59.93,720,1091.77,193,76,121
Grapes,6.33,15.68,41.84,1025,1126.75,168,76,99
Grapes,5.01,20.52,49.47,405,768.47,189,72,101
Grapes,5.55,32.43,67.59,1350,1116.72,167,124,248
Grapes,6.57,33.43,55.59,1496,992.95,147,58,191
Grapes,6.96,16.62,49.53,782,789.38,227,68,138
Grapes,6.43,22.0,65.8,520,1063.47,145,79,204
Grapes,5.31,21.13,56.78,769,1113.23,88,37,124
Grapes,5.83,25.75,47.71,588,1020.67,246,52,204
Grapes,5.79,32.71,64.28,849,843.93,215,27,235
Grapes,6.0,21.43,60.47,450,744.08,236,62,212
Grapes,6.1,26.24,41.57,1261,1059.0,156,132,246
Grapes,6.18,21.27,40.42,1318,639.18,88,111,225
Grapes,5.3,25.27,55.56,804,1124.2,91,86,94
Grapes,7.0,31.43,57.38,706,1246.43,227,48,149
Grapes,6.44,29.01,51.64,769,833.08,149,51,181
Grapes,6.69,34.25,40.57,503,956.94,246,120,116
Grapes,5.04,33.93,44.02,735,1255.53,134,68,125
Grapes,5.01,27.44,60.54,1174,857.2,220,109,119
Grapes,6.14,26.19,49.86,1235,818.27,147,62,250
Grapes,5.66,21.13,45.35,1182,1169.78,160,67,190
Grapes,6.86,15.71,65.72,494,928.57,149,82,111
Grapes,6.68,28.57,51.38,1165,832.08,225,118,88
Grapes,6.38,34.04,63.54,959,1296.22,230,87,134
Grapes,6.86,22.8,59.97,1089,1111.26,144,24,122
Grapes,6.79,23.74,42.35,1065,627.48,113,93,192
Grapes,5.3,19.16,61.85,929,695.07,190,114,223
Grapes,5.23,34.82,61.74,1252,1236.84,228,42,204
Grapes,5.53,34.74,69.32,1341,1137.58,211,63,194
Grapes,6.66,29.34,48.96,654,774.09,121,111,107
Grapes,6.27,20.92,68.76,613,1212.17,226,64,160
Grapes,5.6,27.4,57.66,1097,953.25,206,113,143
Grapes,6.05,24.93,41.39,1176,687.04,146,118,120
Grapes,5.07,34.22,53.07,1445,1261.34,170,138,164
Grapes,5.72,18.37,53.4,631,1138.03,137,49,86
Grapes,6.72,21.16,44.44,629,1244.36,229,114,183
Grapes,5.71,19.08,48.09,436,1164.84,170,75,127
Grapes,6.44,29.63,57.51,1327,956.88,124,74,178
Grapes,6.9,19.62,54.51,948,1048.88,237,113,91
Grapes,6.48,23.97,40.15,941,1155.92,217,73,117
Grapes,6.07,30.85,56.66,630,1030.71,160,95,185
Grapes,6.68,26.72,61.49,1091,753.74,115,28,208
Grapes,5.94,21.48,48.44,858,787.27,96,130,153
Grapes,5.73,31.69,61.68,1260,961.13,105,72,205
Grapes,6.31,15.51,64.24,545,896.89,129,108,155
Grapes,6.17,24.11,64.83,1016,1086.17,82,47,155
Grapes,6.12,23.13,43.23,1134,874.12,231,44,132
Grapes,6.34,16.26,68.87,1006,788.09,84,111,244
Grapes,5.55,17.75,69.15,618,807.11,170,72,176
Grapes,6.6,33.18,61.3,1056,824.4,120,38,172
Grapes,5.47,20.53,62.11,1479,1023.36,244,91,205
Grapes,5.2,15.13,40.29,515,1009.29,193,133,81
Grapes,6.96,28.6,55.4,1335,1074.69,204,133,137
Grapes,6.21,20.94,66.46,870,1279.99,230,58,239
Grapes,5.12,17.03,68.78,1488,888.48,203,126,111
Grapes,5.19,27.47,56.22,524,1092.69,157,102,195
Grapes,5.07,31.11,60.6,902,1234.35,83,80,185
Grapes,5.04,15.13,48.03,766,1109.28,99,82,231
Grapes,5.13,33.22,47.37,1268,684.73,106,106,168
Grapes,5.0,28.6,62.67,621,949.81,249,70,247
Grapes,6.05,18.48,61.6,443,713.79,215,40,150
Grapes,6.66,21.95,50.09,1338,801.91,200,30,138
Grapes,6.96,28.12,47.87,1251,605.87,241,80,82
Grapes,5.66,34.71,65.11,1159,810.24,94,30,88
Grapes,6.1,15.41,58.14,1341,1022.43,167,43,109
Grapes,6.74,27.59,69.16,1458,865.03,83,118,147
Grapes,5.34,26.44,63.68,1225,932.64,161,92,103
Grapes,5.14,22.83,46.67,529,803.03,115,120,91
Grapes,5.42,26.29,40.51,1249,1016.45,190,25,80
Grapes,5.15,23.75,46.71,1398,895.59,135,20,113
Grapes,6.41,31.97,63.97,1351,1147.9,122,118,138
Grapes,5.7,34.14,54.78,1083,1052.99,153,135,226
Grapes,6.76,32.28,65.74,1131,1222.58,185,55,112
Grapes,5.14,18.29,50.12,1313,792.68,148,128,240
Grapes,6.98,15.12,41.07,431,953.29,229,25,153
Grapes,5.26,18.31,52.36,637,1252.09,123,106,201
Grapes,5.2,22.93,43.24,813,1035.89,168,124,232
Grapes,5.24,16.85,60.11,1473,1054.65,112,130,221
Grapes,6.79,27.24,50.33,1223,1058.09,168,61,116
Grapes,5.82,16.68,68.75,569,1198.77,169,139,235
Grapes,6.53,22.78,59.79,1101,834.76,153,33,190
Grapes,6.5,25.12,52.68,610,634.49,147,58,95
Grapes,6.15,23.7,61.18,720,953.94,244,87,180
Grapes,5.14,32.74,66.83,1483,772.47,192,49,132
Grapes,6.53,24.19,42.09,1262,1291.26,148,68,177
Grapes,5.4,20.09,58.6,1009,940.12,221,121,185
Grapes,5.12,23.41,60.12,824,644.54,188,123,209
Grapes,5.36,25.87,58.79,843,647.72,87,82,113
Grapes,5.7,26.61,54.09,1485,708.06,205,93,92
Grapes,5.21,27.79,49.33,735,851.65,105,45,129
Grapes,6.86,34.68,49.82,1360,703.23,180,139,148
Grapes,5.42,30.67,42.54,692,1255.74,82,59,209
Grapes,6.52,24.19,65.48,400,1239.25,136,46,87
Grapes,5.76,29.13,60.56,443,835.29,105,99,204
Grapes,6.44,26.25,55.88,1000,613.91,156,50,131
Grapes,5.78,18.61,64.0,566,785.53,248,62,94
Grapes,5.32,25.34,65.36,600,1111.0,213,87,242
Grapes,5.76,17.74,56.79,665,794.08,180,49,105
Grapes,5.75,32.31,63.06,880,620.29,237,88,163
Grapes,5.62,32.47,44.06,1130,1143.97,184,101,142
Grapes,5.1,24.72,55.17,1469,1273.32,176,82,157
Grapes,6.12,30.86,61.14,1489,854.94,186,89,86
Grapes,5.97,31.47,54.54,503,755.67,83,70,111
Grapes,6.96,23.09,54.92,1297,938.38,178,28,116
Grapes,6.53,24.76,52.91,761,1246.67,187,76,107
Grapes,6.86,28.43,64.76,649,640.25,218,98,149
Grapes,5.47,17.96,56.86,801,650.24,113,36,129
Grapes,7.0,29.95,51.3,1412,819.35,239,75,207
Grapes,6.18,15.65,42.28,835,1230.7,185,43,161
Grapes,6.35,17.6,64.6,1088,1205.01,213,31,153
Grapes,5.06,30.66,45.19,540,1286.36,87,47,180
Grapes,6.68,26.57,46.0,1129,1029.81,249,92,93
Grapes,5.1,22.87,46.6,764,1193.54,138,79,239
Grapes,6.15,30.64,46.67,1047,609.23,215,53,107
Grapes,5.3,33.13,68.01,1281,624.35,175,114,120
Grapes,6.4,19.62,42.97,1400,1067.76,204,84,162
Grapes,5.43,32.2,53.18,1161,613.15,155,24,96
Grapes,5.64,33.8,64.15,1041,679.48,154,134,140
Grapes,5.42,31.88,58.17,889,808.4,224,117,203
Grapes,5.44,20.54,66.02,1093,1172.59,214,72,187
Grapes,6.77,20.04,44.88,592,626.02,82,67,207
Grapes,5.05,20.05,49.67,949,1110.14,148,98,90
Grapes,5.85,32.69,48.29,868,609.06,80,50,201
Grapes,5.36,33.34,65.42,655,653.1,83,65,232
Grapes,5.1,33.55,64.7,498,664.33,186,122,181
Grapes,5.27,31.17,51.34,573,891.09,233,126,246
Grapes,6.96,23.36,40.7,758,1015.85,159,74,140
Grapes,6.9,15.9,41.85,608,1051.2,80,104,232
