Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Oats,5.48,18.26,65.24,1158,695.2,64,31,76
Oats,6.03,17.0,50.18,1302,436.35,73,36,89
Oats,6.05,18.79,67.77,1500,496.92,92,30,71
Oats,5.51,17.75,66.21,967,468.77,91,41,89
Oats,5.5,23.09,63.11,1318,428.71,63,49,75
Oats,6.35,22.71,67.76,1097,673.66,60,33,71
Oats,6.76,23.4,65.51,571,569.54,75,33,71
Oats,5.84,22.02,59.1,1446,404.66,81,36,66
Oats,6.16,22.55,66.77,1233,633.44,60,48,66
Oats,5.32,18.41,69.18,49,509.43,80,35,87
Oats,6.68,16.39,66.59,766,442.58,63,45,69
Oats,6.87,15.0,66.1,1048,546.27,76,31,60
Oats,5.36,20.18,67.66,0,472.34,71,46,97
Oats,5.97,15.85,67.8,1187,442.02,97,35,90
Oats,5.86,24.04,52.39,440,406.38,94,39,71
Oats,5.54,21.14,53.43,1464,599.25,90,34,77
Oats,6.56,18.68,63.69,193,659.94,94,36,97
Oats,5.67,23.24,61.5,721,503.25,85,30,100
Oats,5.92,24.38,69.48,974,685.7,70,37,76
Oats,5.22,18.9,66.06,1101,621.97,79,44,66
Oats,6.0,15.7,52.68,735,511.1,72,39,73
Oats,5.62,22.73,53.37,677,509.37,60,38,75
Oats,6.66,24.89,56.59,292,488.48,99,39,63
Oats,5.1,24.12,58.75,1257,680.12,74,42,94
Oats,5.24,24.23,67.16,13,695.84,75,38,67
Oats,5.64,20.13,50.81,21,517.11,76,39,96
Oats,5.72,22.15,67.26,480,541.91,60,49,72
Oats,5.79,23.31,64.14,1201,687.03,69,41,78
Oats,5.29,23.8,59.17,1467,654.0,84,38,99
Oats,5.48,22.43,61.18,44,492.41,97,39,60
Oats,5.67,24.99,65.43,840,473.54,65,45,86
Oats,5.28,17.96,69.33,1314,674.23,82,37,86
Oats,5.2,24.03,50.32,1333,556.53,93,35,61
Oats,5.66,21.43,52.62,1143,600.7,76,46,95
Oats,5.53,21.81,58.74,782,598.5,60,34,73
Oats,6.3,23.58,54.17,1405,493.53,94,49,95
Oats,5.04,22.53,56.12,242,677.0,68,38,92
Oats,6.44,20.02,68.88,968,659.42,70,33,60
Oats,6.9,22.13,58.31,387,449.01,76,50,100
Oats,5.09,22.31,63.91,74,614.99,85,41,68
Oats,6.11,24.14,62.77,143,670.83,68,37,87
Oats,6.62,20.09,57.42,221,529.44,60,44,89
Oats,6.74,15.29,60.83,705,437.38,67,30,62
Oats,5.85,20.61,53.0,544,574.31,71,34,90
Oats,5.74,16.66,61.83,1043,628.92,88,40,94
Oats,5.06,24.48,50.95,66,611.96,62,39,63
Oats,5.67,24.75,65.82,561,679.66,98,35,73
Oats,6.89,15.29,53.9,1481,624.23,93,47,90
Oats,6.95,17.26,67.89,668,571.43,76,45,63
Oats,6.64,16.78,69.31,926,491.66,68,37,70
Oats,6.6,24.52,67.78,1175,630.3,96,50,75
Oats,5.7,24.43,57.2,1245,587.93,99,45,66
Oats,6.9,17.54,68.39,1364,579.48,63,33,62
Oats,5.56,23.98,58.45,941,419.16,98,34,61
Oats,6.41,22.76,56.74,834,468.99,62,46,91
Oats,6.91,16.39,53.46,1415,649.54,68,42,100
Oats,5.22,17.09,58.36,281,656.53,100,33,90
Oats,5.2,16.96,62.51,1112,440.71,95,42,92
Oats,5.61,21.69,61.13,333,504.38,81,41,95
Oats,6.06,17.06,66.09,1498,415.94,77,33,79
Oats,5.49,20.15,66.63,904,556.76,79,40,69
Oats,5.14,24.64,69.54,1376,537.57,61,37,81
Oats,5.89,24.56,64.11,1008,470.19,97,40,88
Oats,6.5,17.81,58.46,401,673.74,92,46,71
Oats,5.14,19.9,63.96,372,640.8,88,44,85
Oats,6.03,22.6,55.4,1051,426.33,81,47,96
Oats,6.2,24.03,64.45,610,501.87,99,49,64
Oats,6.83,18.91,53.76,811,494.86,68,32,79
Oats,5.48,16.05,61.23,1029,583.47,80,47,78
Oats,6.99,17.03,65.03,520,692.0,84,37,93
Oats,6.81,15.89,69.09,1488,487.64,79,36,97
Oats,5.82,24.17,54.7,1410,435.7,70,35,64
Oats,5.67,18.58,61.32,13,633.22,83,49,71
Oats,6.06,22.64,55.1,1376,585.76,100,37,60
Oats,5.28,20.52,52.79,803,413.59,65,42,94
Oats,6.5,18.54,53.24,881,470.89,79,40,74
Oats,5.07,16.42,63.0,90,653.91,94,30,78
Oats,5.2,15.15,56.76,904,513.72,74,41,92
Oats,5.31,16.08,67.79,1010,472.2,80,35,81
Oats,5.48,22.64,59.37,164,464.79,94,39,66
Oats,6.96,20.49,68.24,652,449.7,83,49,61
Oats,5.67,20.77,60.57,1190,425.19,94,39,75
Oats,5.12,15.43,56.41,522,592.96,92,39,92
Oats,6.12,16.9,61.14,1462,687.91,98,33,94
Oats,5.3,17.55,55.26,855,681.51,65,44,63
Oats,5.81,16.12,68.63,862,484.15,94,50,90
Oats,5.64,23.74,50.07,83,466.89,85,31,75
Oats,5.82,20.39,52.19,290,513.71,84,33,61
Oats,5.95,22.18,56.95,754,635.51,95,30,63
Oats,6.15,19.22,60.48,47,488.9,65,35,84
Oats,7.0,15.65,58.68,1442,679.84,87,47,66
Oats,6.27,20.41,63.07,1300,553.13,70,45,95
Oats,5.93,24.61,65.11,725,571.75,61,42,92
Oats,6.24,17.63,67.43,175,547.87,64,39,75
Oats,6.49,16.42,67.16,596,663.98,86,45,79
Oats,6.45,18.26,52.69,984,623.33,96,43,76
Oats,5.9,23.45,65.19,131,463.26,62,38,78
Oats,5.21,15.17,67.29,425,449.26,90,45,69
Oats,6.85,16.11,55.1,1214,629.64,81,34,68
Oats,5.59,18.69,50.09,1478,477.46,69,47,87
