Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Ginger,6.29,26.83,70.78,1129,2694.72,51,21,50
Ginger,6.18,26.44,70.61,428,1840.34,53,38,60
Ginger,6.02,21.56,74.57,339,2777.2,59,20,58
Ginger,6.12,25.09,77.73,543,2294.81,51,35,50
Ginger,5.66,24.19,74.08,167,2310.08,60,34,43
Ginger,6.24,23.41,77.1,1117,2374.79,56,33,60
Ginger,5.99,29.16,70.4,947,1503.81,41,30,42
Ginger,6.22,26.26,79.32,1085,2240.46,40,36,46
Ginger,6.22,29.33,77.75,740,2011.03,52,21,40
Ginger,6.3,23.13,78.18,1119,2913.01,43,37,42
Ginger,6.18,25.13,70.26,1022,2412.22,46,34,42
Ginger,6.38,22.95,70.84,1388,1773.75,46,29,55
Ginger,6.28,23.03,71.41,555,2239.14,47,27,49
Ginger,6.13,23.82,74.83,890,2308.67,54,31,59
Ginger,6.35,29.0,76.83,1438,2629.84,45,20,50
Ginger,6.08,26.13,76.97,1209,2025.9,54,28,41
Ginger,5.98,27.85,78.36,530,2461.73,49,25,46
Ginger,6.37,29.77,73.05,843,2486.67,51,37,42
Ginger,6.31,24.55,71.05,868,1911.62,49,25,43
Ginger,6.04,28.97,76.97,1360,2470.4,42,34,51
Ginger,6.03,29.48,71.64,112,2352.77,59,25,60
Ginger,6.05,20.5,76.8,1259,1780.92,56,35,60
Ginger,5.53,28.52,74.22,799,1619.74,40,33,54
Ginger,5.94,24.66,76.4,1380,2205.72,48,25,43
Ginger,5.79,21.38,78.79,1293,2874.32,40,37,55
Ginger,5.66,29.8,76.51,310,2508.77,42,32,43
Ginger,5.62,23.68,71.13,163,1748.37,59,20,55
Ginger,5.81,25.93,71.09,1263,2635.05,55,21,42
Ginger,5.74,23.1,70.3,977,2756.85,42,30,42
Ginger,5.68,26.36,70.57,1443,1810.83,46,33,40
Ginger,5.61,27.04,70.17,423,2070.06,40,36,49
Ginger,5.51,22.16,71.05,936,2405.93,46,23,51
Ginger,6.45,22.83,70.58,1136,1790.22,51,26,59
Ginger,6.18,22.73,77.46,1181,2138.77,43,34,50
Ginger,6.32,24.16,77.08,1161,2702.34,54,20,51
Ginger,5.79,28.46,75.78,367,2302.34,58,27,52
Ginger,5.73,20.26,74.68,891,1540.0,49,28,50
Ginger,6.32,28.65,72.63,564,2548.15,58,23,54
Ginger,5.62,24.93,73.21,1270,1667.86,55,20,56
Ginger,5.57,23.39,78.02,1174,2961.66,54,38,53
Ginger,6.01,25.55,75.35,1003,1788.87,56,25,48
Ginger,6.5,26.91,73.01,607,1596.42,48,30,40
Ginger,5.95,26.25,78.81,903,2249.33,54,23,41
Ginger,6.11,20.23,74.41,1262,2716.82,54,21,60
Ginger,6.35,20.18,73.27,261,2778.12,58,27,46
Ginger,5.86,24.1,71.27,228,2637.02,46,37,49
Ginger,6.29,21.65,71.38,984,2277.38,46,32,48
Ginger,6.19,29.0,79.31,892,2758.98,49,27,53
Ginger,5.81,24.46,77.18,1371,2025.23,47,40,58
Ginger,6.43,21.53,75.45,1278,2039.74,60,23,50
Ginger,5.57,26.18,75.37,526,2687.4,57,28,57
Ginger,5.71,23.56,76.82,91,2835.81,57,33,46
Ginger,5.79,23.38,72.12,1171,1589.67,59,34,54
Ginger,6.17,27.6,77.32,1056,2497.67,46,24,57
Ginger,5.72,29.69,79.4,834,2911.82,58,36,56
Ginger,6.49,24.43,74.3,685,2001.37,52,34,55
Ginger,5.83,26.09,73.7,607,1534.43,42,40,60
Ginger,6.35,28.3,73.14,526,1809.44,49,31,54
Ginger,5.79,20.84,75.65,428,2662.1,60,23,44
Ginger,5.67,23.39,77.96,69,2709.0,59,26,44
Ginger,5.9,23.94,74.68,637,2288.69,41,33,51
Ginger,5.56,22.45,75.41,1200,2051.76,47,26,51
Ginger,5.67,24.91,77.14,336,1908.02,51,35,51
Ginger,5.87,20.26,72.67,751,1816.09,59,32,57
Ginger,6.36,27.17,71.27,353,1725.16,58,33,45
Ginger,5.91,29.95,73.96,136,1521.68,42,32,56
Ginger,5.67,24.94,74.59,71,2327.34,40,32,53
Ginger,5.93,21.48,70.44,677,2457.74,57,21,47
Ginger,5.7,22.46,71.46,264,2544.87,59,23,43
Ginger,5.73,27.44,77.55,712,2322.84,49,39,55
Ginger,6.15,25.26,72.22,1262,2243.7,54,23,54
Ginger,5.63,23.02,73.16,66,2918.12,58,36,47
Ginger,6.08,22.71,74.84,1464,1992.66,54,35,50
Ginger,6.36,24.68,78.27,890,1819.67,53,26,52
Ginger,5.89,22.58,73.68,814,1702.6,56,36,60
Ginger,6.31,22.52,71.56,1174,1851.74,40,21,50
Ginger,5.52,26.38,79.79,1034,2613.83,42,29,43
Ginger,5.96,20.36,71.76,191,2021.52,56,31,55
Ginger,5.66,21.79,74.07,215,2374.6,43,21,47
Ginger,5.69,29.19,70.93,1436,2183.74,55,20,52
Ginger,6.4,24.1,71.53,1458,1742.66,59,35,59
Ginger,6.16,26.74,77.91,403,1909.13,41,27,55
Ginger,5.82,24.2,70.43,913,2866.07,53,23,53
Ginger,6.14,28.18,73.65,258,2075.64,54,26,50
Ginger,6.02,23.91,71.37,1066,2420.36,60,36,56
Ginger,6.27,28.23,71.62,377,1737.97,48,26,47
Ginger,5.76,24.34,75.5,773,1948.41,41,29,48
Ginger,5.81,23.97,76.02,1202,1559.31,47,26,51
Ginger,6.44,28.39,70.32,704,2816.57,51,40,57
Ginger,6.4,28.76,74.92,1204,1699.34,51,34,55
Ginger,6.16,21.75,72.99,963,2476.03,44,22,56
Ginger,6.07,25.74,78.39,499,2414.72,60,23,40
Ginger,5.92,22.97,71.54,633,2220.7,56,39,43
Ginger,5.87,25.34,74.15,589,1749.74,52,38,49
Ginger,6.48,20.91,78.64,723,2373.6,56,40,57
Ginger,5.72,26.57,79.79,730,2472.69,46,39,47
Ginger,5.88,28.03,75.54,1350,2598.66,41,22,42
Ginger,6.35,29.37,72.99,117,2401.39,45,36,58
Ginger,5.86,28.97,73.57,1448,2823.13,40,24,58
Ginger,6.39,27.3,70.19,1416,2225.49,49,20,59
Ginger,6.45,22.97,72.52,333,2261.9,60,29,47
Ginger,6.4,25.82,74.17,896,2616.41,45,22,50
Ginger,6.41,20.44,74.29,1362,2114.01,56,25,51
Ginger,6.29,29.03,71.97,1490,1834.34,55,27,50
Ginger,6.46,28.69,71.56,1036,2002.89,41,39,59
Ginger,5.52,24.17,75.44,607,2694.14,47,25,54
Ginger,5.54,23.39,70.52,1225,2952.19,53,30,45
Ginger,5.62,23.87,77.0,1403,1640.8,52,36,57
Ginger,5.83,29.55,71.99,154,2741.2,58,25,40
Ginger,6.42,21.21,78.07,510,2782.51,51,22,40
Ginger,6.18,26.63,77.22,976,2698.85,43,24,54
Ginger,5.7,23.38,74.28,391,2914.64,58,20,55
Ginger,6.25,21.44,70.22,538,2798.22,51,24,60
Ginger,6.15,29.6,71.5,1185,2029.95,45,20,40
Ginger,5.65,23.49,79.83,801,2548.59,56,34,41
Ginger,6.3,23.58,76.69,641,1637.36,40,24,44
Ginger,6.08,26.45,70.7,286,2498.06,59,20,55
Ginger,6.0,23.95,72.58,964,2664.09,45,38,54
Ginger,6.45,23.96,74.57,220,2481.53,42,34,51
Ginger,5.69,25.82,75.83,1041,2455.65,44,33,50
Ginger,6.16,26.85,71.55,455,2858.15,48,25,41
Ginger,5.74,29.63,78.83,1128,1839.23,40,36,43
Ginger,5.57,24.3,73.63,1036,2957.72,57,22,45
Ginger,6.29,28.73,77.37,1140,2726.48,52,26,54
Ginger,5.98,20.2,76.85,1496,2991.96,56,36,45
Ginger,6.07,22.96,74.39,591,1978.69,54,33,56
Ginger,6.01,25.25,79.76,268,2439.47,60,40,45
Ginger,5.6,22.36,77.15,1178,1848.24,46,28,44
Ginger,5.55,23.99,73.35,327,2268.02,44,31,43
Ginger,6.44,25.91,74.57,323,2944.41,40,21,56
Ginger,6.38,25.98,76.64,63,2450.7,41,33,49
Ginger,5.9,22.45,75.42,313,2829.88,60,27,59
Ginger,5.84,26.18,78.81,1370,2498.69,43,20,43
Ginger,5.76,21.84,74.69,1085,1510.11,51,31,56
Ginger,6.36,23.37,71.51,1470,2254.84,52,24,44
Ginger,6.02,25.04,78.71,304,2667.22,60,35,47
Ginger,6.3,23.99,73.5,756,1725.7,60,39,47
Ginger,5.72,23.81,71.84,1183,2909.67,55,28,60
Ginger,6.25,23.4,74.53,1046,2643.03,52,21,52
Ginger,5.59,27.62,75.04,946,1606.35,60,25,45
Ginger,6.44,21.71,70.92,70,2153.17,40,23,49
Ginger,5.98,21.89,78.69,353,1517.09,52,33,44
Ginger,5.6,26.71,74.82,289,1961.88,41,27,54
Ginger,5.54,24.29,72.06,125,2597.3,42,24,46
Ginger,6.13,24.47,78.09,1381,1818.2,58,35,42
Ginger,6.35,21.62,77.32,1372,2062.79,57,36,58
Ginger,6.2,22.79,73.91,822,2060.55,56,38,47
Ginger,6.2,25.61,71.82,1162,2598.66,56,22,58
Ginger,5.86,25.01,75.0,1419,2715.47,55,36,51
Ginger,6.3,29.72,78.55,681,2967.11,42,37,52
Ginger,6.47,29.9,72.52,1252,2314.08,40,38,45
Ginger,6.2,20.73,77.69,541,1828.78,55,26,41
Ginger,5.57,20.98,71.26,534,2226.23,44,37,60
Ginger,6.04,20.47,72.41,1301,2890.3,42,36,43
Ginger,6.34,29.53,74.89,1482,1635.02,59,23,40
