Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Coconut,7.5,30.85,76.1,230,1825.8,22,11,24
Coconut,7.62,28.49,75.77,478,1592.03,21,17,40
Coconut,5.95,30.81,77.82,108,1759.51,39,17,30
Coconut,6.41,29.44,70.21,429,1532.48,39,30,31
Coconut,6.91,28.74,84.86,218,1771.44,34,12,30
Coconut,7.52,29.0,60.77,300,1630.34,39,28,32
Coconut,5.76,32.86,68.17,286,2246.05,20,30,20
Coconut,7.43,33.55,82.5,204,1878.57,38,28,30
Coconut,6.12,33.21,89.57,187,2193.82,22,19,38
Coconut,6.07,29.64,85.78,138,2066.93,34,23,26
Coconut,5.94,29.48,69.4,439,2017.33,20,21,37
Coconut,7.89,34.69,77.36,108,1789.63,23,30,39
Coconut,5.55,28.08,77.74,70,2220.18,22,14,40
Coconut,5.74,30.53,86.3,483,2063.52,23,26,24
Coconut,7.64,33.66,82.09,482,1614.06,29,11,22
Coconut,5.97,34.4,76.39,336,1517.24,22,19,30
Coconut,7.82,30.17,85.38,160,2137.85,28,16,21
Coconut,6.81,33.5,79.81,443,1971.23,20,17,38
Coconut,7.85,30.82,67.11,206,1733.75,24,24,31
Coconut,5.6,34.99,73.84,194,2197.49,29,16,30
Coconut,7.74,34.3,81.11,117,1871.24,36,16,37
Coconut,6.37,31.48,77.98,208,2042.83,33,21,29
Coconut,5.88,32.84,89.32,147,2313.36,39,21,22
Coconut,6.13,29.46,63.75,363,1756.69,39,10,36
Coconut,7.68,28.25,74.68,422,2439.53,29,11,23
Coconut,5.94,29.72,72.68,472,1939.36,40,24,21
Coconut,6.36,29.73,66.3,79,1662.43,36,26,40
Coconut,7.95,30.5,88.96,73,1646.29,32,21,29
Coconut,7.71,28.68,69.68,381,2431.27,20,10,36
Coconut,5.8,30.2,87.35,79,2284.2,37,15,25
Coconut,7.8,31.59,78.99,117,2274.18,31,21,24
Coconut,6.76,31.2,86.87,337,1716.34,39,21,21
Coconut,6.87,28.7,68.63,362,2380.96,35,27,22
Coconut,6.5,33.67,64.66,324,2279.17,28,25,27
Coconut,7.84,34.62,64.01,169,2455.75,29,25,34
Coconut,6.05,29.76,71.55,225,1551.77,23,15,20
Coconut,7.57,32.17,83.55,490,1617.74,38,11,30
Coconut,7.88,29.33,75.28,291,1923.66,34,13,31
Coconut,5.8,34.12,69.12,402,1650.55,40,13,39
Coconut,7.61,28.4,69.23,121,1612.47,30,11,34
Coconut,6.41,34.35,70.84,122,1518.03,35,10,39
Coconut,7.64,29.57,82.11,75,2247.05,39,11,24
Coconut,7.37,30.39,89.77,298,2175.09,34,21,25
Coconut,7.45,32.95,85.4,109,1772.64,28,25,31
Coconut,6.56,34.89,70.8,396,1567.66,29,30,24
Coconut,6.48,34.33,85.73,345,2103.39,20,14,27
Coconut,6.62,32.2,64.99,95,1614.28,37,20,35
Coconut,7.02,32.72,86.47,421,2251.52,34,26,20
Coconut,6.77,34.36,62.83,467,2197.71,30,24,21
Coconut,7.43,29.92,82.6,112,2141.83,31,16,25
Coconut,5.89,29.23,67.54,226,2002.76,23,17,27
Coconut,7.88,29.3,84.89,137,1866.15,33,29,22
Coconut,7.13,33.31,89.44,298,2019.71,26,24,34
Coconut,6.79,28.15,78.66,431,1542.41,27,13,27
Coconut,6.55,27.53,85.11,440,2353.9,26,19,25
Coconut,7.62,32.27,83.32,87,1561.17,39,20,34
Coconut,7.0,32.96,83.22,323,2044.37,33,26,35
Coconut,6.24,33.94,88.7,66,2073.77,23,17,31
Coconut,7.12,32.28,85.68,230,1798.45,21,16,20
Coconut,7.39,33.07,68.23,196,2181.7,38,15,32
Coconut,6.22,31.6,83.85,201,2012.27,30,16,34
Coconut,6.61,34.99,65.72,298,2181.39,26,22,28
Coconut,5.69,30.94,86.44,79,1514.0,26,25,29
Coconut,7.84,32.17,76.35,391,1599.73,36,19,39
Coconut,7.32,29.88,84.92,426,1995.05,30,22,30
Coconut,7.91,27.62,68.88,203,1895.31,32,27,23
Coconut,7.22,32.48,77.97,462,2027.04,22,20,36
Coconut,5.73,27.34,84.24,184,2037.34,24,20,27
Coconut,7.33,27.17,83.01,81,1830.43,20,10,35
Coconut,5.88,29.06,89.53,254,2040.52,38,20,28
Coconut,6.27,32.36,79.92,417,1588.47,20,19,23
Coconut,5.57,29.77,85.71,142,1843.77,28,10,24
Coconut,7.71,34.9,71.2,138,2408.57,25,21,24
Coconut,7.07,29.0,71.44,111,1655.61,37,14,30
Coconut,5.94,32.75,65.46,409,2274.83,32,25,35
Coconut,5.72,31.36,70.58,224,2363.88,31,13,35
Coconut,7.37,29.94,63.64,268,2456.79,23,24,21
Coconut,6.98,28.6,85.11,153,1971.25,21,10,37
Coconut,5.51,32.69,67.36,319,1638.7,33,10,30
Coconut,5.79,29.76,65.14,301,1987.7,39,15,31
Coconut,7.53,30.41,89.64,325,1681.78,23,25,23
Coconut,5.51,32.95,74.12,495,1724.77,22,21,24
Coconut,7.04,29.7,75.5,289,1769.48,21,11,24
Coconut,7.85,34.44,83.57,304,2290.4,23,26,26
Coconut,6.82,32.05,86.68,132,2354.19,40,28,31
Coconut,6.52,29.42,79.23,88,1538.07,30,30,31
Coconut,7.6,31.49,66.76,244,1940.43,24,23,34
Coconut,7.61,32.63,80.66,84,1914.37,33,11,26
Coconut,7.49,31.2,81.16,337,2351.35,29,18,29
Coconut,6.32,32.82,80.98,365,2255.48,25,28,38
Coconut,5.91,27.99,83.0,372,1585.65,27,24,37
Coconut,7.11,33.31,89.49,295,1622.34,21,28,23
Coconut,7.44,30.73,65.04,462,2420.75,32,29,35
Coconut,7.71,33.9,61.93,216,2045.68,25,17,34
Coconut,7.55,32.0,71.7,383,2231.69,36,12,30
Coconut,6.08,28.93,63.96,442,1800.51,38,19,34
Coconut,7.72,34.55,86.67,148,1908.82,35,23,40
Coconut,6.91,34.07,86.44,497,2266.87,36,14,25
Coconut,7.28,27.63,80.49,373,2086.72,39,10,37
Coconut,6.59,31.77,78.06,77,1994.91,40,21,28
Coconut,6.52,34.72,65.49,281,2471.42,38,21,20
Coconut,7.77,27.85,74.92,307,1619.73,34,25,37
Coconut,6.04,32.82,73.71,229,2358.66,38,14,36
Coconut,6.52,34.85,64.98,438,2350.58,33,14,29
Coconut,7.87,32.88,84.88,166,2297.44,20,11,33
Coconut,7.59,30.79,61.36,264,1680.14,35,14,20
Coconut,6.9,33.22,81.58,163,2469.58,36,12,33
Coconut,7.94,30.48,64.3,385,2387.08,24,17,24
Coconut,7.94,33.06,87.65,141,2479.44,30,17,22
Coconut,7.94,34.72,74.54,399,1802.67,27,20,29
Coconut,7.25,27.15,72.67,488,1776.84,26,23,39
Coconut,7.85,34.07,89.25,278,1918.68,30,16,30
Coconut,7.53,27.67,72.64,168,1636.56,31,21,20
Coconut,6.36,32.15,64.06,390,1823.5,26,30,25
Coconut,6.59,32.54,79.62,426,2420.32,32,22,28
Coconut,7.05,30.18,65.9,364,1885.37,39,22,37
Coconut,7.22,30.33,70.31,474,2409.21,21,22,28
Coconut,5.83,32.35,68.31,253,1751.93,29,18,33
Coconut,7.05,32.29,72.02,401,1570.29,36,16,27
Coconut,5.62,33.05,82.17,132,1885.47,25,23,39
Coconut,5.82,27.14,72.91,185,2040.99,20,26,28
Coconut,7.16,29.02,70.44,145,1502.9,21,20,23
Coconut,7.88,29.47,87.61,391,2381.05,27,28,23
Coconut,6.57,27.25,71.78,289,2296.99,40,17,40
Coconut,6.04,31.49,68.37,216,2183.15,29,29,36
Coconut,7.03,27.4,73.96,171,1726.83,20,17,30
Coconut,5.62,28.86,62.66,402,2007.01,26,26,21
Coconut,6.27,33.15,76.99,107,1796.89,37,10,36
Coconut,7.47,27.67,89.37,443,2117.32,40,28,40
Coconut,7.45,33.82,61.99,240,2036.62,31,25,34
Coconut,7.0,30.84,62.79,171,1912.8,23,20,31
Coconut,7.35,34.13,81.32,229,2163.5,32,29,37
Coconut,6.17,29.06,65.4,401,1775.02,30,19,27
Coconut,5.81,34.83,86.99,69,2082.91,33,29,40
Coconut,6.02,29.64,78.04,66,2381.41,24,30,27
Coconut,5.71,32.53,62.46,403,2057.57,24,26,24
Coconut,6.87,28.58,80.12,478,1526.28,24,22,34
Coconut,5.7,28.89,89.56,407,2145.5,24,21,22
Coconut,7.93,31.79,74.6,383,1547.5,36,27,20
Coconut,6.23,29.76,66.37,245,2158.48,28,26,21
Coconut,7.22,31.71,64.66,278,1582.43,25,29,21
Coconut,6.89,33.01,73.13,452,2484.1,30,30,36
Coconut,7.38,34.06,74.55,401,2077.19,23,22,22
Coconut,6.61,29.4,81.85,152,2304.93,29,22,36
Coconut,7.65,29.15,68.44,224,1903.43,35,17,29
Coconut,6.31,30.51,69.13,267,1749.57,21,24,36
Coconut,7.8,30.75,65.77,320,2367.5,27,15,31
Coconut,7.34,32.4,83.07,114,2080.76,23,26,26
Coconut,6.32,29.44,61.7,60,1899.39,23,22,21
Coconut,7.34,34.47,71.76,378,2433.37,40,15,28
Coconut,7.27,30.64,69.57,199,1656.76,27,30,37
