Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Mango,5.96,23.62,70.16,767,1092.09,93,67,170
Mango,7.46,20.43,56.04,583,1763.75,94,52,130
Mango,6.53,13.68,73.77,650,909.01,98,45,135
Mango,5.57,12.32,65.44,237,891.85,86,68,176
Mango,5.54,24.51,56.32,160,1289.04,98,48,113
Mango,6.75,22.67,58.18,226,1291.73,88,76,137
Mango,6.06,13.07,70.33,371,1179.79,90,69,115
Mango,7.11,27.18,72.7,455,1719.53,86,55,169
Mango,6.6,27.98,56.36,883,1176.83,85,63,111
Mango,5.87,12.77,70.25,816,1567.7,88,42,107
Mango,6.6,11.78,71.12,395,1143.43,80,80,146
Mango,6.57,27.57,55.44,348,1632.02,100,45,196
Mango,6.96,21.29,74.3,261,1103.58,96,46,135
Mango,6.46,28.97,68.09,937,1206.13,85,62,174
Mango,6.86,15.89,72.12,663,1366.81,90,89,177
Mango,7.39,27.96,56.96,312,1047.48,100,86,153
Mango,7.15,26.54,65.17,217,1600.14,99,47,124
Mango,6.23,25.3,65.63,822,1418.69,99,79,100
Mango,6.73,11.91,70.95,157,1468.91,87,52,186
Mango,6.3,17.29,56.11,441,1770.46,86,60,150
Mango,6.2,11.96,71.71,731,1023.37,98,75,155
Mango,5.7,29.8,74.17,849,949.92,97,47,157
Mango,6.05,12.2,70.4,204,1482.05,90,58,129
Mango,7.26,18.09,62.13,582,1218.92,86,70,136
Mango,7.3,27.94,68.32,960,1075.39,92,62,194
Mango,6.89,29.54,67.25,558,1085.89,87,78,174
Mango,5.65,26.16,69.73,790,1603.26,83,66,144
Mango,6.3,17.76,68.69,732,1288.09,90,75,188
Mango,6.77,18.44,56.28,989,1707.55,85,90,145
Mango,7.26,15.39,62.75,662,1111.87,85,50,197
Mango,6.0,22.26,66.02,315,1231.81,97,71,191
Mango,6.95,18.84,55.23,858,944.32,88,57,150
Mango,6.28,24.06,74.04,101,868.24,85,63,170
Mango,5.58,10.08,61.54,478,1454.11,89,85,111
Mango,7.37,29.22,74.54,73,1038.58,85,44,135
Mango,7.3,11.49,60.4,401,928.17,84,81,156
Mango,6.94,28.38,70.84,144,1459.48,98,49,196
Mango,6.41,20.32,69.27,737,1331.09,94,50,169
Mango,5.89,18.87,74.71,498,1661.35,87,64,160
Mango,6.75,27.15,63.16,562,1239.33,100,72,149
Mango,7.43,15.54,71.36,165,1692.75,90,41,138
Mango,7.5,28.74,74.06,201,1655.92,84,73,174
Mango,6.31,16.02,73.48,284,903.54,81,64,144
Mango,6.21,13.03,65.78,705,1081.59,97,42,152
Mango,7.29,11.73,58.82,845,1173.21,88,74,169
Mango,6.07,17.62,57.83,944,1512.82,82,47,156
Mango,6.19,28.49,74.31,77,858.76,90,74,141
Mango,6.24,23.92,65.22,410,1371.4,83,64,113
Mango,6.86,15.07,56.99,461,1386.35,92,50,143
Mango,6.41,25.03,60.93,716,1676.56,85,88,144
Mango,6.78,13.19,67.84,358,872.72,90,77,166
Mango,6.68,29.27,72.71,347,995.93,96,65,139
Mango,6.52,12.39,71.73,103,971.42,83,81,191
Mango,6.1,24.61,56.6,315,1521.99,97,48,164
Mango,6.41,26.8,56.55,968,883.85,96,88,191
Mango,6.85,21.38,74.75,314,1562.77,90,74,136
Mango,5.78,27.32,68.68,599,832.62,89,52,186
Mango,6.86,22.66,55.55,460,915.47,97,77,167
Mango,7.41,11.05,69.66,486,1325.56,82,44,159
Mango,7.24,14.29,56.44,441,1013.93,89,80,110
Mango,6.15,11.35,72.63,620,1299.03,92,80,105
Mango,6.1,29.56,71.86,427,1674.66,97,60,164
Mango,5.87,16.94,70.22,980,1119.53,88,82,143
Mango,7.04,23.6,70.51,693,889.64,93,64,138
Mango,6.85,14.22,67.05,730,1364.21,97,60,102
Mango,7.44,14.81,65.48,980,1665.25,81,89,116
Mango,5.8,18.92,73.72,287,1006.19,82,62,164
Mango,7.19,24.65,74.58,478,877.14,85,57,191
Mango,7.35,18.14,57.39,601,1192.63,96,42,149
Mango,6.2,24.53,72.27,801,1380.78,89,79,175
Mango,5.63,27.82,68.73,124,1395.63,80,71,122
Mango,6.06,24.08,72.31,976,1104.97,98,88,100
Mango,6.49,21.59,64.91,145,1276.2,82,78,199
Mango,6.51,26.27,74.85,91,1682.62,89,60,161
Mango,6.62,11.77,64.07,845,1004.49,90,81,120
Mango,5.51,19.94,70.36,475,1044.9,82,89,136
Mango,5.84,20.75,67.7,349,911.43,100,43,122
Mango,6.66,16.98,63.45,608,1442.78,83,54,118
Mango,5.96,10.69,70.58,420,1546.7,80,74,130
Mango,6.57,18.03,61.74,886,846.78,89,77,175
Mango,7.17,29.12,61.35,736,1503.91,96,40,183
Mango,5.5,20.51,61.15,529,1249.93,90,41,134
Mango,6.34,10.08,62.47,916,1394.56,84,67,120
Mango,5.74,26.09,65.63,331,1611.11,80,64,124
Mango,6.56,29.0,69.52,651,1774.41,83,85,129
Mango,5.69,22.0,57.98,385,1640.97,82,48,164
Mango,6.26,18.46,56.88,958,1609.95,87,58,131
Mango,6.05,25.07,70.97,756,1134.36,90,47,189
Mango,7.42,13.26,61.57,845,1460.13,81,45,124
Mango,6.21,15.24,56.99,801,1425.49,89,67,109
Mango,5.79,16.77,58.36,782,1124.0,83,41,152
Mango,6.3,26.04,58.54,65,876.96,95,75,133
Mango,6.38,23.64,66.65,437,1617.35,86,70,164
Mango,6.81,18.85,69.48,249,887.04,89,43,144
Mango,6.42,20.84,63.37,435,899.7,92,44,139
Mango,6.84,29.89,60.41,336,1530.23,90,52,138
Mango,6.36,12.91,57.81,518,1355.22,83,80,160
Mango,7.43,23.45,72.9,462,1557.39,96,86,114
Mango,7.28,28.88,56.36,795,1339.74,87,42,152
Mango,6.27,28.95,63.81,332,1681.67,97,86,157
Mango,6.24,14.84,65.52,680,993.45,91,74,120
Mango,7.0,10.43,60.35,587,874.53,86,64,109
Mango,6.05,29.87,68.69,516,1023.38,87,46,188
Mango,6.47,17.54,66.91,879,1126.18,83,83,143
Mango,5.84,10.41,60.04,584,999.72,84,74,153
Mango,6.15,11.22,73.99,684,845.76,96,72,119
Mango,6.93,16.55,60.04,252,850.09,95,41,142
Mango,7.34,21.74,55.1,536,1797.6,83,58,138
Mango,6.48,11.38,59.73,636,1753.03,85,40,126
Mango,6.23,19.01,72.04,515,1674.79,97,55,140
Mango,7.08,15.12,58.66,287,1169.77,82,78,185
Mango,7.19,25.77,60.69,624,1322.1,98,51,120
Mango,5.57,28.68,68.52,212,1739.91,97,40,118
Mango,6.7,19.73,66.28,787,1726.87,100,68,182
Mango,5.98,27.02,73.92,67,1036.76,87,73,139
Mango,7.39,26.39,71.84,441,845.63,91,48,168
Mango,7.19,18.0,55.24,595,895.99,82,53,104
Mango,6.39,23.05,58.35,969,1774.01,81,45,194
Mango,6.14,10.95,71.98,459,941.17,93,47,192
Mango,5.97,18.9,69.07,840,1350.64,98,68,123
Mango,5.51,29.31,68.05,962,1720.6,100,71,153
Mango,7.47,28.01,72.19,259,809.77,82,41,188
Mango,7.04,24.93,71.6,975,1210.57,83,76,200
Mango,6.89,16.06,70.97,339,1173.88,94,63,179
Mango,7.34,27.04,57.49,220,1384.18,86,60,111
Mango,6.45,25.35,61.6,914,1023.11,87,65,194
Mango,6.92,15.01,58.18,827,898.91,95,73,101
Mango,7.48,13.73,60.89,893,1316.69,92,61,146
Mango,6.64,12.58,58.63,405,1684.38,82,84,150
Mango,5.54,16.36,61.05,247,1501.21,90,78,147
Mango,6.12,21.3,56.76,378,1625.7,92,86,150
Mango,6.15,23.72,65.15,360,1554.48,92,44,117
Mango,5.79,28.88,70.18,213,870.46,80,84,110
Mango,6.93,29.64,74.08,115,1287.17,94,82,114
Mango,7.27,27.08,67.69,807,1432.01,91,64,137
Mango,6.23,11.76,63.57,877,952.53,94,44,101
Mango,5.67,27.52,70.97,901,1537.44,93,71,154
Mango,5.84,24.29,67.21,809,1799.45,86,48,125
Mango,7.04,11.92,60.63,816,1387.93,89,44,121
