Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Plums,5.57,14.69,68.38,480,1195.83,118,33,118
Plums,6.35,19.24,64.55,228,1069.41,126,24,137
Plums,6.97,24.8,55.17,520,780.54,141,36,194
Plums,5.6,28.4,45.01,450,683.92,122,39,153
Plums,6.8,26.47,36.76,444,783.19,150,39,85
Plums,6.48,27.89,44.18,509,1240.65,110,37,89
Plums,6.38,20.24,45.14,654,993.14,132,40,164
Plums,5.93,13.25,34.13,573,965.87,127,31,142
Plums,6.46,21.76,52.24,570,1117.81,138,24,154
Plums,6.55,15.51,36.05,933,713.38,119,23,136
Plums,6.17,15.51,37.1,1632,688.59,132,25,192
Plums,6.96,28.49,63.5,576,1227.54,114,32,103
Plums,5.58,23.99,57.25,1461,1084.39,116,31,149
Plums,5.86,24.22,51.27,213,1209.22,86,28,196
Plums,5.75,28.62,63.66,1140,1278.7,133,26,171
Plums,6.34,15.6,43.4,533,652.6,115,38,135
Plums,6.09,19.59,46.98,1462,1034.79,104,36,109
Plums,5.83,14.09,50.22,745,784.65,88,26,131
Plums,6.09,28.56,67.54,125,1141.04,127,27,174
Plums,6.58,22.75,36.6,1132,1089.66,113,37,92
Plums,5.93,20.7,58.71,396,1198.4,99,33,145
Plums,6.95,28.68,46.7,1328,1208.47,143,38,138
Plums,5.93,19.58,34.53,209,1206.33,82,25,185
Plums,6.66,22.21,54.84,1115,1229.23,140,37,101
Plums,6.94,13.47,65.65,570,670.32,126,31,149
Plums,6.93,28.53,42.12,365,822.43,140,20,127
Plums,5.5,22.12,65.32,148,1043.9,141,35,108
Plums,6.3,24.44,64.86,803,926.72,99,31,86
Plums,6.49,23.79,30.4,1407,607.19,128,21,154
Plums,6.93,15.44,39.63,1696,1284.55,92,33,117
Plums,6.01,19.77,51.85,1349,819.83,145,21,189
Plums,5.63,13.61,68.42,601,1177.99,90,30,90
Plums,6.49,19.2,63.22,1354,846.53,106,22,172
Plums,6.58,14.29,30.16,675,790.42,87,34,124
Plums,6.18,18.67,46.59,1036,810.02,92,34,142
Plums,5.73,13.06,43.32,1068,1025.38,132,39,146
Plums,5.68,18.42,65.55,1589,625.91,129,21,161
Plums,6.14,27.18,52.42,1333,1206.97,131,29,89
Plums,6.71,26.96,44.76,970,1038.72,105,24,180
Plums,5.86,14.65,39.44,1136,851.82,146,27,129
Plums,6.35,14.45,61.05,1456,1225.93,104,27,159
Plums,6.56,25.1,55.08,1335,751.16,123,29,193
Plums,6.51,24.44,58.01,1637,999.4,150,22,134
Plums,6.66,28.07,52.44,893,908.73,143,34,80
Plums,6.79,16.81,34.0,439,798.06,138,32,115
Plums,6.89,17.7,31.0,453,868.76,93,22,158
Plums,5.59,13.48,47.5,942,843.75,118,39,119
Plums,6.33,19.53,43.91,1304,756.2,119,22,164
Plums,6.56,20.91,66.23,831,759.68,119,24,145
Plums,6.67,17.96,30.87,1409,651.2,85,20,82
Plums,6.37,18.86,52.05,104,1170.84,89,36,143
Plums,6.38,25.38,53.5,1695,1204.31,92,20,173
Plums,5.92,17.25,43.52,876,750.7,144,21,200
Plums,6.63,25.03,31.59,1076,912.64,119,33,93
Plums,6.19,21.68,57.57,264,863.06,107,29,179
Plums,6.63,19.52,32.96,884,1051.32,110,28,192
Plums,6.75,28.01,38.22,1636,859.53,103,26,104
Plums,6.63,26.35,67.1,1492,1021.11,111,38,118
Plums,6.87,24.35,49.09,1551,885.94,145,38,194
Plums,5.77,20.1,63.33,699,1238.59,111,37,182
Plums,6.38,21.22,65.89,87,843.07,150,24,165
Plums,5.95,18.28,31.31,1366,785.3,122,20,91
Plums,5.97,19.56,47.6,1384,1115.72,114,23,156
Plums,6.78,28.45,46.85,1232,963.32,142,36,80
Plums,6.09,18.39,65.11,1685,1101.09,101,25,124
Plums,5.67,27.71,68.62,429,1230.08,84,22,186
Plums,6.67,22.25,51.7,1689,761.31,90,38,164
Plums,5.64,19.74,49.34,925,608.74,96,30,123
Plums,6.05,26.34,36.19,1066,918.98,133,25,183
Plums,6.38,17.96,51.3,1358,635.51,102,39,187
Plums,5.57,26.4,60.24,998,1162.52,126,38,98
Plums,6.11,24.17,35.18,725,1209.42,114,31,84
Plums,6.31,23.64,46.09,1310,942.78,98,20,106
Plums,6.75,17.97,46.66,1065,1070.92,116,27,172
Plums,6.9,13.76,58.89,1303,1021.2,103,38,92
Plums,6.23,27.74,41.01,573,1092.81,126,31,116
Plums,5.8,12.71,59.81,593,1221.65,118,20,128
Plums,6.65,12.04,66.58,1667,1080.99,106,21,116
Plums,6.76,28.2,41.59,1047,928.07,91,35,147
Plums,6.97,26.83,56.58,1495,1092.62,111,40,196
Plums,6.51,13.9,66.9,219,1111.34,119,27,156
Plums,6.73,22.69,44.64,1679,1267.66,87,20,199
Plums,6.92,26.09,63.08,893,1285.76,144,28,85
Plums,6.9,21.39,64.39,889,1179.72,127,25,132
Plums,6.8,24.36,39.1,1176,1245.9,83,33,128
Plums,6.73,12.53,42.74,631,654.18,133,31,101
Plums,6.86,22.1,45.71,424,1054.75,80,37,180
Plums,6.74,12.48,51.78,305,1067.5,118,30,103
Plums,6.53,27.74,63.21,1444,877.74,146,27,95
Plums,5.83,20.54,30.66,1466,798.78,142,26,99
Plums,5.99,26.06,46.8,820,868.21,123,38,186
Plums,6.54,25.34,60.11,749,1181.64,83,40,86
Plums,6.78,12.12,61.33,1459,737.31,149,38,81
Plums,6.02,27.96,42.89,1254,861.54,101,39,164
Plums,6.67,22.31,35.31,250,944.54,143,39,168
Plums,6.0,19.26,34.74,256,694.54,100,26,86
Plums,5.92,21.89,67.16,1059,734.62,105,24,137
