Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Apple,6.43,21.94,48.98,2198,618.9,118,21,222
Apple,6.87,24.66,39.68,2001,728.41,131,15,206
Apple,6.98,17.09,34.81,1554,937.27,105,27,217
Apple,5.92,25.95,34.72,3240,867.22,87,30,199
Apple,6.89,18.38,36.23,2756,939.43,135,25,238
Apple,6.74,12.34,46.07,1843,828.82,138,23,209
Apple,6.61,10.42,45.95,1899,869.96,127,26,245
Apple,6.47,11.23,31.61,2773,612.88,119,24,246
Apple,5.65,15.86,45.95,1692,645.81,124,23,248
Apple,5.6,10.18,39.57,2596,673.67,119,28,152
Apple,6.28,15.79,47.94,1407,874.03,126,25,226
Apple,5.66,26.69,38.04,1430,903.97,113,25,192
Apple,5.63,24.02,40.42,2959,754.2,135,18,221
Apple,6.68,24.44,42.66,2057,818.15,129,18,242
Apple,5.94,21.34,30.35,1712,612.08,103,17,176
Apple,5.9,12.97,46.58,3022,695.22,88,30,219
Apple,5.73,22.28,30.55,2886,873.62,121,15,243
Apple,6.32,22.78,31.88,2987,922.81,113,21,201
Apple,6.84,24.62,38.62,2353,635.37,97,28,158
Apple,6.77,21.03,30.76,2455,810.17,86,28,206
Apple,6.45,16.12,43.88,2908,800.74,133,15,197
Apple,6.88,17.41,43.33,1924,604.67,98,30,244
Apple,5.99,23.72,33.32,3130,707.01,146,29,200
Apple,6.25,17.41,40.64,2085,665.6,124,29,167
Apple,6.65,10.73,39.55,1537,861.07,81,24,155
Apple,6.57,12.34,37.19,3126,980.48,103,30,186
Apple,6.98,16.96,44.19,1642,983.47,132,26,220
Apple,6.94,18.78,44.44,2244,648.47,131,24,171
Apple,6.54,24.04,34.37,1738,811.24,130,19,206
