Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Fenugreek (Methi),6.25,18.77,54.46,697,405.92,71,23,83
Fenugreek (Methi),6.98,17.92,44.22,1267,331.33,78,23,68
Fenugreek (Methi),6.49,16.91,43.12,543,450.54,80,34,63
Fenugreek (Methi),6.43,23.59,54.35,1112,476.84,85,27,76
Fenugreek (Methi),6.87,23.52,41.69,721,481.85,92,27,91
Fenugreek (Methi),6.89,19.83,54.5,916,447.54,93,25,74
Fenugreek (Methi),6.77,16.48,59.65,484,304.43,87,23,84
Fenugreek (Methi),6.86,17.22,51.52,96,412.37,66,23,96
Fenugreek (Methi),6.11,15.94,56.05,136,479.11,94,25,71
Fenugreek (Methi),6.54,21.81,45.58,378,474.35,90,35,96
Fenugreek (Methi),6.34,24.37,58.34,1397,314.99,70,22,71
Fenugreek (Methi),6.64,21.11,43.05,1467,321.2,89,34,80
Fenugreek (Methi),6.45,23.16,43.17,313,338.07,99,27,86
Fenugreek (Methi),6.5,23.65,43.72,1159,392.21,96,39,93
Fenugreek (Methi),6.44,16.74,40.87,1433,428.56,96,24,67
Fenugreek (Methi),6.62,22.66,55.65,790,325.54,84,27,65
Fenugreek (Methi),6.88,23.62,50.78,591,360.59,87,31,95
Fenugreek (Methi),6.15,18.77,48.38,1332,339.82,91,30,81
Fenugreek (Methi),6.39,23.7,53.87,637,413.03,82,23,85
Fenugreek (Methi),6.74,21.57,41.49,234,325.79,83,24,75
Fenugreek (Methi),6.11,16.96,41.59,1403,360.89,61,29,80
Fenugreek (Methi),6.92,23.51,46.14,189,481.02,96,32,95
Fenugreek (Methi),6.58,17.37,45.7,830,491.66,81,26,80
Fenugreek (Methi),6.31,16.24,49.28,748,381.79,65,23,85
Fenugreek (Methi),6.02,23.09,40.8,1040,330.46,86,24,70
Fenugreek (Methi),6.98,24.78,58.28,305,358.33,86,32,83
Fenugreek (Methi),6.89,22.12,55.93,289,342.97,77,23,94
Fenugreek (Methi),6.28,24.04,49.66,1419,318.03,79,37,71
Fenugreek (Methi),6.55,23.97,41.35,1357,460.53,96,27,92
Fenugreek (Methi),6.99,15.41,47.22,121,454.75,84,26,83
Fenugreek (Methi),6.66,18.45,58.79,396,371.85,96,25,88
Fenugreek (Methi),6.19,15.58,52.71,665,329.4,72,40,60
Fenugreek (Methi),6.26,21.76,51.56,621,421.06,62,33,65
Fenugreek (Methi),6.03,18.14,43.2,1251,477.85,78,28,60
Fenugreek (Methi),6.73,24.44,52.19,757,409.48,79,35,92
Fenugreek (Methi),6.56,15.94,43.13,329,435.7,74,22,99
Fenugreek (Methi),6.41,23.79,56.94,220,428.38,69,33,87
Fenugreek (Methi),6.37,17.32,52.07,218,431.18,85,24,63
Fenugreek (Methi),6.94,16.71,52.37,1369,352.55,89,37,79
Fenugreek (Methi),6.19,17.98,57.68,1465,314.39,76,37,99
Fenugreek (Methi),6.33,23.83,46.9,1188,457.65,86,30,82
Fenugreek (Methi),6.92,18.32,55.23,488,335.28,66,29,80
Fenugreek (Methi),6.39,19.97,55.31,500,434.58,65,25,81
Fenugreek (Methi),6.66,16.47,55.47,1021,449.69,75,38,96
Fenugreek (Methi),6.81,18.91,49.59,1455,456.11,93,24,88
Fenugreek (Methi),6.84,17.71,49.02,1330,410.58,62,26,82
Fenugreek (Methi),6.76,22.76,50.32,395,479.7,82,21,73
Fenugreek (Methi),6.5,19.85,44.69,1490,372.37,91,26,98
Fenugreek (Methi),6.64,18.06,42.73,1313,440.76,86,28,96
Fenugreek (Methi),6.13,21.17,55.74,648,347.24,77,20,75
Fenugreek (Methi),6.79,16.37,52.11,165,480.36,90,24,70
Fenugreek (Methi),6.01,15.42,42.12,1005,428.34,98,23,67
Fenugreek (Methi),6.05,19.85,44.94,1122,330.22,69,39,94
Fenugreek (Methi),6.53,24.03,52.34,697,300.81,64,24,77
Fenugreek (Methi),6.27,15.03,43.62,139,474.05,79,37,93
Fenugreek (Methi),6.22,21.21,53.91,332,489.4,69,32,81
Fenugreek (Methi),6.1,22.51,49.37,625,464.57,81,30,78
Fenugreek (Methi),6.61,17.6,40.39,875,459.71,85,23,79
Fenugreek (Methi),6.33,15.49,55.66,435,338.11,83,25,90
Fenugreek (Methi),6.34,21.35,56.72,208,429.13,77,23,74
Fenugreek (Methi),6.75,23.67,56.07,699,358.13,100,32,64
Fenugreek (Methi),6.76,23.43,51.31,336,417.07,88,36,61
Fenugreek (Methi),6.93,24.34,56.47,1077,341.8,65,36,98
Fenugreek (Methi),6.91,17.63,49.26,1334,385.11,65,21,82
Fenugreek (Methi),6.54,24.34,58.88,907,354.26,69,26,92
Fenugreek (Methi),6.35,18.45,51.82,1437,458.96,98,39,87
Fenugreek (Methi),6.11,19.39,53.73,529,438.12,83,38,83
Fenugreek (Methi),6.17,16.33,54.96,206,363.56,78,23,63
Fenugreek (Methi),6.01,17.19,59.66,965,427.47,100,36,86
Fenugreek (Methi),6.45,18.76,54.81,486,310.64,76,28,84
Fenugreek (Methi),6.9,16.6,59.8,751,301.54,82,23,100
Fenugreek (Methi),6.25,24.43,51.64,1401,366.33,93,21,80
Fenugreek (Methi),6.48,16.17,54.35,818,306.38,78,34,90
Fenugreek (Methi),6.2,19.03,49.88,1153,371.95,73,32,87
Fenugreek (Methi),6.64,22.54,48.03,727,400.34,94,21,81
Fenugreek (Methi),6.79,19.77,54.78,335,398.42,70,39,73
Fenugreek (Methi),6.02,20.31,59.21,433,379.27,98,39,84
Fenugreek (Methi),6.45,20.67,44.85,1299,479.19,90,25,76
Fenugreek (Methi),6.09,20.68,56.96,203,309.76,73,34,69
Fenugreek (Methi),6.33,18.37,47.67,419,359.33,70,24,90
Fenugreek (Methi),6.66,20.08,46.72,352,357.8,68,21,67
Fenugreek (Methi),6.42,23.16,40.49,971,416.29,96,33,87
Fenugreek (Methi),6.38,19.66,44.95,107,329.83,64,27,61
Fenugreek (Methi),6.74,15.83,47.15,1034,443.63,90,23,84
Fenugreek (Methi),6.8,22.32,41.93,437,424.9,67,24,99
Fenugreek (Methi),6.05,17.34,47.32,1292,338.02,61,35,83
Fenugreek (Methi),6.03,17.25,42.79,1414,469.95,92,34,65
Fenugreek (Methi),6.28,19.88,43.76,1500,459.02,64,26,95
Fenugreek (Methi),6.2,17.65,49.64,252,394.23,81,35,68
Fenugreek (Methi),6.86,23.03,45.22,877,364.5,65,40,72
Fenugreek (Methi),6.12,22.34,47.04,870,303.0,68,26,64
Fenugreek (Methi),6.85,20.5,50.85,1159,322.54,89,37,87
Fenugreek (Methi),6.32,24.95,55.97,505,481.53,66,28,78
Fenugreek (Methi),6.41,15.12,59.13,371,360.24,72,24,92
Fenugreek (Methi),6.67,22.3,52.52,1497,479.42,91,29,83
Fenugreek (Methi),6.21,15.69,44.62,984,400.73,93,30,69
Fenugreek (Methi),6.91,18.01,40.78,135,350.07,80,22,92
Fenugreek (Methi),6.33,23.81,41.06,301,313.08,69,20,92
Fenugreek (Methi),6.45,19.1,58.05,323,499.81,67,26,64
Fenugreek (Methi),6.67,16.84,44.94,349,384.19,96,40,71
Fenugreek (Methi),6.66,18.52,47.53,530,332.34,86,31,77
Fenugreek (Methi),6.78,16.52,53.43,1260,328.18,96,32,90
Fenugreek (Methi),6.31,20.78,51.18,572,484.85,92,39,97
Fenugreek (Methi),6.21,21.11,45.98,626,468.54,80,30,83
Fenugreek (Methi),6.59,18.0,40.25,888,444.56,79,33,74
Fenugreek (Methi),6.08,23.42,42.75,381,454.62,66,33,66
Fenugreek (Methi),6.79,15.1,48.94,1145,370.8,73,23,62
Fenugreek (Methi),6.2,22.06,42.36,1014,424.02,88,20,95
Fenugreek (Methi),6.79,22.11,43.11,676,366.65,99,38,74
Fenugreek (Methi),6.16,24.51,53.92,523,331.95,88,29,98
Fenugreek (Methi),6.93,22.45,51.94,409,488.17,86,31,97
Fenugreek (Methi),6.0,21.86,44.46,201,404.06,71,32,99
Fenugreek (Methi),6.6,24.34,56.04,1363,423.25,71,25,94
Fenugreek (Methi),6.22,24.95,47.72,429,496.27,82,30,95
Fenugreek (Methi),6.49,21.73,56.13,613,454.34,62,20,78
Fenugreek (Methi),6.6,19.93,44.78,1252,429.35,94,37,72
Fenugreek (Methi),6.89,16.83,53.93,1385,392.7,74,22,81
Fenugreek (Methi),6.53,24.07,48.99,1395,317.98,71,35,77
Fenugreek (Methi),6.99,22.52,48.07,1023,427.47,73,40,65
Fenugreek (Methi),6.03,23.16,58.04,1259,384.31,74,36,83
Fenugreek (Methi),6.65,16.92,48.47,633,346.89,66,25,88
Fenugreek (Methi),6.94,25.0,49.1,889,388.25,87,24,69
Fenugreek (Methi),6.34,20.08,57.18,177,485.15,66,24,92
Fenugreek (Methi),6.75,21.6,55.11,801,452.88,92,35,92
Fenugreek (Methi),6.3,23.21,55.4,1135,315.21,77,36,87
Fenugreek (Methi),6.42,17.48,40.39,1053,314.44,91,30,93
Fenugreek (Methi),6.17,17.23,55.06,1441,317.56,67,39,68
Fenugreek (Methi),6.06,18.54,54.67,356,396.8,68,32,87
Fenugreek (Methi),6.02,24.1,58.14,650,392.08,65,34,100
Fenugreek (Methi),6.63,17.15,50.3,1123,332.45,85,20,63
Fenugreek (Methi),6.32,16.44,56.77,1258,426.26,86,34,86
Fenugreek (Methi),6.47,17.09,44.67,874,383.21,98,31,88
Fenugreek (Methi),6.06,20.8,53.35,140,305.14,79,39,79
Fenugreek (Methi),6.32,18.9,53.95,847,371.34,97,36,94
