Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Cauliflower,6.02,15.95,62.53,1370,628.62,119,20,102
Cauliflower,6.03,23.29,44.07,1328,577.31,99,20,94
Cauliflower,7.02,21.6,48.92,121,593.55,81,28,107
Cauliflower,6.04,15.04,63.98,1090,508.31,89,37,104
Cauliflower,7.29,23.14,48.27,618,515.86,119,35,91
Cauliflower,6.88,18.05,59.91,799,617.86,101,25,111
Cauliflower,7.09,20.63,55.73,1223,567.0,109,35,92
Cauliflower,7.14,16.48,56.97,254,563.09,93,27,108
Cauliflower,6.02,15.33,55.67,324,599.51,114,39,110
Cauliflower,6.25,23.12,53.45,931,657.78,86,31,118
Cauliflower,6.33,24.79,42.6,553,552.24,114,40,104
Cauliflower,7.09,18.22,63.2,1218,660.21,104,21,88
Cauliflower,7.23,23.45,49.08,102,639.51,114,21,112
Cauliflower,6.05,22.18,47.28,1051,645.96,116,27,86
Cauliflower,7.37,15.19,60.4,1410,670.73,81,22,81
Cauliflower,6.03,21.82,60.65,531,570.54,94,37,94
Cauliflower,7.11,18.59,52.84,1098,631.91,83,24,95
Cauliflower,6.66,24.02,54.33,316,630.23,107,33,107
Cauliflower,7.36,20.88,46.78,332,571.75,110,37,89
Cauliflower,6.04,20.25,62.72,486,648.98,102,36,112
Cauliflower,6.85,15.61,53.41,1426,584.75,99,23,113
Cauliflower,6.95,16.24,64.93,584,591.3,101,23,106
Cauliflower,7.39,21.35,63.24,642,689.78,105,31,105
Cauliflower,7.45,19.6,64.11,410,576.27,109,37,99
Cauliflower,6.95,16.7,49.98,826,529.49,101,34,119
Cauliflower,6.5,17.31,55.76,1423,659.55,115,25,107
Cauliflower,6.23,19.14,69.59,1026,502.49,119,26,109
Cauliflower,7.04,24.17,61.09,340,621.09,81,27,93
Cauliflower,6.84,21.8,45.71,380,531.99,99,34,101
Cauliflower,6.9,23.58,50.42,214,568.66,83,37,84
Cauliflower,6.14,15.88,46.06,136,586.18,99,30,113
Cauliflower,7.01,22.48,41.02,117,698.58,83,37,92
Cauliflower,7.38,19.04,42.37,962,512.5,109,23,104
Cauliflower,7.27,24.52,61.81,1115,551.56,86,33,117
Cauliflower,6.22,17.48,43.35,1101,694.24,115,36,98
Cauliflower,7.21,24.97,61.52,490,613.83,111,40,117
Cauliflower,7.19,21.2,41.15,491,503.45,113,39,81
Cauliflower,6.58,23.85,64.76,392,501.79,83,34,97
Cauliflower,7.17,15.25,65.83,1205,559.54,106,38,96
Cauliflower,7.1,21.97,66.3,1486,623.82,112,24,96
Cauliflower,6.27,17.14,42.64,101,502.58,85,26,97
Cauliflower,6.05,23.54,47.39,1082,685.89,103,32,108
Cauliflower,6.72,18.1,61.71,540,567.78,119,39,105
Cauliflower,6.7,20.03,55.68,1112,613.49,87,37,107
Cauliflower,6.59,23.23,41.64,666,665.0,90,25,100
Cauliflower,7.07,24.09,45.67,20,610.63,103,25,84
Cauliflower,7.36,18.02,66.59,1092,590.86,110,37,113
Cauliflower,7.27,20.85,63.41,695,549.16,109,30,119
Cauliflower,6.78,19.22,48.01,1136,514.14,102,21,110
Cauliflower,6.58,17.6,53.64,237,575.77,91,32,93
Cauliflower,7.24,20.86,50.1,921,648.12,92,30,85
Cauliflower,7.4,22.51,57.11,800,686.31,105,25,112
Cauliflower,7.46,17.32,63.39,140,634.57,120,20,97
Cauliflower,7.21,15.27,65.59,1188,601.57,89,39,84
Cauliflower,7.37,22.3,49.2,352,516.38,95,34,94
Cauliflower,6.99,23.73,54.73,538,606.79,88,25,117
Cauliflower,6.12,22.35,51.93,75,644.44,100,36,89
Cauliflower,6.08,22.01,57.28,785,594.86,92,24,103
Cauliflower,6.44,16.81,43.16,333,658.27,120,25,85
Cauliflower,6.31,19.92,50.03,423,661.69,98,40,107
Cauliflower,6.56,22.52,40.09,213,613.24,104,26,112
Cauliflower,7.26,18.61,43.5,1018,509.81,117,36,111
Cauliflower,6.2,23.49,54.73,869,653.06,110,24,114
Cauliflower,6.15,22.39,48.93,297,629.26,101,25,115
Cauliflower,6.12,24.01,60.06,875,604.79,108,28,98
Cauliflower,7.36,15.99,62.59,1047,662.34,107,23,80
Cauliflower,6.48,15.76,42.57,386,669.39,107,20,119
Cauliflower,7.29,15.89,53.06,549,535.28,98,38,106
Cauliflower,7.37,19.87,44.11,1264,665.75,109,33,98
Cauliflower,6.94,23.64,47.5,779,599.52,119,36,85
Cauliflower,7.24,22.29,42.99,1057,595.18,85,39,80
Cauliflower,7.1,20.23,51.02,653,590.2,89,34,93
Cauliflower,6.29,23.8,54.83,1282,543.89,86,40,110
Cauliflower,6.65,23.92,48.14,337,625.44,95,38,94
Cauliflower,6.75,23.17,44.47,1477,672.04,96,24,91
Cauliflower,7.34,24.53,49.67,1341,527.41,97,24,105
Cauliflower,7.31,21.24,48.25,724,699.68,108,37,98
Cauliflower,6.41,15.47,61.16,1494,580.4,105,36,113
Cauliflower,7.17,21.22,65.11,1361,549.39,102,40,113
Cauliflower,7.23,19.67,67.57,1343,641.14,95,21,119
Cauliflower,6.93,23.78,48.98,1452,544.53,91,22,112
Cauliflower,6.11,16.93,65.42,657,538.84,107,40,92
Cauliflower,6.58,21.25,49.33,1297,547.38,85,24,102
Cauliflower,6.33,19.09,40.95,271,677.02,82,38,84
Cauliflower,7.5,16.42,61.99,528,506.17,118,34,119
Cauliflower,7.42,22.33,45.05,75,670.59,89,29,90
Cauliflower,7.34,19.35,47.18,1069,555.13,81,31,117
Cauliflower,7.39,16.07,65.6,104,612.94,90,32,95
Cauliflower,7.28,18.5,56.52,1434,663.04,107,23,98
Cauliflower,7.28,16.74,56.55,18,698.54,98,39,104
Cauliflower,6.11,20.06,68.54,1008,571.95,85,26,86
Cauliflower,6.14,20.3,43.71,658,677.29,80,26,87
Cauliflower,6.57,23.45,46.24,480,631.9,117,20,93
Cauliflower,7.08,16.37,62.78,1337,520.77,103,40,119
Cauliflower,6.94,18.18,56.52,672,526.96,95,31,100
Cauliflower,6.91,20.23,57.24,204,516.18,116,39,112
Cauliflower,7.3,19.92,55.29,433,656.15,98,22,91
Cauliflower,6.97,15.06,56.69,184,628.21,87,29,92
Cauliflower,7.27,23.99,58.41,774,611.1,95,25,89
Cauliflower,6.65,21.71,66.13,274,690.84,111,39,117
Cauliflower,6.14,16.26,40.64,1008,669.81,87,30,114
Cauliflower,7.01,16.44,64.34,1061,601.07,120,22,114
Cauliflower,6.98,20.66,56.62,778,622.98,110,31,85
Cauliflower,6.01,22.74,59.2,121,682.4,99,21,107
Cauliflower,6.19,17.09,59.79,582,632.93,101,35,96
Cauliflower,7.16,24.63,49.62,284,595.58,86,26,92
Cauliflower,6.41,15.29,54.99,1439,672.83,115,23,107
Cauliflower,7.28,19.25,44.45,1373,631.04,90,35,104
Cauliflower,6.36,24.34,49.98,572,667.7,110,22,81
Cauliflower,6.76,20.84,69.02,1080,534.58,118,20,108
Cauliflower,6.9,16.89,48.41,1443,667.61,114,28,111
Cauliflower,6.78,23.63,63.45,353,584.76,87,22,117
Cauliflower,6.4,20.0,44.08,1393,545.73,106,35,84
Cauliflower,6.63,22.41,47.05,1439,684.19,107,40,104
Cauliflower,6.91,21.22,59.22,889,676.76,103,20,84
Cauliflower,6.27,23.09,42.39,76,511.66,107,39,82
Cauliflower,7.27,15.46,51.82,1308,559.44,109,36,114
Cauliflower,7.36,15.69,64.14,623,556.35,103,40,96
Cauliflower,7.09,20.72,43.69,1173,652.98,107,39,108
Cauliflower,7.39,18.02,53.6,1421,544.59,101,23,117
Cauliflower,6.26,18.63,67.51,888,687.16,80,20,105
Cauliflower,6.76,15.73,61.39,1446,694.74,118,33,94
Cauliflower,6.33,19.6,51.11,915,696.71,85,38,92
Cauliflower,7.3,19.75,43.34,419,595.49,101,23,98
Cauliflower,6.47,19.96,68.43,1318,693.2,119,34,88
Cauliflower,6.73,15.72,49.83,14,673.58,116,37,107
Cauliflower,7.05,16.78,62.26,1457,681.51,86,25,80
Cauliflower,7.32,20.07,53.43,1016,636.23,112,39,102
Cauliflower,6.5,24.22,68.49,793,645.99,84,20,84
Cauliflower,6.87,23.59,63.79,729,577.28,108,24,104
Cauliflower,7.5,18.47,68.84,1051,648.15,111,20,102
Cauliflower,6.38,22.19,63.22,253,663.37,103,30,87
Cauliflower,6.77,17.92,67.48,634,508.88,95,30,86
Cauliflower,7.43,15.83,53.5,1341,624.96,98,28,83
Cauliflower,6.73,23.98,63.63,28,694.03,86,20,93
