Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Watermelon,6.15,28.19,74.96,1296,648.34,81,31,82
Watermelon,6.45,30.06,75.68,888,799.96,120,43,91
Watermelon,6.2,31.43,79.93,531,569.6,82,34,115
Watermelon,6.96,33.98,79.73,1440,717.52,119,46,107
Watermelon,6.01,31.83,79.73,1464,690.39,92,40,86
Watermelon,6.63,25.38,70.12,414,700.79,109,34,106
Watermelon,6.71,33.63,78.82,801,600.63,107,45,108
Watermelon,6.03,25.7,73.21,700,667.57,117,48,96
Watermelon,6.76,34.58,72.68,1177,781.39,112,36,114
Watermelon,6.54,30.01,79.82,1187,505.25,102,44,108
Watermelon,6.25,28.37,79.82,1450,624.64,106,50,102
Watermelon,6.55,28.73,78.93,1193,686.43,104,30,106
Watermelon,6.85,32.69,78.91,691,738.29,112,30,111
Watermelon,6.03,31.32,79.13,181,632.64,117,44,95
Watermelon,6.4,30.86,78.11,375,737.04,113,42,85
Watermelon,6.35,33.85,78.89,1101,710.76,100,40,119
Watermelon,6.53,29.04,75.47,50,530.7,103,43,101
Watermelon,6.39,27.27,70.74,257,543.53,88,33,100
Watermelon,6.71,26.29,72.1,28,737.93,101,44,100
Watermelon,6.4,31.05,71.24,249,598.69,91,48,109
Watermelon,6.72,26.21,75.98,748,574.72,81,47,115
Watermelon,7.0,29.05,74.17,1072,539.16,114,31,83
Watermelon,6.82,31.27,77.19,906,558.57,108,32,112
Watermelon,6.72,34.15,74.95,166,759.04,107,31,100
Watermelon,6.04,32.88,70.11,548,753.66,111,48,110
Watermelon,6.55,28.64,74.6,82,728.78,120,50,88
Watermelon,6.15,31.32,78.84,243,691.59,107,37,104
Watermelon,6.33,33.7,77.44,761,642.03,113,35,112
Watermelon,6.52,29.48,79.64,180,715.14,108,34,100
Watermelon,6.25,27.92,77.35,692,647.03,82,36,105
Watermelon,6.66,33.16,70.77,736,503.35,120,45,89
Watermelon,6.72,28.51,76.49,378,531.42,87,49,104
Watermelon,6.65,28.34,74.5,715,506.71,101,42,80
Watermelon,6.29,29.95,74.96,403,790.76,97,36,110
Watermelon,6.37,34.59,78.84,1399,645.73,87,37,98
Watermelon,6.41,30.62,78.23,79,790.42,89,42,93
Watermelon,6.04,33.38,71.68,555,680.86,98,41,91
Watermelon,6.51,32.6,76.86,1462,558.73,105,45,107
Watermelon,6.28,34.35,72.57,1020,652.25,115,40,120
Watermelon,6.88,26.99,70.06,208,740.78,85,34,110
Watermelon,6.74,32.13,75.25,647,569.06,81,48,94
Watermelon,6.68,32.54,77.84,1012,738.31,112,45,110
Watermelon,6.95,27.7,78.89,119,711.13,87,35,81
Watermelon,6.99,27.0,71.36,60,662.46,85,47,111
Watermelon,6.27,26.9,73.26,169,589.63,112,34,113
Watermelon,6.62,28.22,71.73,185,752.61,81,31,83
Watermelon,6.78,32.23,79.79,1414,525.23,82,36,114
Watermelon,6.16,28.98,72.84,794,602.39,111,35,96
Watermelon,6.09,34.43,70.37,848,506.48,81,36,111
Watermelon,6.37,33.45,76.07,994,757.04,100,43,83
Watermelon,6.4,30.81,73.94,733,654.7,83,35,88
Watermelon,6.08,25.66,76.87,132,531.79,96,47,109
Watermelon,6.39,29.73,78.0,404,675.47,106,47,102
Watermelon,6.53,31.29,75.17,1230,554.46,89,49,94
Watermelon,6.61,31.29,72.97,947,560.2,88,47,102
Watermelon,6.34,25.84,73.71,928,644.06,95,36,96
Watermelon,6.2,27.01,71.83,1120,695.42,93,41,112
Watermelon,6.44,32.89,71.26,599,575.46,99,30,105
Watermelon,6.99,31.17,70.79,881,701.44,84,50,80
Watermelon,6.15,31.54,74.54,638,507.54,80,44,103
Watermelon,6.47,30.27,76.02,1140,698.82,100,42,86
Watermelon,6.66,25.83,70.28,579,774.76,90,46,109
Watermelon,6.35,26.0,78.55,968,569.59,100,33,117
Watermelon,6.69,29.27,77.16,302,659.15,111,41,114
Watermelon,6.34,34.03,79.89,1007,615.2,88,50,83
Watermelon,6.45,33.61,71.52,213,771.38,97,42,102
Watermelon,6.88,26.75,71.18,738,781.97,111,36,102
Watermelon,6.38,29.79,73.13,433,624.93,94,45,106
Watermelon,6.71,26.64,74.75,293,716.71,91,44,107
Watermelon,6.94,32.39,73.9,454,691.14,87,43,109
Watermelon,6.94,27.54,79.37,242,778.67,109,48,110
Watermelon,6.77,27.76,79.6,1002,584.65,114,38,90
Watermelon,6.92,30.32,73.06,632,647.16,90,32,103
Watermelon,6.06,33.77,79.31,1177,714.44,93,44,111
Watermelon,6.37,29.86,75.49,847,753.02,88,39,112
Watermelon,6.97,33.71,78.01,1287,589.2,80,30,97
Watermelon,6.28,30.33,70.12,1150,713.94,98,32,81
Watermelon,6.37,26.76,72.76,710,749.26,110,37,117
Watermelon,6.67,32.22,72.16,105,572.03,91,38,105
Watermelon,6.53,33.77,75.19,1281,559.18,113,40,81
Watermelon,6.13,30.51,76.86,1178,793.66,96,46,89
Watermelon,6.22,27.34,75.37,1275,586.65,95,44,92
Watermelon,6.94,26.96,79.87,722,550.16,113,37,92
Watermelon,6.78,29.53,70.74,107,793.69,101,36,95
Watermelon,6.03,28.65,72.4,1240,655.7,95,32,120
Watermelon,6.02,34.48,77.21,177,595.66,87,48,108
Watermelon,6.73,33.85,79.33,430,793.55,88,38,104
Watermelon,6.87,27.81,72.97,746,524.99,94,42,108
Watermelon,6.59,25.72,79.24,931,712.74,116,34,85
Watermelon,6.22,28.03,78.14,1184,633.13,85,49,81
Watermelon,6.04,30.19,77.62,375,666.07,89,48,116
Watermelon,6.1,29.99,72.37,1365,643.49,102,43,114
Watermelon,6.72,34.92,73.03,471,659.55,89,46,90
Watermelon,6.57,31.98,72.52,756,534.13,93,40,112
Watermelon,6.83,27.08,71.8,456,587.82,89,45,91
Watermelon,6.35,33.31,73.85,45,674.63,81,32,95
Watermelon,6.32,26.06,72.47,1313,533.35,114,44,93
Watermelon,6.27,27.66,70.91,1040,785.07,109,31,104
Watermelon,6.86,25.45,74.71,214,565.84,95,30,89
Watermelon,6.13,33.05,76.8,651,769.3,108,43,110
Watermelon,6.78,29.91,71.97,442,540.12,84,40,85
Watermelon,6.95,33.94,71.54,1272,783.74,99,35,86
Watermelon,6.34,32.65,75.83,438,603.68,100,34,87
Watermelon,6.45,29.73,76.2,457,633.1,93,48,89
