Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Sweet Potato,6.42,24.31,58.87,807,750.01,87,40,113
Sweet Potato,6.12,26.54,53.88,687,719.39,60,40,117
Sweet Potato,6.07,20.1,54.17,1042,681.32,85,53,106
Sweet Potato,5.98,22.6,67.9,391,751.69,96,51,105
Sweet Potato,5.89,25.44,64.61,461,770.24,99,58,103
Sweet Potato,6.43,29.38,53.97,687,794.68,100,57,105
Sweet Potato,5.89,23.47,63.55,1401,710.92,65,51,95
Sweet Potato,6.21,27.1,62.9,267,711.33,93,52,81
Sweet Potato,6.39,20.11,61.16,1244,595.14,69,51,98
Sweet Potato,5.74,29.0,64.46,613,682.93,99,46,80
Sweet Potato,5.75,27.97,60.72,1295,587.17,99,60,108
Sweet Potato,5.89,25.41,66.09,850,682.62,78,40,82
Sweet Potato,6.42,25.48,61.73,654,794.12,75,57,104
Sweet Potato,6.47,24.13,63.11,1473,510.7,94,53,99
Sweet Potato,5.56,29.87,57.47,923,578.81,73,58,114
Sweet Potato,6.01,23.96,53.3,960,760.99,100,57,101
Sweet Potato,5.71,28.26,65.79,236,741.59,89,45,100
Sweet Potato,6.07,28.33,52.51,50,648.76,61,44,119
Sweet Potato,6.0,24.56,54.05,1073,569.1,97,44,113
Sweet Potato,5.82,23.53,56.32,469,534.57,88,46,81
Sweet Potato,5.6,29.13,53.83,529,585.27,100,49,107
Sweet Potato,5.55,25.7,63.05,1484,516.29,62,59,112
Sweet Potato,6.48,22.83,56.43,340,524.27,85,59,98
Sweet Potato,6.47,28.54,51.6,120,705.51,75,44,112
Sweet Potato,5.64,25.57,62.32,714,536.65,96,46,97
Sweet Potato,6.5,20.58,65.34,822,555.04,79,43,113
Sweet Potato,6.2,23.25,50.8,1176,709.68,74,55,104
Sweet Potato,5.95,22.24,51.43,1158,623.16,87,48,103
Sweet Potato,6.37,28.99,54.91,27,577.53,84,50,115
Sweet Potato,5.68,27.61,55.47,1084,652.03,67,48,96
Sweet Potato,5.64,22.03,54.24,855,636.79,66,45,86
Sweet Potato,6.47,29.05,65.7,261,591.08,71,60,99
Sweet Potato,5.67,24.78,61.41,1097,627.86,96,53,94
Sweet Potato,5.69,28.15,52.59,19,728.79,84,44,83
Sweet Potato,5.95,29.77,63.24,326,629.88,89,42,102
Sweet Potato,5.84,28.36,68.37,412,688.09,87,56,87
Sweet Potato,5.76,20.6,58.48,448,718.96,97,45,120
Sweet Potato,6.13,21.06,63.05,1158,550.75,91,43,117
Sweet Potato,5.64,27.07,57.68,1068,680.56,64,40,83
Sweet Potato,6.37,27.03,52.46,44,741.18,61,43,89
Sweet Potato,6.27,26.47,55.2,1001,696.33,89,40,94
Sweet Potato,5.81,21.15,64.97,73,630.63,76,53,93
Sweet Potato,5.8,20.71,51.08,804,649.44,65,49,100
Sweet Potato,6.39,21.09,57.9,1076,696.2,88,60,98
Sweet Potato,6.17,28.1,66.07,508,753.39,70,54,84
Sweet Potato,6.29,26.93,54.42,1000,748.47,91,41,113
Sweet Potato,5.95,29.1,55.38,311,575.31,61,59,81
Sweet Potato,5.99,27.82,68.1,61,641.95,96,45,101
Sweet Potato,5.62,27.84,55.41,223,586.84,73,43,91
Sweet Potato,6.49,22.26,67.3,9,756.1,82,56,103
Sweet Potato,6.12,20.47,64.98,863,660.28,97,59,117
Sweet Potato,5.88,22.64,54.18,1273,764.86,84,48,114
Sweet Potato,6.22,28.79,67.77,50,517.81,84,43,113
Sweet Potato,5.89,25.28,64.04,542,521.79,71,42,104
Sweet Potato,6.39,20.14,67.87,297,768.64,63,44,93
Sweet Potato,5.64,25.12,55.2,94,549.78,85,52,83
Sweet Potato,5.89,21.58,50.54,758,608.09,91,41,110
Sweet Potato,5.78,25.48,52.02,985,583.38,91,50,103
Sweet Potato,5.7,21.37,62.29,966,705.65,78,59,100
Sweet Potato,6.34,23.99,66.89,1293,722.58,80,51,99
Sweet Potato,6.23,20.45,68.29,756,584.7,68,51,120
Sweet Potato,5.96,27.29,60.07,714,623.48,85,49,111
Sweet Potato,5.93,29.6,64.7,1002,667.05,80,60,88
Sweet Potato,6.47,23.99,58.48,348,555.08,87,50,86
Sweet Potato,5.8,20.46,68.18,1462,759.18,62,48,107
Sweet Potato,6.47,26.3,61.31,327,577.23,87,44,99
Sweet Potato,6.05,28.87,66.01,1028,576.61,66,53,116
Sweet Potato,6.45,21.84,54.88,459,526.47,94,57,94
Sweet Potato,6.19,20.8,52.95,1078,508.78,60,40,81
Sweet Potato,5.51,20.01,66.94,983,730.6,63,51,81
Sweet Potato,5.54,24.0,60.5,831,718.14,63,44,104
Sweet Potato,5.78,25.58,62.95,250,651.87,77,43,103
Sweet Potato,5.78,25.59,58.6,646,627.25,96,47,118
Sweet Potato,5.84,24.56,52.8,1250,537.06,94,40,118
Sweet Potato,5.82,20.18,63.68,620,580.04,61,42,107
Sweet Potato,5.52,20.36,63.77,843,680.35,93,54,95
Sweet Potato,6.43,29.08,58.68,673,510.63,86,58,82
Sweet Potato,6.01,28.87,51.99,181,728.28,85,56,116
Sweet Potato,6.35,20.75,66.67,1123,618.53,79,45,114
Sweet Potato,5.62,28.14,55.41,867,704.67,88,47,119
Sweet Potato,5.71,29.22,69.53,80,746.8,89,43,85
Sweet Potato,6.16,26.93,52.53,956,672.15,75,57,109
Sweet Potato,5.96,25.99,58.77,139,705.61,85,51,113
Sweet Potato,6.48,24.32,69.46,962,602.31,73,44,99
Sweet Potato,5.83,29.81,58.64,708,752.3,92,43,94
Sweet Potato,6.39,23.4,61.41,896,717.57,69,48,84
Sweet Potato,5.76,22.71,60.24,475,738.1,73,42,89
Sweet Potato,5.81,21.62,62.65,293,636.62,75,58,91
Sweet Potato,6.07,21.16,66.85,550,782.32,62,45,95
Sweet Potato,6.16,21.19,60.24,1024,679.62,82,60,96
Sweet Potato,6.31,23.04,53.07,1304,544.47,77,43,82
Sweet Potato,5.96,26.83,51.69,12,522.63,79,52,97
Sweet Potato,5.64,26.93,54.77,273,541.67,67,54,116
Sweet Potato,5.7,26.67,56.35,1251,717.29,76,49,100
Sweet Potato,6.25,24.21,59.98,1292,700.9,94,45,104
Sweet Potato,6.12,25.04,61.49,312,603.02,64,41,94
Sweet Potato,5.53,26.93,57.79,1430,690.58,94,44,88
Sweet Potato,5.59,25.23,56.01,586,590.42,93,48,108
Sweet Potato,6.13,26.62,50.7,1171,795.8,88,58,115
Sweet Potato,6.18,26.07,53.37,842,536.77,75,52,90
Sweet Potato,5.79,20.74,69.08,368,703.31,95,44,106
Sweet Potato,5.66,29.7,56.0,257,643.07,97,42,101
Sweet Potato,6.25,24.42,68.38,1231,598.55,86,57,115
Sweet Potato,6.49,27.09,56.86,467,527.43,98,47,93
Sweet Potato,5.83,28.84,65.99,1117,749.37,63,42,111
Sweet Potato,5.67,22.23,59.6,933,682.16,100,42,101
Sweet Potato,5.63,25.83,51.29,302,782.61,83,51,109
Sweet Potato,5.53,24.93,66.87,867,577.76,92,42,93
Sweet Potato,6.16,29.45,61.62,1174,502.8,62,51,98
Sweet Potato,6.49,22.8,57.83,621,711.96,69,55,92
Sweet Potato,6.49,20.53,62.66,1082,670.19,97,41,83
Sweet Potato,5.69,27.45,66.4,44,577.22,74,48,85
Sweet Potato,6.11,27.94,61.69,1274,629.82,72,55,87
Sweet Potato,5.97,24.89,66.1,1335,643.31,82,44,110
Sweet Potato,6.01,20.05,64.95,1423,762.33,99,55,81
Sweet Potato,5.64,25.91,62.16,602,530.14,94,53,85
Sweet Potato,6.22,29.41,55.4,1228,617.63,79,48,117
Sweet Potato,5.76,21.03,55.73,1022,761.6,64,59,114
Sweet Potato,6.36,23.66,66.75,764,745.71,82,54,110
Sweet Potato,6.33,25.72,56.16,165,565.28,100,53,90
Sweet Potato,6.01,29.94,69.26,778,692.43,97,52,87
Sweet Potato,5.89,21.84,52.11,557,622.88,88,59,110
Sweet Potato,6.18,28.53,56.14,1092,767.43,66,47,98
Sweet Potato,6.31,29.69,61.03,416,595.64,81,58,109
Sweet Potato,6.17,20.56,65.56,525,623.96,69,47,105
Sweet Potato,6.04,23.39,68.3,59,650.37,67,44,88
Sweet Potato,6.01,24.81,54.47,1367,647.12,67,52,111
Sweet Potato,5.74,22.97,51.12,964,744.64,86,49,103
Sweet Potato,5.9,22.04,63.91,971,761.2,80,40,110
Sweet Potato,6.24,21.38,59.01,66,676.14,61,48,86
Sweet Potato,6.37,20.79,52.44,900,582.21,92,58,118
Sweet Potato,5.66,20.51,52.55,1175,673.12,99,54,112
