Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Cinnamon,6.35,29.21,60.35,117,2156.91,68,39,73
Cinnamon,6.45,20.73,77.56,163,1873.0,62,36,53
Cinnamon,6.22,27.81,63.69,396,2459.71,70,21,74
Cinnamon,5.97,27.82,67.27,160,1981.6,58,29,58
Cinnamon,6.5,24.6,67.31,490,1834.73,62,29,75
Cinnamon,6.23,31.18,60.84,415,2149.01,60,21,66
Cinnamon,5.81,21.66,67.57,127,2401.7,80,37,72
Cinnamon,5.77,29.83,63.61,229,1700.05,65,31,76
Cinnamon,6.2,30.7,76.24,61,1670.29,78,30,61
Cinnamon,5.76,26.12,75.98,348,2027.97,57,33,77
Cinnamon,5.89,24.81,75.65,200,2278.66,79,34,54
Cinnamon,6.06,26.55,62.71,403,2118.14,74,34,51
Cinnamon,5.54,21.08,75.17,433,2115.07,59,36,80
Cinnamon,6.27,23.93,79.58,320,1805.48,71,34,59
Cinnamon,5.55,21.93,62.3,436,1811.64,58,27,80
Cinnamon,5.87,22.22,76.25,354,1701.71,62,34,65
Cinnamon,6.46,20.47,78.33,471,1854.65,71,38,57
Cinnamon,5.84,21.35,72.84,339,2363.92,58,22,80
Cinnamon,6.26,25.66,62.4,372,1910.29,64,37,80
Cinnamon,5.79,31.19,71.92,385,2078.07,70,26,62
Cinnamon,6.28,28.73,71.75,119,2450.18,68,30,68
Cinnamon,5.89,20.42,74.45,117,2491.08,52,30,67
Cinnamon,6.42,25.99,65.25,366,2035.21,54,21,62
Cinnamon,6.15,20.12,71.24,241,1986.05,70,28,52
Cinnamon,6.02,25.19,78.74,94,2225.18,53,39,76
Cinnamon,5.61,23.7,74.43,165,2285.95,71,25,62
Cinnamon,6.42,20.9,78.24,139,1544.83,56,22,74
Cinnamon,6.1,21.7,63.02,180,1739.11,79,37,77
Cinnamon,6.48,29.38,62.9,279,2232.77,72,35,78
Cinnamon,6.23,21.78,69.16,105,2080.21,62,34,71
Cinnamon,5.83,27.17,71.68,372,1799.51,56,20,74
Cinnamon,5.75,31.1,65.04,415,1813.41,70,27,76
Cinnamon,6.04,26.07,65.99,174,2055.59,78,39,79
Cinnamon,6.1,23.38,74.02,452,1965.33,75,23,60
Cinnamon,6.27,28.0,62.43,334,2492.74,71,39,64
Cinnamon,6.22,26.67,64.71,424,1802.01,79,40,52
Cinnamon,6.08,31.52,68.81,424,2103.22,70,32,55
Cinnamon,5.94,21.07,64.16,219,1678.97,51,30,76
Cinnamon,5.8,23.83,75.45,459,1992.28,73,21,54
Cinnamon,5.67,30.97,60.43,77,1992.82,51,35,72
Cinnamon,6.44,24.53,70.08,305,2418.29,56,35,78
Cinnamon,5.93,31.72,77.17,440,1588.08,61,35,59
Cinnamon,5.65,24.11,78.72,471,1548.96,79,31,62
Cinnamon,5.54,22.24,76.92,114,1517.03,67,21,58
Cinnamon,6.46,23.15,72.1,264,1749.89,59,34,71
Cinnamon,6.19,24.83,66.17,150,1545.5,53,32,73
Cinnamon,6.38,31.29,78.41,424,1829.23,67,29,79
Cinnamon,5.6,26.45,69.16,102,2495.24,72,34,50
Cinnamon,6.13,29.08,76.09,260,2082.75,66,32,59
Cinnamon,6.27,27.73,62.84,198,1804.93,65,23,70
Cinnamon,5.76,24.91,69.31,295,1819.29,80,30,66
Cinnamon,6.46,20.52,60.62,173,2319.97,74,31,50
Cinnamon,6.21,24.7,69.26,396,2442.95,60,20,77
Cinnamon,6.33,25.2,76.75,310,1582.9,75,21,56
Cinnamon,5.72,20.59,74.29,390,2237.49,54,34,70
Cinnamon,5.75,30.51,67.46,381,1856.63,78,27,75
Cinnamon,5.94,23.55,73.8,477,1590.09,61,32,79
Cinnamon,6.06,22.17,64.47,199,1829.89,68,37,77
Cinnamon,6.31,28.78,70.88,276,1791.18,52,39,60
Cinnamon,5.9,27.82,77.87,309,2191.71,50,34,69
Cinnamon,6.43,29.08,60.1,435,2107.05,63,36,70
Cinnamon,5.92,26.21,63.02,349,1909.79,56,40,53
Cinnamon,6.17,23.61,79.22,375,2400.29,62,29,57
Cinnamon,5.56,31.22,65.8,326,1523.43,65,37,50
Cinnamon,6.13,21.53,78.95,98,2348.93,73,21,77
Cinnamon,5.69,26.1,60.05,257,2096.16,50,26,60
Cinnamon,6.46,31.76,75.59,118,1761.62,71,30,64
Cinnamon,6.15,22.56,65.26,434,2282.85,55,22,78
Cinnamon,5.83,25.68,62.43,198,1667.06,77,23,54
Cinnamon,5.94,24.39,60.6,279,2274.64,56,26,75
Cinnamon,5.8,20.81,77.36,361,2347.42,63,34,56
Cinnamon,6.03,22.29,65.06,211,1524.88,70,40,73
Cinnamon,5.83,20.04,74.0,124,2156.8,55,28,60
Cinnamon,5.66,21.44,65.08,414,2411.35,53,29,66
Cinnamon,5.58,29.98,76.26,138,2425.49,65,30,60
Cinnamon,6.3,29.66,71.02,327,1855.07,79,21,76
Cinnamon,5.51,30.05,71.43,236,1896.94,53,27,74
Cinnamon,5.72,29.2,78.46,191,1550.55,71,28,78
Cinnamon,5.82,28.97,62.86,61,2188.47,61,27,61
Cinnamon,6.22,20.44,68.72,267,2235.77,76,24,77
Cinnamon,6.16,28.91,67.56,370,1987.15,74,22,70
Cinnamon,5.5,31.17,67.46,471,1916.25,78,21,52
Cinnamon,5.73,20.84,76.95,82,1889.49,55,27,66
Cinnamon,6.02,20.59,66.21,445,2219.24,80,29,63
Cinnamon,5.82,28.7,75.51,222,1783.34,66,21,50
Cinnamon,6.29,22.83,60.37,487,1826.63,65,29,52
Cinnamon,6.17,31.6,79.79,245,2118.19,75,38,52
Cinnamon,6.17,29.43,74.77,247,1971.26,50,20,75
Cinnamon,5.77,24.37,75.47,371,2385.52,80,30,59
Cinnamon,5.62,30.07,65.47,282,2127.07,67,23,76
Cinnamon,6.13,26.25,74.16,208,2177.69,80,29,55
Cinnamon,6.24,23.27,75.26,101,1732.75,53,20,53
Cinnamon,6.36,23.2,69.18,413,2486.45,73,36,57
Cinnamon,5.62,22.41,72.42,387,2214.32,74,31,78
Cinnamon,5.6,22.48,66.57,146,2067.82,65,37,70
Cinnamon,5.83,30.34,67.8,385,1802.33,51,20,58
Cinnamon,6.35,28.55,79.56,416,2448.8,72,36,68
Cinnamon,6.29,21.3,64.4,494,1501.32,58,31,68
Cinnamon,6.38,24.03,72.99,390,1733.33,71,24,55
Cinnamon,5.62,26.98,71.85,66,1897.46,51,31,61
Cinnamon,5.53,21.27,76.86,158,2125.47,74,20,57
Cinnamon,5.81,31.35,64.0,348,2185.98,61,38,79
Cinnamon,6.37,29.83,77.04,121,2420.83,53,40,61
Cinnamon,6.2,30.07,67.41,73,1850.24,60,26,69
Cinnamon,5.64,28.54,68.42,397,2113.49,66,37,56
Cinnamon,5.73,24.89,68.04,166,2355.53,75,25,54
Cinnamon,5.64,21.86,64.06,424,2003.56,60,31,67
Cinnamon,5.57,25.58,67.34,143,1935.91,71,26,69
Cinnamon,5.7,29.43,77.93,115,2380.92,50,33,76
Cinnamon,5.94,27.26,70.89,282,2447.71,77,40,68
Cinnamon,6.07,21.16,61.1,473,1535.53,78,38,70
Cinnamon,6.32,20.71,78.14,425,2239.69,72,23,50
Cinnamon,5.8,25.3,66.04,145,2234.22,63,28,72
Cinnamon,6.38,27.57,80.0,253,2108.97,60,31,50
Cinnamon,6.04,22.16,79.15,185,1924.34,77,32,77
Cinnamon,6.25,28.32,60.01,219,2420.71,80,35,74
Cinnamon,6.15,23.86,77.43,418,1744.78,54,40,67
Cinnamon,6.16,31.82,63.38,371,2298.53,64,37,53
Cinnamon,5.93,26.05,66.93,475,2052.73,64,37,79
Cinnamon,6.09,27.23,79.22,85,1821.98,79,40,54
Cinnamon,5.86,24.62,63.93,436,1758.01,67,34,69
Cinnamon,5.89,22.15,62.61,323,1648.32,69,30,76
Cinnamon,6.05,22.12,69.97,212,1898.8,75,25,67
Cinnamon,6.19,28.46,77.2,106,2411.74,79,20,67
Cinnamon,6.1,29.93,67.29,139,1556.66,59,26,63
Cinnamon,5.75,29.95,76.85,155,2383.18,73,38,68
Cinnamon,5.66,26.21,74.65,257,1564.45,60,36,58
Cinnamon,5.93,27.58,68.31,487,1526.2,53,26,57
Cinnamon,6.44,22.11,75.18,420,2050.94,51,25,78
