Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Clove,6.15,33.4,77.47,656,2066.9,51,23,72
Clove,5.63,26.49,74.67,179,2376.22,56,26,59
Clove,6.18,24.33,77.19,221,2285.38,61,40,57
Clove,6.21,20.55,61.26,785,1615.63,61,36,67
Clove,6.14,25.35,65.21,1190,1522.17,65,34,73
Clove,6.34,28.4,76.19,243,1687.58,60,36,67
Clove,6.49,21.39,62.76,1035,2319.34,68,30,57
Clove,5.81,20.76,62.69,799,2074.14,69,36,58
Clove,6.06,29.4,77.46,1462,1982.21,73,23,75
Clove,6.01,27.59,68.86,862,2213.0,62,22,61
Clove,6.37,34.05,60.66,389,1871.54,68,35,51
Clove,6.43,31.95,66.12,1490,1532.25,74,40,63
Clove,5.56,31.82,76.77,1077,2173.13,73,39,62
Clove,5.87,28.56,72.9,796,1644.27,63,27,58
Clove,6.33,21.37,73.23,485,1576.27,54,25,70
Clove,5.74,23.24,63.69,1375,2104.46,74,28,67
Clove,5.74,20.6,63.07,447,1749.33,59,40,50
Clove,5.51,32.23,73.18,1014,2441.53,57,21,50
Clove,6.27,21.81,72.99,851,1926.1,79,36,61
Clove,6.39,27.79,78.1,549,2436.58,69,33,50
Clove,6.14,23.58,79.14,384,2027.51,76,35,51
Clove,6.32,23.22,74.9,1191,2224.78,74,37,61
Clove,6.31,29.43,73.17,249,1511.7,61,30,78
Clove,5.89,34.74,65.3,393,1786.76,63,27,66
Clove,5.98,21.2,76.94,304,2260.76,78,33,75
Clove,6.17,29.48,72.71,385,2221.92,60,22,51
Clove,5.71,20.41,62.16,331,1838.76,80,33,54
Clove,5.92,21.55,60.38,170,2004.3,73,36,69
Clove,6.36,28.24,60.16,488,1634.6,60,31,75
Clove,5.78,23.7,74.54,519,2430.14,56,38,50
Clove,5.54,25.1,60.77,313,2139.2,79,32,50
Clove,6.02,28.1,64.94,765,1742.03,62,23,71
Clove,6.05,21.2,61.29,286,1897.54,75,20,77
Clove,6.08,24.25,66.79,1179,1853.36,60,32,53
Clove,6.08,29.59,71.77,1494,1893.25,56,40,68
Clove,6.48,31.63,66.17,1046,1960.57,74,36,53
Clove,5.82,25.22,75.14,465,1524.24,52,32,60
Clove,6.16,28.96,71.57,1403,1844.24,53,24,66
Clove,5.57,21.22,79.1,310,2307.56,68,21,68
Clove,5.68,31.37,74.29,1065,1756.08,73,31,64
Clove,6.36,32.32,75.22,1224,1975.02,80,30,75
Clove,6.3,27.02,76.82,1076,2248.97,66,20,61
Clove,5.73,33.14,66.82,492,2295.16,73,26,60
Clove,6.11,29.92,75.36,1206,1538.07,62,25,67
Clove,5.82,22.17,71.4,1151,2219.33,60,40,66
Clove,6.2,31.53,77.07,305,1791.56,53,23,60
Clove,5.53,20.19,60.51,830,1922.82,70,36,61
Clove,6.1,31.37,70.41,211,1928.47,64,26,56
Clove,6.45,24.85,63.72,1352,2481.98,65,38,57
Clove,6.48,32.76,74.87,390,2142.35,79,20,59
Clove,5.95,28.16,64.38,728,2031.45,50,32,54
Clove,6.03,27.04,79.01,460,2142.33,77,40,74
Clove,5.87,24.31,67.81,1302,1974.49,54,36,70
Clove,5.97,32.53,61.28,1061,2482.68,60,40,60
Clove,6.26,29.52,60.05,1080,1974.4,74,38,74
Clove,6.44,34.56,78.19,1337,1832.93,62,37,74
Clove,5.88,25.0,77.39,150,1926.11,74,20,57
Clove,5.51,24.47,75.97,1166,1888.26,64,37,60
Clove,5.94,30.37,77.35,943,1889.29,69,20,79
Clove,5.63,28.8,71.38,439,2143.98,76,20,79
Clove,6.01,34.63,70.04,1271,1807.56,61,38,62
Clove,5.6,31.03,75.56,784,1751.21,75,22,51
Clove,5.91,20.86,63.94,968,1926.94,50,37,65
Clove,6.01,26.7,61.89,839,2140.64,51,39,73
Clove,5.77,25.16,70.24,1459,2234.12,52,35,50
Clove,6.42,24.12,78.13,241,1763.17,56,35,65
Clove,6.33,28.04,66.2,1468,1646.38,69,27,79
Clove,5.55,22.42,65.64,410,2293.65,59,20,52
Clove,5.64,21.9,76.53,233,1826.69,62,25,52
Clove,6.18,32.27,67.32,84,2107.83,62,37,56
Clove,5.99,30.95,63.68,1420,2398.71,62,29,62
Clove,6.16,34.94,61.94,750,1966.93,50,24,68
Clove,6.49,23.53,67.02,824,2032.69,63,24,58
Clove,6.19,25.73,77.04,1462,1955.42,58,30,72
Clove,5.67,33.73,68.28,1340,1808.97,51,27,67
Clove,5.54,31.73,61.77,1274,1516.37,72,23,71
Clove,6.46,20.66,62.9,1092,1776.54,68,32,64
Clove,5.89,22.25,74.04,485,2204.63,68,29,78
Clove,5.76,26.99,76.08,303,2378.1,70,40,76
Clove,5.94,22.42,73.24,967,1691.97,64,39,52
Clove,6.22,33.85,70.55,249,1614.35,80,36,50
Clove,5.8,29.64,77.66,376,1536.77,55,24,72
Clove,6.13,32.6,61.97,1168,1811.68,77,28,54
Clove,6.36,33.3,74.19,527,1704.18,69,23,55
Clove,5.89,30.95,68.89,1316,2472.62,70,33,78
Clove,5.95,20.9,73.68,829,1996.94,57,28,66
Clove,6.32,32.18,69.97,1200,2301.51,73,29,73
Clove,6.32,23.15,69.29,169,2181.1,58,37,62
Clove,6.2,28.86,68.34,1378,1853.5,62,28,77
Clove,6.17,25.7,61.15,504,1801.16,71,35,55
Clove,5.76,28.34,60.8,1216,2148.7,58,33,71
Clove,6.14,21.91,60.36,1119,2282.02,55,33,56
Clove,5.86,34.68,68.57,757,2089.58,75,28,50
Clove,6.49,34.02,63.84,488,1954.71,57,26,59
Clove,6.45,25.91,71.45,468,2239.11,67,38,73
Clove,6.09,30.8,77.64,447,1857.57,71,25,55
Clove,5.98,27.11,68.96,518,1963.88,68,25,54
Clove,5.87,34.11,77.53,719,2486.46,64,28,56
Clove,6.26,32.17,72.73,325,2099.27,80,30,73
Clove,6.06,31.98,76.25,1081,1904.54,71,38,60
Clove,5.84,24.54,78.18,742,1934.19,59,26,60
Clove,5.74,27.95,75.74,680,2163.91,77,31,54
