Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Tea,4.89,27.31,74.99,907,1593.25,135,37,108
Tea,5.3,28.5,85.36,2084,1764.94,144,28,128
Tea,5.26,20.77,73.04,1101,2112.6,135,35,138
Tea,4.82,29.77,86.72,838,1534.48,106,20,143
Tea,4.83,23.92,85.1,1990,2460.55,140,20,120
Tea,4.95,16.12,77.71,1073,1774.93,132,38,136
Tea,4.52,19.72,83.74,1988,1974.35,135,20,142
Tea,5.3,28.72,80.36,917,2399.82,118,26,102
Tea,5.26,21.98,84.56,1938,2223.18,149,40,133
Tea,4.85,20.48,78.14,1060,1788.24,103,25,141
Tea,5.37,15.78,72.96,1084,2071.15,130,40,150
Tea,5.17,18.55,71.89,998,1655.34,117,30,103
Tea,4.87,21.28,79.88,671,2352.6,117,35,124
Tea,4.75,29.89,80.77,988,2461.59,101,34,126
Tea,5.33,23.05,86.87,950,2198.58,150,26,106
Tea,4.67,20.71,74.31,1009,1675.19,125,37,103
Tea,5.15,17.71,76.3,1187,1836.9,136,34,115
Tea,5.46,20.03,88.11,1727,2448.73,108,23,124
Tea,5.0,19.15,89.36,1499,2257.51,137,33,115
Tea,4.92,25.97,79.91,1497,1790.75,100,36,103
Tea,5.0,18.89,71.94,1481,1582.72,149,28,114
Tea,5.46,19.7,83.44,1358,1660.52,136,33,112
Tea,4.55,17.69,80.54,1381,1622.62,117,28,135
Tea,4.61,18.37,82.61,1462,1890.98,123,33,139
Tea,5.38,20.96,83.68,1713,1684.13,127,26,131
Tea,5.26,18.77,77.74,2003,2461.46,100,35,108
Tea,5.2,27.78,70.83,1941,2162.03,115,33,109
Tea,5.43,15.89,81.28,1813,1863.35,140,32,144
Tea,5.44,24.11,82.46,1522,1557.57,116,29,120
Tea,5.04,18.91,88.4,1311,1830.38,111,23,124
Tea,5.25,22.55,86.82,1625,2130.68,143,21,130
Tea,5.03,28.92,73.94,1967,1790.66,103,38,124
Tea,4.88,29.79,76.77,2087,2399.27,125,34,101
Tea,5.39,27.32,76.78,1291,1694.25,129,35,105
Tea,4.85,29.44,80.49,1085,2083.2,134,30,109
Tea,4.85,29.56,89.12,1276,1503.95,119,34,142
Tea,4.96,15.05,71.76,1983,2045.68,116,31,109
Tea,5.36,15.49,84.46,843,1738.6,120,22,121
Tea,4.74,19.24,78.95,1137,1930.5,134,31,123
Tea,4.65,18.88,72.44,661,2056.39,130,20,124
Tea,4.65,22.29,89.51,1667,1711.03,109,31,119
Tea,4.92,16.1,89.96,1898,2105.21,113,27,100
Tea,5.09,20.24,70.95,1157,1858.86,108,28,119
Tea,4.73,17.91,84.88,1213,1789.62,112,29,100
Tea,4.75,28.94,85.14,1076,2055.84,121,39,113
Tea,5.03,25.27,82.59,2016,1685.71,127,35,140
Tea,4.76,24.28,80.0,1713,2441.47,146,29,103
Tea,4.86,20.42,88.0,768,2204.89,137,37,112
Tea,5.11,23.48,82.25,1436,2295.98,114,30,139
Tea,5.12,23.81,72.06,1292,2098.85,104,23,106
Tea,5.15,17.09,72.11,1127,2263.07,114,29,117
Tea,4.96,19.05,85.41,1397,2282.91,143,21,123
Tea,5.43,19.97,86.03,1057,1651.77,117,27,124
Tea,4.71,16.53,80.81,997,2347.96,138,34,127
Tea,5.47,17.42,76.01,1353,1683.57,100,34,132
Tea,5.29,25.31,78.68,1753,1764.34,129,30,122
Tea,4.51,24.09,78.62,1659,1529.59,107,31,102
Tea,4.89,25.26,74.58,765,1849.76,112,24,125
Tea,4.55,19.99,79.51,1615,2218.2,144,37,134
Tea,5.28,21.73,85.57,1084,2002.67,113,33,148
Tea,5.11,26.47,71.23,1252,1868.98,109,31,143
Tea,4.96,18.48,81.37,979,2138.93,106,28,113
Tea,5.27,24.16,70.48,1088,2371.49,123,22,129
Tea,5.37,25.71,83.12,1983,2352.58,142,30,131
Tea,5.27,25.58,89.03,950,1827.93,128,25,123
Tea,4.96,20.92,88.32,1954,2456.17,107,30,125
Tea,5.06,25.76,73.64,1221,2393.66,136,26,129
Tea,5.43,26.85,83.08,888,1600.76,104,28,112
Tea,4.77,27.65,71.8,1012,2244.45,128,32,110
Tea,4.74,21.85,89.24,1429,1505.17,138,25,105
Tea,4.84,22.82,89.53,1182,2349.83,106,35,132
Tea,5.21,24.85,73.55,1194,2023.11,125,39,128
Tea,5.03,29.48,84.54,866,2116.35,101,23,108
Tea,5.14,15.98,87.81,1682,2108.1,100,24,109
Tea,5.01,24.03,79.86,1300,1802.35,125,21,127
Tea,4.7,18.84,74.43,1923,2435.06,102,24,149
Tea,4.72,21.55,79.39,762,1842.19,149,39,148
Tea,5.2,15.9,70.8,1443,2197.72,121,30,124
Tea,5.1,18.68,78.85,1151,1554.25,129,36,101
Tea,4.86,24.86,74.54,765,2385.78,127,30,107
Tea,5.38,22.68,82.64,1164,2148.48,137,26,141
Tea,5.01,16.54,89.75,1209,1532.33,100,26,144
Tea,5.28,16.68,83.96,1273,1510.33,106,29,104
Tea,4.95,16.98,86.87,2098,1693.81,125,25,117
Tea,4.96,22.08,81.49,790,2221.71,146,34,124
Tea,5.02,29.77,72.36,960,1924.09,122,29,133
Tea,5.13,19.02,87.59,1122,1845.91,142,24,145
Tea,5.48,19.08,73.0,1126,1580.08,135,38,113
Tea,5.45,15.63,87.14,1197,2098.89,145,32,116
Tea,4.63,18.59,78.11,1112,2024.27,124,37,109
Tea,5.29,24.31,73.88,752,2073.65,136,23,103
Tea,5.26,26.83,70.39,1094,2261.36,144,38,130
Tea,4.9,26.08,86.94,1533,2329.48,129,25,143
Tea,5.49,29.15,71.19,1878,2101.73,126,40,128
Tea,4.51,27.91,82.17,1807,1845.56,112,30,149
Tea,5.44,25.87,84.31,1803,2107.26,119,29,108
Tea,4.87,15.19,74.06,1930,1507.67,124,27,140
Tea,5.06,25.89,84.29,767,2480.33,149,28,129
Tea,5.14,18.29,80.73,1748,1528.64,111,33,138
Tea,5.34,22.35,81.26,1233,1778.6,133,38,128
Tea,5.32,20.8,85.7,1321,2020.79,142,38,123
Tea,5.19,20.51,85.0,1555,1582.28,115,31,137
Tea,5.26,20.8,89.01,1747,2465.09,135,23,109
Tea,4.59,22.74,78.46,1228,2173.64,102,27,144
Tea,5.46,28.02,86.35,1451,2108.88,144,35,111
Tea,5.1,29.95,82.37,1412,2385.61,134,33,126
Tea,4.55,26.95,74.93,2099,2102.6,138,31,143
Tea,4.65,29.04,80.28,991,1687.21,119,30,150
Tea,4.67,16.76,75.63,2046,1925.51,121,23,112
Tea,5.05,25.24,70.69,1983,1824.99,101,26,127
Tea,5.19,27.47,79.36,774,2036.78,146,27,120
Tea,5.45,25.8,73.43,812,2412.61,112,31,144
Tea,5.1,23.77,83.48,2062,1810.34,125,38,124
Tea,5.35,16.31,79.97,861,2454.92,144,35,135
Tea,4.57,25.37,89.8,2039,2322.89,104,33,107
Tea,5.07,17.42,74.77,1199,2153.73,132,36,128
Tea,4.91,25.2,89.17,983,2309.24,120,26,109
Tea,5.37,26.51,73.18,1353,2479.95,133,27,142
Tea,5.36,27.62,73.44,958,1573.89,109,33,124
Tea,4.87,23.56,82.52,913,2171.15,123,29,115
Tea,4.51,15.81,74.71,989,1701.08,105,20,147
Tea,5.32,15.2,73.67,1069,1797.72,130,40,112
Tea,5.31,18.25,81.38,1770,1895.23,122,29,111
Tea,5.49,27.73,71.96,1883,2097.37,111,34,106
Tea,5.08,18.41,75.83,888,2329.88,118,38,109
Tea,5.28,26.04,86.96,1883,1898.49,119,20,133
Tea,4.79,22.79,79.06,674,2264.0,138,38,120
Tea,4.73,26.48,85.72,1581,2100.9,106,29,139
Tea,4.92,21.88,74.57,728,2352.92,122,30,116
Tea,4.64,21.26,89.28,1617,1935.4,102,28,149
Tea,4.97,19.52,87.88,1735,2021.07,130,20,128
Tea,4.97,23.84,71.35,961,2168.53,143,24,130
Tea,5.29,20.14,72.78,931,1668.35,114,36,110
Tea,4.94,20.27,72.36,1900,1545.65,134,37,136
Tea,4.74,22.15,79.23,704,2354.62,112,29,123
Tea,4.73,21.55,71.13,865,1601.28,142,38,143
Tea,5.34,27.24,89.26,1076,1836.88,114,29,124
Tea,4.61,17.58,89.05,1535,2076.37,135,36,125
Tea,5.32,15.44,86.6,628,2425.64,139,30,118
Tea,4.61,19.86,77.85,1846,1746.54,129,27,118
Tea,4.63,28.56,79.74,894,2362.77,134,36,103
Tea,5.06,17.54,79.85,2081,1747.87,150,37,109
Tea,4.78,20.04,71.86,768,1888.76,131,26,135
Tea,4.77,28.26,71.58,1544,1610.5,101,22,137
Tea,4.8,24.42,89.01,1187,1511.2,136,36,106
Tea,5.48,29.08,72.61,1244,1934.32,139,35,123
Tea,5.04,25.14,81.82,1496,2496.84,141,24,100
Tea,4.58,18.47,70.06,1451,1507.19,110,33,115
Tea,5.39,23.85,74.8,803,1601.24,143,20,110
Tea,5.36,26.61,75.14,1416,2488.93,121,38,109
Tea,4.64,20.59,78.9,958,2428.83,144,24,100
Tea,5.37,16.55,72.13,1791,2013.12,133,34,139
Tea,5.35,22.52,78.24,1094,2494.75,120,29,146
Tea,5.08,27.08,80.22,1240,1879.65,144,38,137
Tea,4.86,21.97,75.03,1822,2066.62,138,35,110
Tea,5.14,17.61,73.56,1972,2359.29,116,26,119
Tea,5.03,20.05,83.92,1652,1914.28,132,38,125
Tea,4.6,29.18,86.45,1444,2098.66,116,36,134
Tea,5.18,21.05,87.87,848,1653.78,143,29,129
Tea,5.31,20.01,86.94,1414,1663.38,148,27,144
Tea,4.9,26.89,80.43,2088,1884.85,104,38,139
Tea,5.02,27.21,86.56,1791,2447.16,130,29,140
