Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
StarFruit,6.08,30.53,74.35,446,846.87,121,35,199
StarFruit,5.75,28.9,62.25,309,1320.82,129,38,172
StarFruit,6.2,20.92,63.32,468,1164.46,99,24,149
StarFruit,5.92,21.69,57.68,938,1234.29,107,27,81
StarFruit,6.04,29.41,54.05,318,857.87,144,26,249
StarFruit,5.56,32.29,77.23,1184,866.12,83,25,177
StarFruit,5.5,27.8,61.8,565,1030.3,149,28,220
StarFruit,5.68,32.99,63.27,548,967.26,85,22,80
StarFruit,6.18,24.78,78.79,515,1019.94,128,20,122
StarFruit,5.7,27.63,52.69,702,1381.52,131,31,117
StarFruit,6.14,32.58,68.36,273,859.47,131,32,102
StarFruit,5.62,22.42,57.55,612,874.44,146,20,88
StarFruit,5.76,28.59,62.13,893,1332.88,87,33,192
StarFruit,6.39,25.23,71.6,796,1380.75,121,31,180
StarFruit,5.56,21.91,75.57,191,1077.37,126,24,107
StarFruit,5.53,30.26,52.08,313,1340.17,120,39,142
StarFruit,5.77,32.73,50.67,240,868.05,133,30,87
StarFruit,6.21,32.86,76.78,1053,1223.05,86,20,90
StarFruit,5.88,26.05,78.34,1149,1018.78,124,31,242
StarFruit,6.02,25.16,59.78,405,1344.47,96,32,155
StarFruit,6.36,24.72,56.14,764,1263.79,82,31,178
StarFruit,6.41,31.42,65.88,513,1391.75,123,23,182
StarFruit,6.04,31.04,56.61,981,975.17,122,33,103
StarFruit,5.58,27.11,79.46,566,1009.22,127,38,157
StarFruit,5.94,27.97,64.46,1175,1330.59,116,25,230
StarFruit,6.32,31.23,78.0,826,1061.82,143,29,90
StarFruit,6.46,24.93,57.97,978,944.69,98,29,191
StarFruit,6.41,22.62,51.72,847,1099.41,92,34,107
StarFruit,6.04,25.77,57.95,329,875.23,125,24,114
StarFruit,5.8,22.54,79.43,552,1279.78,114,35,238
StarFruit,5.58,23.79,76.63,271,1175.66,84,31,247
StarFruit,6.32,31.47,52.76,307,1154.24,108,29,205
StarFruit,5.88,29.38,65.58,1008,1064.06,105,33,178
StarFruit,6.18,28.63,51.49,1131,1055.78,116,20,196
StarFruit,6.08,28.96,75.45,1126,1312.29,149,27,186
StarFruit,6.4,25.89,79.91,1015,854.24,111,37,158
StarFruit,5.51,23.29,62.38,877,1014.4,105,25,240
StarFruit,6.24,22.78,72.73,1007,984.79,92,27,182
StarFruit,5.7,27.43,67.58,160,1180.78,147,29,179
StarFruit,6.15,31.41,53.68,1060,1154.09,91,33,196
StarFruit,5.8,30.69,75.93,606,1173.72,134,40,163
StarFruit,6.07,25.3,54.37,932,839.5,98,28,193
StarFruit,5.73,24.98,65.78,336,1270.04,132,30,215
StarFruit,6.02,30.54,55.83,752,1200.96,120,33,92
StarFruit,5.61,23.27,54.4,677,833.49,86,27,95
StarFruit,6.35,25.07,55.97,170,1316.76,120,32,87
StarFruit,5.64,29.5,54.93,1054,1361.64,84,28,211
StarFruit,6.36,20.74,55.71,525,933.6,114,29,226
StarFruit,5.65,20.64,65.94,542,951.33,116,28,248
StarFruit,6.0,27.49,79.64,718,1140.0,131,39,203
StarFruit,5.89,22.41,62.21,1013,1384.74,137,23,145
StarFruit,6.36,20.67,55.93,537,1300.61,120,35,141
StarFruit,6.04,27.23,64.29,887,805.19,113,34,106
StarFruit,6.42,21.57,74.16,721,1380.76,98,37,109
StarFruit,6.5,26.79,73.27,761,1134.96,101,39,103
StarFruit,5.67,20.4,54.02,717,833.18,138,30,211
StarFruit,6.15,22.09,56.62,814,983.7,93,30,219
StarFruit,6.16,29.63,63.98,678,813.19,122,37,244
StarFruit,5.81,28.67,52.77,627,937.8,86,24,101
StarFruit,6.16,21.35,61.45,435,935.2,150,40,143
StarFruit,5.75,21.49,77.95,445,1317.38,129,20,211
StarFruit,6.4,27.93,67.16,1195,1217.18,125,36,118
StarFruit,6.19,21.06,59.55,416,950.43,113,27,133
StarFruit,5.88,26.2,65.28,573,869.38,130,23,152
StarFruit,5.72,31.74,68.89,1103,1213.63,123,31,191
StarFruit,5.51,25.02,59.63,908,852.34,132,33,247
StarFruit,5.93,22.81,71.27,973,999.46,134,22,184
StarFruit,6.15,24.07,73.99,811,1319.1,126,33,155
StarFruit,6.37,32.9,50.96,224,1061.23,97,29,80
StarFruit,6.34,20.13,70.71,902,1046.16,126,28,147
StarFruit,6.02,30.45,59.16,721,1080.48,83,38,188
StarFruit,6.49,24.52,79.66,668,1176.34,140,29,141
StarFruit,6.5,28.45,58.7,326,1279.37,87,25,141
StarFruit,5.7,24.87,65.89,289,1343.17,106,31,243
StarFruit,6.01,24.84,65.71,1180,1084.51,104,38,222
StarFruit,6.02,31.34,62.12,361,860.71,135,35,110
StarFruit,6.34,22.66,63.19,909,1308.62,135,27,244
StarFruit,5.7,24.07,50.12,483,903.62,85,23,161
StarFruit,6.16,32.72,60.02,431,1257.26,115,29,161
StarFruit,6.02,23.4,52.26,728,944.03,140,38,158
StarFruit,5.88,21.64,75.18,281,980.4,105,26,247
StarFruit,5.57,22.12,64.89,510,1012.1,132,26,126
StarFruit,6.12,24.76,61.59,1062,1348.21,147,25,193
StarFruit,6.15,25.67,74.63,1196,833.88,121,33,160
StarFruit,5.78,21.83,73.52,608,974.37,148,22,246
StarFruit,5.87,23.42,74.34,971,863.11,83,40,117
StarFruit,6.44,29.63,52.79,931,1104.33,133,38,222
StarFruit,5.9,29.74,60.84,641,1009.84,138,38,107
StarFruit,6.5,26.77,56.11,468,1215.29,87,36,114
StarFruit,5.76,29.89,70.37,893,1351.07,108,23,99
StarFruit,5.61,21.29,73.72,802,1023.66,95,36,130
StarFruit,5.93,20.19,51.4,514,816.61,126,34,103
StarFruit,6.19,29.42,68.08,761,905.68,122,39,144
StarFruit,5.68,32.03,61.39,159,1375.42,108,40,238
StarFruit,5.52,24.11,53.26,482,1288.53,84,36,212
StarFruit,6.39,21.02,75.57,1182,1319.7,102,20,117
StarFruit,6.04,27.19,62.99,156,1187.41,149,33,113
StarFruit,6.19,27.36,78.56,248,1192.64,125,20,228
StarFruit,5.82,23.25,54.48,954,908.39,104,34,215
StarFruit,5.76,25.29,55.55,564,951.81,108,28,98
StarFruit,6.27,31.6,50.93,297,881.29,81,22,242
StarFruit,6.4,30.54,51.95,1062,955.35,138,35,244
StarFruit,6.16,25.36,53.54,1071,1253.93,145,24,135
StarFruit,6.24,22.68,76.38,765,1109.11,94,30,201
StarFruit,5.51,24.86,54.39,849,874.56,122,29,230
StarFruit,5.62,25.87,69.5,859,868.26,136,21,182
StarFruit,5.55,32.53,63.02,1155,1075.92,128,38,94
StarFruit,6.03,29.91,77.06,517,1165.38,102,31,249
StarFruit,5.53,27.35,52.32,415,926.15,149,39,202
StarFruit,6.06,27.9,61.66,914,900.65,111,39,173
StarFruit,5.65,28.39,50.64,783,1378.64,101,24,221
StarFruit,5.93,30.72,67.78,1135,1132.59,143,24,108
StarFruit,6.0,21.85,76.08,591,1230.29,149,28,227
StarFruit,5.66,25.15,66.34,917,1361.91,145,38,237
StarFruit,6.34,21.89,77.03,752,1018.94,91,23,242
StarFruit,6.1,24.11,53.24,432,1265.84,106,39,133
StarFruit,6.21,27.05,54.12,1002,966.19,85,34,243
StarFruit,6.24,21.42,62.98,645,877.54,87,23,217
StarFruit,6.05,30.15,66.44,364,1230.59,128,37,173
StarFruit,6.39,25.85,71.83,870,1175.53,80,40,230
StarFruit,6.17,27.38,56.96,487,1188.87,111,31,96
StarFruit,5.81,21.99,52.09,963,848.73,94,27,249
StarFruit,6.33,24.97,79.97,542,1276.4,95,36,239
StarFruit,5.55,23.23,79.8,1073,1097.65,111,39,95
StarFruit,5.93,21.47,69.37,593,1000.74,84,26,142
StarFruit,5.63,22.67,75.03,1040,916.05,110,22,87
StarFruit,5.63,22.25,52.9,1005,1358.51,133,35,227
StarFruit,6.25,26.12,55.68,974,859.67,94,24,201
StarFruit,6.42,23.7,64.75,766,857.02,136,30,103
StarFruit,5.59,27.0,56.97,335,1190.29,109,38,119
StarFruit,6.13,25.42,72.35,257,933.92,108,26,212
StarFruit,5.56,24.07,78.67,541,1061.76,111,24,178
StarFruit,6.01,25.74,59.84,974,1349.8,114,29,247
StarFruit,5.82,27.36,54.21,1080,914.89,112,39,206
StarFruit,5.85,25.45,67.03,813,1112.45,103,33,146
StarFruit,6.13,27.07,78.3,1161,1215.0,83,26,212
StarFruit,6.42,20.88,61.46,417,968.59,103,27,234
