Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Coffee,5.6,29.55,68.92,1837,1630.54,78,35,64
Coffee,5.0,20.16,76.83,1057,2324.62,96,31,75
Coffee,5.79,23.71,65.06,1037,2434.84,66,23,96
Coffee,5.46,21.16,75.28,1532,2489.02,74,38,82
Coffee,6.38,21.5,61.41,1206,2128.92,70,23,75
Coffee,6.42,21.09,76.48,1661,2262.82,96,23,84
Coffee,5.58,26.63,65.44,2025,1816.89,76,20,89
Coffee,5.47,23.7,64.44,1721,2112.72,75,36,79
Coffee,5.44,24.06,65.83,1341,2096.25,79,22,78
Coffee,6.3,25.33,65.85,1680,1930.0,99,20,67
Coffee,6.04,28.92,79.12,1757,1601.13,85,32,96
Coffee,5.51,26.5,66.43,856,1500.65,71,36,96
Coffee,5.07,27.25,78.27,1882,1544.58,87,38,100
Coffee,5.11,23.78,70.02,1596,2070.02,85,28,74
Coffee,5.43,27.92,75.03,1382,1603.22,84,40,99
Coffee,5.97,28.18,76.59,1776,1845.52,64,34,85
Coffee,5.31,24.08,79.75,638,2483.08,71,34,60
Coffee,5.29,28.91,60.98,2057,2437.82,74,29,95
Coffee,5.43,24.21,60.41,652,1836.02,98,23,74
Coffee,6.48,23.84,65.11,1426,2235.51,83,28,61
Coffee,5.12,28.25,65.46,1439,1936.96,95,23,81
Coffee,5.47,20.05,62.48,1865,1737.29,80,27,85
Coffee,6.1,23.29,69.34,1916,2031.49,92,34,96
Coffee,6.31,21.01,63.21,1906,2135.46,64,32,60
Coffee,5.5,22.74,64.46,1762,2170.45,93,39,84
Coffee,5.43,20.61,70.57,2064,1535.74,86,20,68
Coffee,5.64,25.68,62.94,837,1816.99,87,35,75
Coffee,5.94,25.76,77.53,1965,1873.59,66,32,84
Coffee,6.43,21.46,78.09,1412,1928.29,94,32,65
Coffee,5.08,21.07,63.32,1859,1565.02,64,24,98
Coffee,6.34,28.44,72.14,2000,2173.13,70,20,94
Coffee,6.28,29.15,75.48,1301,2014.92,90,20,75
Coffee,5.34,29.24,68.27,653,1929.86,67,31,88
Coffee,6.14,28.35,71.53,1806,2137.56,96,40,82
Coffee,5.92,25.84,78.19,810,2074.2,96,23,73
Coffee,5.57,24.82,77.83,2008,1772.49,88,33,82
Coffee,6.48,24.99,75.39,671,2045.22,71,40,89
Coffee,5.99,26.45,74.55,1106,1690.97,90,34,68
Coffee,5.41,23.51,68.51,1917,1946.8,92,36,74
Coffee,5.99,28.84,76.21,1594,2349.45,63,28,65
Coffee,5.97,22.84,79.61,2074,2209.47,87,39,87
Coffee,5.69,21.69,64.81,1658,2091.03,68,31,83
Coffee,6.11,28.62,70.17,1708,1770.84,75,36,82
Coffee,5.41,25.96,76.52,1000,1604.2,92,40,84
Coffee,5.7,23.05,62.27,1338,1602.83,68,40,85
Coffee,6.0,21.57,64.4,1642,2399.76,87,38,92
Coffee,6.18,26.5,75.94,1622,1732.62,98,25,76
Coffee,5.17,24.66,79.49,1467,2464.4,62,29,75
Coffee,6.32,21.38,77.38,1465,2438.86,69,37,64
Coffee,5.06,20.03,71.38,1693,1651.73,60,37,68
Coffee,6.04,26.57,67.05,1694,2434.68,94,38,68
Coffee,5.86,20.58,70.46,1906,1918.05,97,31,63
Coffee,6.1,21.28,68.68,1406,2447.69,71,30,100
Coffee,5.07,21.14,63.47,1995,2009.29,61,33,96
Coffee,6.29,24.11,64.99,1518,1517.0,66,28,90
Coffee,5.75,25.43,78.5,698,1895.84,93,22,64
Coffee,5.2,25.15,60.57,1305,1793.77,61,39,67
Coffee,6.21,29.26,67.47,1062,2180.43,96,40,65
Coffee,5.63,29.41,61.7,1399,1718.7,96,33,82
Coffee,5.57,23.85,60.68,1702,2372.27,99,22,69
Coffee,5.07,29.72,73.36,1128,1790.9,95,36,80
Coffee,5.19,28.06,62.48,1823,2401.98,63,24,60
Coffee,5.83,29.43,61.01,1682,1821.8,70,29,91
Coffee,5.11,23.8,74.18,1823,1636.8,97,28,86
Coffee,5.1,22.07,64.75,1366,2073.64,100,30,62
Coffee,6.25,29.99,65.14,1896,2142.94,73,20,60
Coffee,6.36,26.51,62.4,1897,1730.52,94,35,85
Coffee,5.11,25.64,61.54,1900,2262.81,64,37,91
Coffee,5.54,22.82,67.48,1790,1510.11,98,25,77
Coffee,5.68,29.72,61.01,2028,1653.62,71,23,62
Coffee,6.35,29.67,65.49,1162,1867.27,99,32,91
Coffee,6.18,20.82,78.86,728,2491.98,89,32,91
Coffee,5.06,24.67,79.41,1188,1572.07,60,23,80
Coffee,5.05,22.66,64.44,1553,2275.16,96,33,96
Coffee,6.21,27.18,75.7,1683,2295.12,66,34,65
Coffee,6.31,25.14,73.63,975,2211.82,87,34,65
Coffee,5.01,21.39,65.34,1505,2051.47,93,26,97
Coffee,5.43,24.7,69.12,790,1718.36,95,40,71
Coffee,5.74,21.79,76.6,712,1685.31,86,35,85
Coffee,6.22,24.75,65.7,1306,1778.87,64,40,94
Coffee,5.74,27.76,70.57,1636,1531.86,93,36,81
Coffee,5.78,28.79,71.57,2071,2273.08,82,21,100
Coffee,5.78,25.53,75.52,1905,2323.58,86,26,91
Coffee,5.85,29.69,60.15,1781,2105.33,76,34,78
Coffee,5.59,25.67,74.17,859,1524.08,73,32,91
Coffee,5.09,23.86,75.96,1447,2387.0,90,34,87
Coffee,6.19,24.06,61.91,1479,2412.94,73,37,95
Coffee,5.52,29.75,67.43,1099,1687.81,95,26,63
Coffee,6.3,25.91,78.64,1778,2356.01,72,33,94
Coffee,6.3,20.13,60.02,641,1593.24,76,38,62
Coffee,5.52,24.54,70.66,1464,1553.16,75,35,77
Coffee,5.99,24.81,60.1,1926,2406.46,100,31,60
Coffee,5.63,27.78,77.39,1095,1714.07,75,32,81
Coffee,5.8,22.95,70.99,1685,1619.88,70,35,67
Coffee,6.26,26.17,77.18,808,1652.03,83,28,78
Coffee,5.63,23.78,70.69,747,1578.82,82,33,92
Coffee,6.43,27.39,60.92,1628,1831.04,93,25,62
Coffee,5.08,22.25,72.19,1532,2191.54,66,30,64
Coffee,5.26,23.53,77.34,1849,1968.69,80,29,72
Coffee,6.27,28.78,69.38,1228,1934.39,93,32,86
Coffee,5.95,26.09,79.2,1376,1566.25,86,31,69
Coffee,5.71,23.38,68.89,1874,1575.71,76,37,77
Coffee,5.95,29.04,64.8,1854,2293.39,69,34,79
Coffee,5.09,27.65,71.63,1108,2061.45,70,23,86
Coffee,6.04,25.81,62.14,788,1993.8,69,22,80
Coffee,5.93,22.02,65.34,1271,1845.23,84,26,91
Coffee,5.5,28.19,65.86,1601,1918.31,98,21,67
Coffee,5.87,27.43,61.34,1754,1631.51,65,24,75
Coffee,6.2,24.26,76.84,1003,2094.11,87,24,66
Coffee,5.68,23.32,60.34,1743,1981.95,88,36,87
Coffee,5.01,27.57,76.12,927,2444.46,68,28,89
Coffee,6.01,26.93,63.41,1976,1824.34,65,39,89
Coffee,5.99,23.49,79.49,668,1853.4,60,20,74
Coffee,5.42,23.39,74.9,868,2247.69,72,21,93
Coffee,5.59,26.33,76.87,1683,2239.68,73,23,63
Coffee,5.41,23.99,67.68,723,2095.5,79,39,81
Coffee,5.73,22.41,64.59,1172,2177.63,100,23,69
Coffee,6.22,27.7,78.72,1790,2162.4,79,38,76
Coffee,5.28,23.78,65.08,670,2190.86,79,26,92
Coffee,5.52,21.62,72.64,1516,2457.32,99,27,90
Coffee,5.42,24.31,68.1,1698,1644.83,62,20,67
Coffee,5.98,26.92,63.67,1799,1610.46,67,20,73
Coffee,5.37,20.84,62.93,1993,2104.06,70,30,95
Coffee,5.01,20.22,74.12,842,2289.61,99,24,69
Coffee,5.35,24.47,76.28,1064,1634.3,68,23,98
Coffee,5.77,20.41,63.76,1498,2315.8,91,20,86
Coffee,6.46,29.48,61.9,1500,1981.64,99,40,79
Coffee,5.1,22.55,65.75,967,2436.46,63,32,78
Coffee,5.41,29.73,62.45,1754,2205.38,62,29,61
Coffee,5.17,23.25,69.23,849,1618.53,66,25,60
Coffee,5.92,20.79,79.02,1874,2239.16,75,24,78
Coffee,5.04,22.95,74.69,1945,1665.35,61,26,67
Coffee,6.41,22.86,74.88,1118,1505.94,100,23,86
Coffee,5.38,29.13,69.88,1287,2170.48,87,36,100
Coffee,5.64,27.02,79.39,1176,2298.66,72,30,84
Coffee,5.1,24.12,67.13,2085,1704.1,74,25,83
Coffee,6.42,23.58,66.9,1777,2365.31,99,40,68
Coffee,5.8,20.18,63.53,1808,1670.29,62,32,74
Coffee,5.98,24.79,64.31,1923,2094.97,79,32,79
Coffee,5.97,26.61,62.39,1043,2258.98,69,29,69
Coffee,5.47,21.08,73.97,1443,2120.1,98,22,86
Coffee,6.14,22.4,61.07,1065,2254.4,93,20,71
Coffee,5.43,28.8,76.87,1064,1870.53,64,35,70
Coffee,5.72,25.58,67.19,1523,2311.15,96,38,83
Coffee,5.86,25.7,65.84,718,1799.56,90,25,87
Coffee,5.75,21.85,70.74,1342,1773.27,96,30,76
Coffee,5.44,24.21,77.27,1446,1829.69,93,40,97
Coffee,6.2,24.19,72.64,960,2198.48,72,29,81
Coffee,6.07,20.57,79.49,1765,2475.4,71,31,76
Coffee,5.04,27.62,74.2,1546,1715.11,82,34,67
Coffee,6.21,22.95,73.44,1097,1651.63,80,32,83
Coffee,5.6,22.51,67.76,775,1890.12,65,28,60
Coffee,6.21,20.48,61.37,1955,2332.83,91,40,94
Coffee,5.59,21.64,74.9,1715,1658.75,97,24,96
Coffee,6.37,27.15,60.52,1760,1593.52,97,31,96
Coffee,5.76,22.64,76.2,678,1972.41,92,38,84
Coffee,5.89,25.93,66.53,1981,2003.66,66,32,95
Coffee,6.26,27.31,67.34,1714,2188.63,64,39,97
Coffee,5.12,23.57,70.42,1529,1521.19,62,34,88
Coffee,6.0,26.29,60.55,801,1969.04,79,22,65
Coffee,5.82,26.6,66.87,1024,1751.06,93,21,60
Coffee,6.28,28.54,79.22,1933,2190.55,74,25,63
Coffee,6.03,29.21,60.94,744,1770.87,96,23,85
Coffee,6.48,27.83,74.79,844,1810.66,91,35,70
Coffee,5.11,23.66,78.6,1901,2291.61,62,27,93
Coffee,6.23,28.24,73.2,948,2227.12,90,38,95
Coffee,5.83,25.73,75.47,1564,1697.35,66,38,100
