Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Avocado,6.79,25.1,68.52,210,1204.65,96,57,70
Avocado,6.5,25.74,54.72,764,1480.29,88,41,89
Avocado,7.1,21.23,63.37,1167,1317.77,96,60,86
Avocado,6.08,22.79,61.13,267,1622.4,98,25,75
Avocado,7.09,21.03,66.8,1008,1390.38,84,55,116
Avocado,6.59,23.54,58.7,1120,1655.35,83,20,73
Avocado,6.06,28.15,71.57,392,1707.38,94,60,64
Avocado,6.23,23.06,75.61,70,1467.68,86,45,95
Avocado,6.67,23.04,56.13,806,1179.25,116,50,79
Avocado,6.6,20.32,77.14,887,1234.3,91,60,90
Avocado,6.0,29.37,60.89,812,1568.02,89,28,112
Avocado,6.6,29.96,55.71,1338,1149.7,85,50,109
Avocado,6.04,21.75,56.97,1194,1691.19,100,36,86
Avocado,6.75,25.99,71.08,896,1361.64,118,33,65
Avocado,6.48,26.72,74.86,1252,1061.5,84,55,52
Avocado,6.22,25.54,75.72,960,1165.33,113,33,69
Avocado,6.8,25.04,52.79,586,1142.96,85,51,50
Avocado,6.2,29.15,58.34,586,1676.77,90,33,110
Avocado,6.69,24.1,54.5,1277,1475.56,88,34,65
