Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Broccoli,7.07,21.94,58.41,332,797.15,109,36,99
Broccoli,7.12,21.94,52.44,171,640.32,87,32,83
Broccoli,6.52,22.18,58.74,955,652.15,93,39,102
Broccoli,6.67,22.89,44.69,582,734.07,84,40,115
Broccoli,7.23,20.0,44.64,180,733.47,119,26,82
Broccoli,7.49,21.49,54.03,1174,706.97,81,36,84
Broccoli,6.77,20.99,54.02,455,679.37,87,26,114
Broccoli,7.32,18.47,59.06,668,681.98,85,39,87
Broccoli,6.1,18.07,48.03,978,620.48,86,28,105
Broccoli,6.57,20.01,46.61,1393,785.94,89,24,104
Broccoli,6.96,19.06,53.05,1377,616.62,113,29,110
Broccoli,7.21,20.22,51.04,834,696.4,86,21,94
Broccoli,6.99,21.15,54.17,1016,772.17,115,29,96
Broccoli,7.14,22.84,41.37,857,692.39,86,24,95
Broccoli,7.19,19.34,52.41,215,642.49,87,23,81
Broccoli,6.28,21.32,42.34,411,749.02,91,30,93
Broccoli,7.31,21.25,46.53,635,645.52,103,28,85
Broccoli,6.25,18.52,56.99,1005,607.9,82,20,84
Broccoli,6.93,19.7,57.49,315,716.07,91,20,97
Broccoli,7.4,22.37,53.87,89,669.93,104,26,85
Broccoli,6.63,18.66,47.5,1378,693.24,107,40,108
Broccoli,6.23,22.94,51.64,1409,660.11,114,36,111
Broccoli,6.76,18.46,51.82,424,770.92,96,25,83
Broccoli,7.33,19.59,40.78,1364,644.97,81,25,114
Broccoli,7.17,22.45,49.86,1238,606.39,98,34,88
Broccoli,6.73,18.94,43.02,1278,789.18,103,25,106
Broccoli,7.26,21.19,53.42,802,707.03,88,31,114
Broccoli,6.14,20.56,54.13,226,627.81,83,39,112
Broccoli,7.17,22.3,57.59,89,720.91,86,33,93
Broccoli,6.16,19.86,50.32,441,679.63,105,31,95
