Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Turnip,6.91,21.09,68.78,409,515.54,103,31,86
Turnip,6.48,24.8,69.48,1430,543.99,86,34,109
Turnip,6.14,24.23,53.54,1479,428.42,96,39,95
Turnip,6.12,23.91,53.46,859,514.18,90,34,81
Turnip,6.54,13.47,62.93,1415,448.81,91,28,95
Turnip,6.46,10.84,57.51,1355,465.25,114,23,104
Turnip,6.03,24.66,61.81,706,560.73,96,34,120
Turnip,6.08,23.01,66.02,127,482.23,104,32,104
Turnip,6.28,11.04,66.62,467,506.21,98,32,91
Turnip,6.93,15.45,66.99,358,433.85,102,37,102
Turnip,6.68,14.63,53.49,1317,593.13,82,24,97
Turnip,6.43,15.91,57.32,147,494.04,82,23,98
Turnip,6.24,14.45,57.07,98,454.21,107,23,109
Turnip,6.12,19.71,62.32,73,493.59,90,40,91
Turnip,6.18,13.33,67.24,168,539.09,84,29,116
Turnip,6.69,23.42,64.43,465,469.68,108,28,91
Turnip,6.2,11.68,55.23,1131,491.71,96,20,91
Turnip,6.97,12.54,61.66,374,545.06,108,40,92
Turnip,6.76,23.48,61.81,833,524.33,113,27,106
Turnip,6.7,11.63,58.06,347,522.74,108,20,84
Turnip,6.98,24.47,69.83,595,493.23,89,34,108
Turnip,6.58,20.17,52.16,606,400.8,100,24,118
Turnip,6.66,12.52,59.19,342,491.48,104,29,101
Turnip,6.75,14.69,67.7,1102,513.7,112,26,119
Turnip,6.65,14.55,62.24,1497,511.22,104,26,95
Turnip,6.64,12.14,56.36,560,540.57,111,37,93
Turnip,6.5,21.49,52.15,457,510.07,95,23,102
Turnip,6.09,14.14,66.78,1490,464.77,120,34,119
Turnip,6.19,13.39,54.44,30,483.59,106,25,119
Turnip,6.86,17.49,59.63,388,530.62,100,37,97
Turnip,6.87,10.72,67.09,1052,545.87,115,27,112
Turnip,6.43,22.89,66.3,746,413.09,98,39,91
Turnip,6.24,13.36,65.93,386,422.18,98,30,96
Turnip,6.35,22.11,69.38,251,596.24,94,23,120
Turnip,6.0,13.99,69.15,1496,410.1,89,34,118
Turnip,6.55,21.61,64.33,125,577.8,120,30,82
Turnip,6.53,18.62,64.94,487,512.99,86,25,92
Turnip,6.71,12.58,63.33,1341,476.89,90,30,99
Turnip,6.04,20.98,56.27,1203,414.11,114,33,119
Turnip,6.23,13.03,59.43,624,448.33,88,36,98
Turnip,6.63,19.35,53.26,1498,427.51,114,37,90
Turnip,6.4,12.38,51.38,145,474.17,104,28,104
Turnip,6.32,23.06,53.08,428,476.14,98,35,94
Turnip,6.77,13.21,59.2,591,491.23,101,22,99
Turnip,6.62,20.36,54.35,1245,534.83,84,27,88
Turnip,6.9,20.52,53.27,1209,536.2,101,30,113
Turnip,6.52,19.98,51.53,426,470.25,80,35,105
Turnip,6.99,19.21,55.88,308,435.39,111,28,103
Turnip,6.8,11.4,61.4,1396,532.34,95,22,90
Turnip,6.15,14.78,58.16,43,432.95,90,30,113
Turnip,6.86,23.87,54.02,941,537.89,86,20,81
Turnip,6.28,24.34,62.21,1126,575.44,108,24,102
Turnip,6.33,21.92,52.58,852,583.18,119,38,84
Turnip,6.81,14.04,64.23,695,554.47,100,31,103
Turnip,6.9,24.72,61.25,1164,418.73,82,25,102
Turnip,6.73,23.58,50.06,45,498.55,100,23,81
Turnip,6.61,19.99,66.12,916,484.58,89,32,93
Turnip,6.33,21.39,55.25,1128,466.38,95,27,90
Turnip,6.44,21.97,58.97,1131,442.8,112,30,94
Turnip,6.02,24.54,57.93,398,539.47,92,28,117
Turnip,6.52,24.25,56.97,482,548.62,88,21,85
Turnip,7.0,24.47,57.52,1085,420.47,118,36,91
Turnip,6.53,17.1,67.23,928,498.48,84,21,104
Turnip,6.29,19.8,65.16,1442,463.65,112,27,107
Turnip,6.19,11.31,58.39,565,489.76,80,34,111
Turnip,6.45,10.61,55.86,9,523.62,102,23,114
Turnip,6.38,21.4,55.82,190,537.6,104,30,120
Turnip,6.72,10.91,67.16,1160,493.04,93,21,102
Turnip,6.05,21.01,64.56,1388,597.23,81,24,115
Turnip,6.9,18.41,55.67,684,566.41,89,32,112
Turnip,6.98,12.12,54.94,18,583.3,100,27,111
Turnip,6.32,11.47,67.61,362,427.0,81,27,109
Turnip,6.82,13.02,60.61,864,593.06,108,35,116
Turnip,6.12,24.72,59.97,153,412.38,101,21,103
Turnip,6.88,15.3,63.92,766,450.43,112,39,107
Turnip,6.39,10.57,52.23,1480,502.97,107,37,80
Turnip,6.34,16.15,55.3,192,562.87,96,39,107
Turnip,6.19,24.79,64.2,788,417.33,111,38,106
Turnip,6.98,16.49,62.25,520,418.59,118,34,90
Turnip,6.84,12.84,66.53,338,471.06,116,22,106
Turnip,6.38,12.36,69.81,1058,474.98,82,37,88
Turnip,6.51,20.12,58.87,1324,525.65,104,26,97
Turnip,6.66,12.64,51.29,588,531.21,91,27,84
Turnip,6.98,12.63,68.9,1432,544.7,114,21,91
Turnip,6.08,21.74,51.47,1443,478.66,110,28,119
Turnip,6.81,10.45,53.6,808,592.02,116,26,89
Turnip,6.71,12.65,69.82,165,423.71,100,36,94
Turnip,6.98,12.85,65.27,1319,467.07,95,36,115
Turnip,6.43,10.03,56.52,1281,411.7,80,32,92
Turnip,6.88,22.98,68.83,1288,556.08,103,28,99
