Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Cotton,6.59,24.68,69.47,244,734.39,91,40,117
Cotton,6.73,27.53,73.42,703,765.83,106,23,109
Cotton,6.04,22.27,67.45,462,787.29,83,36,116
Cotton,6.2,24.98,79.22,818,685.82,88,25,87
Cotton,7.19,26.92,78.66,987,681.38,94,34,97
Cotton,6.72,23.97,71.77,20,607.93,96,38,93
Cotton,6.65,20.38,68.46,957,742.01,118,36,105
Cotton,6.66,23.89,77.97,600,614.8,84,35,98
Cotton,6.37,20.63,61.01,813,628.57,106,40,117
Cotton,6.12,24.8,75.22,27,603.74,104,39,98
Cotton,6.39,23.38,74.47,230,793.95,119,23,93
Cotton,6.34,27.38,63.6,958,755.42,95,35,90
Cotton,6.58,22.18,78.83,854,698.85,94,36,117
Cotton,6.75,27.68,77.04,86,664.76,88,30,120
Cotton,6.22,25.36,74.23,997,711.5,89,22,112
Cotton,6.68,25.33,71.58,168,649.73,106,30,96
Cotton,7.0,23.12,64.95,200,774.33,96,26,80
Cotton,6.2,27.71,78.71,413,743.43,119,29,112
Cotton,6.65,28.95,64.12,72,734.22,99,26,111
Cotton,6.39,23.2,65.7,622,788.41,88,39,111
Cotton,6.56,25.41,78.14,571,667.07,103,29,86
Cotton,6.56,20.31,61.97,156,785.17,83,39,99
Cotton,6.85,27.9,76.69,844,690.89,110,35,92
Cotton,6.42,28.73,61.05,965,618.15,83,40,97
Cotton,6.32,26.7,67.68,95,615.47,83,35,85
Cotton,7.46,20.91,68.86,857,733.84,89,39,88
Cotton,7.33,20.09,63.37,345,755.16,103,31,98
Cotton,6.62,27.91,73.32,495,699.57,92,28,118
Cotton,6.99,26.89,64.58,532,684.92,118,30,101
Cotton,6.1,21.47,73.52,485,792.57,80,23,97
Cotton,6.62,25.57,66.26,900,602.37,101,32,113
Cotton,7.08,27.76,63.16,935,772.28,116,39,92
Cotton,6.49,26.28,79.15,39,604.73,107,34,120
Cotton,6.25,29.79,73.65,814,768.15,120,33,102
Cotton,6.39,22.61,71.72,738,783.33,85,20,94
Cotton,7.19,27.3,79.65,858,610.78,99,36,119
Cotton,6.83,20.54,79.85,206,788.22,120,32,84
Cotton,6.27,20.83,70.99,626,790.87,115,40,94
Cotton,6.74,21.19,79.43,686,601.11,91,35,111
Cotton,7.36,23.76,67.99,780,654.75,107,36,84
Cotton,6.51,25.8,62.19,446,782.45,84,37,115
Cotton,7.37,22.28,73.92,971,645.61,86,40,84
Cotton,6.55,25.03,69.14,318,633.63,103,27,106
Cotton,7.18,21.27,79.35,224,688.84,106,25,104
Cotton,6.21,20.69,63.52,144,728.19,120,40,110
Cotton,6.1,20.91,72.1,947,606.83,117,40,83
Cotton,6.75,29.28,73.68,846,643.69,119,33,114
Cotton,6.72,22.3,64.72,792,759.37,88,40,89
Cotton,6.71,21.13,71.32,628,758.72,104,37,105
Cotton,6.07,24.06,70.91,701,724.81,117,20,114
Cotton,6.7,25.61,60.23,678,742.45,93,25,100
Cotton,7.39,23.57,69.97,762,757.2,111,28,113
Cotton,6.97,26.86,60.51,52,652.66,118,37,86
Cotton,7.25,28.91,73.44,550,611.69,81,25,103
Cotton,6.98,21.83,70.34,839,683.2,84,32,114
Cotton,6.49,25.95,65.61,804,702.41,87,24,84
Cotton,6.39,23.24,75.5,982,749.99,102,27,119
Cotton,7.07,27.84,75.6,836,705.28,85,28,87
Cotton,6.14,26.15,64.59,651,781.6,102,23,95
Cotton,6.93,25.09,70.78,140,659.57,93,30,97
Cotton,7.11,25.63,69.2,437,658.05,99,25,96
Cotton,7.21,27.0,67.58,472,712.7,83,34,118
Cotton,6.93,21.93,74.14,479,759.61,113,35,94
Cotton,6.06,24.95,77.81,965,718.15,117,36,81
Cotton,7.29,29.02,79.31,19,628.49,80,39,115
Cotton,7.35,20.12,72.04,202,663.29,97,38,102
Cotton,6.81,22.77,71.12,586,608.62,91,32,83
Cotton,7.13,23.9,79.5,72,742.62,88,31,113
Cotton,6.47,26.32,62.18,264,751.58,96,26,104
Cotton,6.85,25.42,60.83,100,786.5,100,38,110
Cotton,7.11,26.96,71.72,38,745.05,111,30,108
Cotton,6.56,23.1,74.38,274,634.76,109,20,97
Cotton,6.11,29.24,78.07,861,771.32,81,22,82
Cotton,6.94,26.9,73.58,179,694.52,101,34,80
Cotton,6.41,26.69,71.93,112,651.05,110,38,85
Cotton,6.77,26.28,75.56,397,728.49,115,29,97
Cotton,6.98,27.91,64.92,808,649.57,119,31,117
Cotton,7.16,25.22,77.27,171,624.53,100,21,102
Cotton,6.18,22.28,75.78,405,697.78,97,32,83
Cotton,6.86,28.58,68.06,302,686.61,113,20,119
Cotton,7.01,20.72,77.45,546,764.81,96,33,113
Cotton,6.19,27.0,66.35,349,642.61,83,36,105
Cotton,6.99,24.11,65.43,457,642.62,110,33,95
Cotton,6.38,29.21,76.78,873,771.29,93,34,95
Cotton,6.81,29.72,77.74,809,711.75,81,31,80
Cotton,6.5,28.14,67.24,114,768.37,84,23,81
Cotton,6.92,26.89,60.29,650,679.58,113,25,116
Cotton,6.13,24.1,70.93,736,687.27,112,23,118
Cotton,6.43,21.52,75.43,863,784.02,102,24,87
Cotton,6.94,23.52,76.0,111,758.72,89,39,120
Cotton,7.37,24.93,73.13,773,791.92,93,31,107
Cotton,7.19,21.52,61.76,500,725.41,82,28,96
Cotton,6.62,26.16,61.81,464,611.28,92,40,119
Cotton,7.23,27.87,74.7,33,777.15,115,31,108
Cotton,6.36,20.01,70.21,155,630.15,115,32,108
Cotton,7.5,26.05,72.09,72,714.1,93,27,82
Cotton,7.3,21.88,65.93,355,663.44,90,32,95
Cotton,7.33,27.07,68.96,245,794.81,99,24,90
Cotton,6.39,22.54,78.0,735,712.21,108,32,89
Cotton,6.23,27.36,68.35,13,767.06,102,36,94
Cotton,6.89,21.46,66.13,814,754.7,83,36,104
Cotton,6.84,24.11,72.64,925,679.5,116,31,83
Cotton,6.68,22.52,72.58,714,632.83,82,22,117
Cotton,7.32,24.21,74.44,980,715.15,100,37,98
Cotton,6.33,20.56,64.34,153,605.12,80,25,99
Cotton,6.08,20.64,72.88,459,757.32,106,21,84
Cotton,6.1,26.39,74.94,197,646.98,89,35,109
Cotton,6.31,21.06,68.87,453,702.69,99,21,93
Cotton,6.53,23.94,74.96,425,611.67,119,36,100
Cotton,7.43,24.37,64.78,741,651.18,82,26,102
Cotton,6.95,21.21,74.7,925,794.61,83,24,105
Cotton,6.4,29.51,60.01,996,787.4,82,21,118
Cotton,7.3,21.47,79.47,643,718.26,118,21,112
Cotton,6.57,22.02,61.73,788,796.18,102,35,98
Cotton,6.36,26.96,76.73,994,742.77,82,29,106
Cotton,6.07,20.6,75.37,21,606.88,102,20,115
Cotton,6.66,24.5,70.94,100,784.74,111,26,99
Cotton,6.82,27.14,71.29,964,777.73,118,31,112
Cotton,6.84,24.81,65.19,944,795.03,81,27,94
Cotton,6.39,25.91,77.02,308,760.69,86,36,120
Cotton,6.58,29.37,75.75,410,770.33,88,32,112
Cotton,7.25,20.31,71.02,398,742.22,84,40,116
Cotton,6.0,23.07,61.66,181,611.91,101,23,100
Cotton,6.91,25.92,68.7,292,726.39,101,22,107
Cotton,7.09,23.98,79.27,811,669.31,110,25,97
Cotton,6.28,23.0,64.74,417,724.56,106,35,118
Cotton,6.25,20.19,68.37,360,711.69,117,40,92
Cotton,6.45,20.47,60.57,752,745.75,104,24,100
Cotton,6.49,26.86,73.37,641,752.04,100,29,101
Cotton,6.48,23.3,62.25,463,616.54,119,26,118
Cotton,6.3,29.47,66.4,291,786.35,112,32,93
Cotton,7.45,22.04,73.7,972,625.94,112,22,112
Cotton,7.21,26.22,69.53,738,675.02,106,35,120
Cotton,6.74,22.71,64.76,819,742.42,106,31,107
Cotton,6.36,23.77,71.12,765,652.14,87,39,86
Cotton,6.82,21.31,64.46,347,645.46,115,40,106
Cotton,7.14,28.77,65.17,443,713.99,103,36,115
Cotton,6.02,24.69,75.72,502,727.01,91,36,104
Cotton,6.31,26.98,64.73,549,638.87,90,37,114
Cotton,6.33,28.97,75.35,195,619.38,96,24,110
Cotton,7.33,25.63,72.33,262,720.77,100,20,107
Cotton,6.33,23.23,61.91,546,671.18,81,31,83
Cotton,6.51,22.11,60.27,551,795.97,107,38,80
Cotton,7.05,22.38,65.84,724,717.88,115,24,107
Cotton,7.17,26.11,62.9,661,704.69,97,26,98
Cotton,6.96,22.75,64.18,161,655.92,93,36,109
Cotton,6.71,29.85,71.28,513,600.95,107,36,106
Cotton,7.09,29.91,68.98,344,712.37,92,35,98
Cotton,7.35,21.66,73.72,35,787.63,82,36,87
Cotton,6.01,29.41,61.74,164,713.54,96,39,95
Cotton,7.31,21.15,66.41,701,649.66,117,27,104
Cotton,7.44,20.72,66.09,503,771.95,97,29,117
Cotton,6.68,28.96,61.89,906,614.29,91,28,114
Cotton,6.25,21.77,76.63,726,606.56,89,38,95
Cotton,7.26,24.03,66.87,700,737.68,108,37,102
Cotton,6.96,29.56,72.72,719,621.91,98,32,111
Cotton,6.11,20.48,65.55,184,752.1,106,24,119
Cotton,7.18,23.55,60.49,218,610.66,80,22,102
