Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Watermelons,6.98,26.72,50.73,431,1325.44,115,33,209
Watermelons,6.09,32.31,61.2,330,1301.63,114,22,98
Watermelons,6.48,25.3,65.84,580,1155.89,89,21,141
Watermelons,6.43,33.5,61.98,828,1028.24,137,26,240
Watermelons,6.56,28.25,55.2,403,1284.27,93,34,165
Watermelons,6.38,33.02,62.99,767,1461.74,136,35,148
Watermelons,6.21,25.37,63.36,509,1174.85,114,30,211
Watermelons,6.18,25.55,51.92,399,1308.59,136,33,169
Watermelons,6.78,25.94,57.71,442,1028.38,117,35,132
Watermelons,6.45,25.63,66.45,579,1231.75,94,32,124
Watermelons,7.32,27.86,50.34,528,1400.89,143,25,216
Watermelons,6.53,34.57,63.26,749,1451.35,115,30,202
Watermelons,6.36,27.81,62.25,332,1007.76,85,27,177
Watermelons,7.06,26.7,68.28,484,1347.86,93,40,118
Watermelons,6.79,32.0,68.0,661,1206.18,92,20,178
Watermelons,6.58,32.09,59.23,293,1382.03,119,39,233
Watermelons,6.71,34.81,50.12,712,1402.59,147,26,181
Watermelons,6.93,25.36,56.79,296,1437.78,100,22,117
Watermelons,7.29,33.89,68.7,708,1112.4,85,29,201
Watermelons,6.08,28.12,66.13,595,1042.04,98,38,198
Watermelons,6.07,28.3,52.94,446,1387.78,100,29,87
Watermelons,6.35,31.98,62.51,512,1023.28,82,32,234
Watermelons,6.96,26.79,50.94,737,1126.95,146,24,138
Watermelons,7.33,34.08,63.32,341,1014.27,100,24,198
Watermelons,6.73,25.84,68.84,578,1370.9,130,33,114
Watermelons,7.4,29.37,61.32,526,1318.77,83,32,242
Watermelons,6.32,26.34,67.64,201,1091.36,144,28,100
Watermelons,6.63,25.68,61.92,674,1032.65,129,36,213
Watermelons,6.62,25.06,53.37,425,1025.31,147,39,96
Watermelons,7.02,29.49,60.28,351,1168.05,137,36,100
Watermelons,6.82,25.92,56.71,565,1162.72,89,40,159
Watermelons,6.54,27.14,58.63,220,1168.04,140,35,130
Watermelons,6.58,33.7,69.04,294,1277.31,87,22,161
Watermelons,6.42,32.47,60.23,323,1229.91,95,38,104
Watermelons,6.76,25.25,51.71,296,1461.91,95,39,235
Watermelons,7.26,30.8,53.41,675,1266.43,140,22,209
Watermelons,6.65,26.44,64.76,835,1365.64,89,25,219
Watermelons,6.41,26.6,53.22,819,1492.79,123,35,87
Watermelons,6.17,29.32,59.64,645,1472.54,113,33,208
Watermelons,6.23,34.66,50.57,594,1209.04,107,27,179
Watermelons,7.1,28.71,65.28,828,1229.98,108,38,115
Watermelons,6.6,32.84,53.55,778,1428.27,115,37,209
Watermelons,6.52,31.51,56.63,729,1489.2,105,39,81
Watermelons,6.97,29.68,51.61,204,1391.1,100,23,204
Watermelons,7.48,27.81,65.4,803,1104.35,132,23,137
Watermelons,6.19,33.48,58.07,228,1361.95,80,32,245
Watermelons,6.22,29.18,64.4,370,1031.43,87,21,164
Watermelons,6.35,31.23,63.2,402,1148.72,149,27,142
Watermelons,7.26,34.7,51.73,364,1350.68,94,21,206
Watermelons,6.91,25.55,68.9,336,1028.54,138,25,242
Watermelons,6.66,26.55,65.99,529,1060.5,82,23,232
Watermelons,6.19,30.09,67.14,795,1146.61,118,20,93
Watermelons,6.29,33.07,69.21,398,1181.48,86,29,92
Watermelons,6.26,25.93,60.55,483,1187.57,142,32,237
Watermelons,6.9,29.67,64.92,200,1371.09,93,20,231
Watermelons,7.48,34.42,59.13,395,1448.29,101,29,125
Watermelons,6.42,27.07,60.73,661,1071.95,113,23,175
Watermelons,7.0,29.48,61.46,225,1237.73,132,36,186
Watermelons,6.93,29.98,63.06,516,1218.02,101,29,234
Watermelons,7.32,31.87,53.03,269,1243.46,98,40,134
Watermelons,6.58,30.94,69.21,771,1008.5,133,30,164
Watermelons,7.04,30.38,55.87,629,1199.71,135,38,192
Watermelons,6.24,33.12,60.78,714,1314.29,139,30,151
Watermelons,6.84,29.53,68.98,444,1365.89,84,23,130
Watermelons,6.13,30.26,64.85,449,1361.43,146,24,183
Watermelons,6.22,29.86,61.58,794,1110.86,148,22,122
Watermelons,6.37,29.46,67.06,423,1023.18,80,40,124
Watermelons,6.95,33.8,57.86,709,1018.07,96,30,98
Watermelons,7.35,28.49,55.85,228,1413.62,84,32,168
Watermelons,7.17,26.6,65.68,289,1482.49,90,26,242
Watermelons,6.07,30.28,55.7,732,1020.38,139,37,193
Watermelons,7.22,26.55,69.75,761,1069.78,144,24,209
Watermelons,6.35,31.08,55.63,727,1448.26,88,34,94
Watermelons,7.3,28.9,59.9,369,1106.39,144,33,113
Watermelons,6.23,26.14,66.96,292,1291.23,91,24,175
Watermelons,7.16,32.95,51.79,357,1157.43,137,32,85
Watermelons,6.73,26.94,56.22,630,1060.33,141,28,192
Watermelons,6.6,30.66,62.68,842,1437.23,139,40,105
Watermelons,7.2,28.09,53.32,783,1411.85,81,29,245
Watermelons,6.49,29.24,64.77,679,1228.48,122,28,243
Watermelons,6.36,25.54,69.19,772,1205.29,133,36,194
Watermelons,7.01,32.39,59.2,526,1242.26,140,22,125
Watermelons,7.24,32.35,62.07,469,1245.97,111,20,99
Watermelons,6.26,29.49,58.78,594,1252.15,148,31,165
Watermelons,7.41,30.92,67.31,568,1120.86,114,26,115
Watermelons,6.06,30.5,58.55,770,1229.42,115,22,238
Watermelons,6.51,25.31,59.77,264,1083.45,94,25,194
Watermelons,7.15,25.9,63.36,476,1351.67,89,22,196
Watermelons,6.27,31.26,53.71,403,1147.64,81,40,170
Watermelons,7.25,26.51,66.09,659,1066.45,131,25,176
Watermelons,6.57,31.24,64.07,242,1295.32,88,28,166
Watermelons,7.21,34.02,66.1,214,1328.36,88,32,219
Watermelons,6.25,30.69,57.47,383,1368.36,149,32,236
Watermelons,7.24,33.89,69.98,257,1409.17,81,31,123
Watermelons,6.69,31.27,57.22,744,1299.4,86,36,106
Watermelons,6.07,32.49,50.4,550,1434.75,128,28,129
Watermelons,6.77,27.15,61.79,661,1495.39,118,37,133
Watermelons,6.63,28.46,68.49,420,1191.39,140,33,170
Watermelons,6.18,31.13,69.64,586,1194.58,108,39,174
Watermelons,6.64,25.75,59.99,473,1454.78,81,25,224
Watermelons,6.99,27.57,69.13,327,1011.98,109,31,202
Watermelons,6.1,30.94,65.04,699,1446.0,117,40,107
Watermelons,7.28,32.08,59.91,628,1230.88,113,25,206
Watermelons,6.09,30.62,54.8,668,1023.96,114,28,128
Watermelons,7.38,33.42,63.19,758,1340.12,109,28,171
Watermelons,6.14,27.86,54.0,705,1159.7,137,32,93
Watermelons,7.38,26.44,69.47,477,1320.12,132,32,172
Watermelons,7.28,27.73,52.78,266,1055.2,114,29,131
Watermelons,7.34,30.29,57.42,336,1050.72,127,25,173
Watermelons,6.39,33.39,56.38,297,1434.63,118,20,98
Watermelons,7.3,34.32,52.69,740,1061.96,114,38,187
Watermelons,6.63,30.28,69.69,817,1267.83,122,20,196
Watermelons,7.32,27.5,55.42,328,1400.87,138,38,126
Watermelons,6.46,29.34,65.2,213,1182.04,129,24,195
Watermelons,7.02,28.11,50.62,202,1415.5,139,39,127
Watermelons,6.01,25.56,51.69,252,1284.58,148,40,178
Watermelons,7.02,31.73,58.07,740,1421.68,85,37,218
Watermelons,6.68,25.24,56.3,323,1157.11,108,26,87
Watermelons,6.18,33.01,59.58,561,1449.34,146,31,161
Watermelons,6.49,29.08,62.53,259,1090.46,99,23,247
Watermelons,7.4,27.35,65.7,409,1483.1,122,22,123
Watermelons,6.62,27.35,69.96,599,1274.83,118,35,124
Watermelons,6.0,32.78,66.96,359,1220.1,88,38,204
Watermelons,6.46,25.96,57.03,527,1048.82,142,39,151
Watermelons,7.47,28.95,60.79,367,1475.94,80,20,150
Watermelons,6.88,30.43,59.88,626,1095.2,120,32,209
Watermelons,6.22,26.17,56.78,393,1347.73,130,36,233
Watermelons,7.03,34.94,67.14,423,1099.52,129,27,218
Watermelons,6.83,27.18,68.86,490,1440.01,143,22,139
Watermelons,7.41,34.47,62.29,576,1340.55,118,37,122
