Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Jackfruit,5.84,24.07,70.5,1122,1148.24,197,70,209
Jackfruit,6.63,30.13,77.19,484,1292.64,152,60,140
Jackfruit,5.65,32.68,74.67,425,1217.15,142,56,135
Jackfruit,5.53,31.05,79.31,998,1582.45,187,79,178
Jackfruit,6.93,29.37,76.1,516,1411.2,147,92,242
Jackfruit,6.51,24.91,75.58,692,1526.88,173,88,171
Jackfruit,6.22,31.35,75.12,115,1474.99,142,87,219
Jackfruit,6.18,33.54,77.42,446,1320.9,108,87,147
Jackfruit,6.58,33.14,75.77,464,1559.7,134,79,160
Jackfruit,6.67,28.22,75.83,228,1209.51,191,60,96
Jackfruit,5.6,28.18,76.18,745,1309.74,156,82,244
Jackfruit,5.78,27.03,78.09,932,1393.84,116,81,241
Jackfruit,6.44,26.29,76.06,286,1180.91,150,79,145
Jackfruit,5.91,33.48,77.06,655,1035.08,192,67,104
Jackfruit,5.86,32.06,71.07,760,1138.0,109,71,149
Jackfruit,5.76,33.92,72.73,728,1097.91,199,95,236
Jackfruit,6.38,25.54,70.09,664,1084.04,190,52,234
Jackfruit,6.05,28.96,70.81,1114,1095.46,135,55,238
Jackfruit,6.15,23.37,70.68,120,1403.05,198,54,223
Jackfruit,5.81,31.02,75.11,317,1054.82,151,96,184
Jackfruit,6.06,27.34,71.08,550,1545.07,108,51,92
Jackfruit,6.33,22.38,73.0,732,1425.5,108,57,172
Jackfruit,6.26,26.27,72.55,1168,1050.13,146,50,98
Jackfruit,5.78,28.53,75.01,113,1288.51,100,73,179
Jackfruit,6.27,30.24,74.4,1168,1324.09,159,82,249
Jackfruit,6.66,33.84,77.69,698,1070.88,132,89,144
Jackfruit,5.87,24.52,70.09,480,1238.85,141,80,172
Jackfruit,6.69,24.53,73.24,543,1369.09,109,75,81
Jackfruit,5.81,23.38,76.42,918,1574.26,133,68,122
Jackfruit,5.93,24.45,74.02,319,1159.51,116,69,167
Jackfruit,6.31,33.51,73.8,321,1421.48,161,90,141
Jackfruit,5.67,33.21,76.9,617,1315.54,121,89,184
