Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Peanut,6.65,27.99,58.17,679,595.96,50,58,60
Peanut,5.98,27.76,57.8,1268,762.01,51,63,63
Peanut,6.31,34.39,63.31,891,771.6,52,47,80
Peanut,5.89,31.19,55.0,1481,678.1,77,78,98
Peanut,6.95,26.69,61.41,308,617.54,79,63,83
Peanut,6.48,28.27,61.24,1477,608.42,60,51,93
Peanut,6.4,34.71,55.84,1377,615.97,46,45,95
Peanut,6.38,31.76,58.86,643,632.91,55,78,72
Peanut,6.13,27.73,68.72,997,664.3,60,73,67
Peanut,6.71,31.88,66.93,423,731.17,80,54,61
Peanut,6.05,31.67,53.79,77,570.83,68,50,78
Peanut,6.45,30.7,61.41,786,556.91,63,41,87
Peanut,6.62,32.26,62.75,424,510.67,72,72,65
Peanut,6.34,25.37,63.12,417,721.47,41,62,95
Peanut,6.96,33.05,69.06,184,511.44,48,48,94
Peanut,6.65,30.9,69.04,1481,755.88,65,59,96
Peanut,6.49,33.25,57.76,200,542.26,80,79,96
Peanut,6.49,28.64,51.17,945,761.07,75,61,92
Peanut,6.57,25.93,53.89,985,512.77,65,71,82
Peanut,6.35,25.31,69.49,1351,662.81,76,70,70
Peanut,6.13,32.45,58.82,4,740.97,73,61,63
Peanut,6.33,27.89,62.61,480,500.11,42,42,90
Peanut,6.11,27.96,54.72,1260,722.8,52,62,83
Peanut,6.91,32.7,67.48,184,766.93,79,72,62
Peanut,6.11,25.18,53.33,1264,500.99,55,50,63
Peanut,6.02,26.48,64.81,1113,697.15,78,50,63
Peanut,6.29,25.32,59.94,862,639.41,40,56,76
Peanut,5.9,29.09,66.01,87,521.4,41,69,62
Peanut,6.8,33.23,56.7,1165,613.95,74,40,69
Peanut,6.21,28.94,68.83,692,552.36,65,76,68
Peanut,6.18,30.49,53.37,204,722.35,49,65,67
Peanut,5.96,31.35,65.34,20,533.6,50,64,86
Peanut,5.95,30.7,52.2,957,733.91,50,79,73
Peanut,6.81,26.59,50.69,701,506.83,80,74,87
Peanut,6.14,26.33,67.35,1228,646.34,72,79,100
Peanut,6.44,26.59,58.05,410,529.62,69,51,81
Peanut,6.74,28.63,58.41,1233,592.55,65,49,78
Peanut,6.88,27.39,64.77,1328,776.43,80,63,85
Peanut,6.79,30.48,66.72,931,643.66,58,65,61
Peanut,6.03,32.74,67.01,1135,752.86,76,73,75
Peanut,5.88,31.54,64.61,1301,631.8,78,52,75
Peanut,6.97,33.09,53.83,1232,612.77,61,42,61
Peanut,6.07,28.98,60.54,655,737.92,62,68,63
Peanut,6.91,34.34,68.02,1456,593.3,71,56,95
Peanut,5.93,30.7,68.08,759,769.17,55,76,72
Peanut,6.99,29.53,65.07,1315,793.41,50,75,86
Peanut,6.26,32.68,58.22,1414,639.51,59,77,81
Peanut,6.42,32.93,58.71,3,534.7,51,64,61
Peanut,6.92,32.56,60.48,1104,543.15,44,44,65
Peanut,6.64,27.75,68.26,1294,625.1,79,79,62
Peanut,6.74,26.74,55.75,360,650.55,58,80,90
Peanut,6.1,26.43,63.97,1362,766.15,74,43,87
Peanut,6.55,26.85,65.04,589,680.3,76,69,91
Peanut,6.88,26.76,57.92,145,574.1,74,79,86
Peanut,6.17,33.64,62.0,428,612.82,48,45,65
Peanut,5.9,28.17,52.62,1464,743.74,47,49,60
Peanut,5.89,26.24,65.88,817,707.5,45,57,79
Peanut,5.85,34.07,66.73,1206,748.59,67,80,69
Peanut,6.13,33.17,57.51,86,538.86,41,55,76
Peanut,5.9,26.28,58.6,370,695.95,55,44,64
Peanut,6.51,34.66,52.97,1149,549.76,49,46,81
Peanut,6.44,34.66,59.93,312,601.47,69,60,80
Peanut,5.88,31.17,66.14,214,613.21,71,68,69
Peanut,6.06,25.05,63.89,111,627.85,56,50,97
Peanut,6.08,28.96,64.66,472,558.54,60,78,81
Peanut,6.25,25.44,57.78,536,632.99,48,63,87
Peanut,5.84,34.17,63.88,1409,727.75,67,52,93
Peanut,6.41,33.97,56.13,743,780.33,56,58,61
Peanut,6.56,27.62,61.28,1060,778.32,58,56,86
Peanut,6.03,34.51,66.76,1183,720.89,55,80,97
Peanut,6.7,31.17,62.25,1027,757.34,52,47,90
Peanut,6.57,32.22,69.63,1130,687.41,63,41,76
Peanut,6.61,33.28,50.74,117,567.07,61,73,65
Peanut,6.86,28.87,58.87,749,757.11,75,56,95
Peanut,6.87,26.0,67.74,1362,669.03,42,78,65
Peanut,6.71,26.74,68.18,1197,593.7,79,51,98
Peanut,6.73,34.51,50.39,1022,679.01,56,66,74
Peanut,6.33,34.72,68.34,1382,646.5,49,66,80
Peanut,6.2,33.88,66.59,355,786.65,71,46,100
Peanut,6.62,29.36,54.33,1179,631.8,58,65,85
Peanut,6.46,25.23,60.15,439,608.84,69,78,68
Peanut,6.56,25.48,54.86,1298,759.01,51,77,96
Peanut,6.97,27.41,68.94,65,734.77,60,69,61
Peanut,6.12,33.06,57.03,389,637.11,66,52,88
Peanut,6.1,32.71,51.77,534,558.61,68,47,90
