Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Peaches,6.0,17.17,60.16,1449,1549.2,147,140,272
Peaches,6.68,28.79,68.83,822,833.43,121,22,251
Peaches,6.38,24.47,64.02,451,839.99,165,92,177
Peaches,6.74,21.01,54.19,151,946.44,115,37,96
Peaches,6.56,16.7,51.87,1436,771.38,192,99,158
Peaches,7.09,21.55,52.47,247,1481.04,118,101,145
Peaches,6.64,25.27,66.68,1213,1209.08,82,21,181
Peaches,6.47,19.22,64.54,410,1004.71,165,44,181
Peaches,6.34,21.97,59.35,1083,1532.53,122,98,124
Peaches,7.25,22.38,58.19,591,830.76,101,105,184
Peaches,7.45,22.86,50.76,1285,939.7,196,114,221
Peaches,6.01,25.31,69.55,1086,624.73,144,50,271
Peaches,7.03,20.08,43.61,1785,754.93,173,62,152
Peaches,6.15,21.93,40.31,1413,1406.18,90,51,196
Peaches,7.44,28.19,67.0,435,1351.3,143,57,249
Peaches,6.04,18.4,40.85,751,643.97,118,75,149
Peaches,7.3,18.73,40.17,1586,1302.97,126,92,157
Peaches,6.21,15.56,59.85,1457,789.49,84,114,296
Peaches,6.16,15.82,66.56,676,1431.01,158,36,257
Peaches,6.0,22.81,41.11,595,837.17,196,77,272
Peaches,7.11,18.26,50.7,297,1487.38,80,74,219
Peaches,6.5,24.19,67.69,1500,1412.26,97,79,241
Peaches,6.07,26.68,41.21,1018,1403.87,153,67,222
Peaches,7.03,19.66,43.54,1197,605.15,129,128,243
Peaches,6.54,26.17,61.36,1737,1199.8,190,24,291
Peaches,6.38,22.51,52.39,723,1247.92,197,57,222
Peaches,6.46,16.16,61.8,698,1503.52,178,55,198
Peaches,6.77,27.8,57.93,1144,803.7,97,31,127
Peaches,6.14,24.49,51.04,802,1272.66,174,40,113
Peaches,6.76,27.06,62.22,986,952.12,115,94,225
Peaches,6.03,19.92,64.2,720,635.56,94,133,207
Peaches,6.01,21.96,55.62,552,1035.59,114,132,221
Peaches,6.61,26.09,65.99,536,1320.63,190,121,285
Peaches,6.51,20.18,57.91,188,1482.94,126,50,82
Peaches,6.64,15.28,63.65,398,1316.33,174,137,141
Peaches,6.91,25.27,67.59,859,1512.64,198,130,294
Peaches,7.11,29.59,65.15,308,1236.98,153,126,157
Peaches,7.17,22.47,54.72,198,1306.14,186,131,297
Peaches,6.61,21.22,62.87,1093,935.0,177,136,180
Peaches,6.27,16.16,54.28,490,1306.15,127,60,234
Peaches,7.1,20.56,40.97,1204,750.42,144,57,288
Peaches,7.45,24.03,59.3,723,970.97,104,35,118
Peaches,6.59,23.59,48.23,620,1035.4,136,99,92
Peaches,6.67,22.14,61.62,1789,865.27,182,87,148
Peaches,6.84,23.48,68.99,889,891.79,195,72,219
Peaches,6.23,20.84,68.18,1368,1202.99,111,89,294
Peaches,6.13,21.21,44.56,1006,1295.49,109,90,134
Peaches,7.25,25.48,57.05,1305,1530.79,90,36,219
Peaches,7.22,15.79,66.62,224,687.21,111,73,236
Peaches,7.43,21.22,56.84,463,1263.34,199,103,139
Peaches,6.32,21.11,50.92,548,1282.44,184,43,81
Peaches,7.18,22.54,67.56,649,645.71,193,22,255
Peaches,7.35,21.84,57.05,1292,804.34,115,99,297
Peaches,6.36,16.97,43.65,1622,1058.78,194,55,90
Peaches,7.19,21.68,49.91,103,1452.82,138,129,141
Peaches,6.7,21.3,48.75,1707,1576.23,114,89,107
Peaches,7.38,28.92,67.81,1295,1500.65,85,138,80
Peaches,7.47,27.29,58.91,460,1225.14,173,73,99
Peaches,6.59,15.79,64.4,441,1510.78,99,49,139
Peaches,6.2,23.55,46.94,421,1231.4,97,24,239
Peaches,7.15,20.31,66.82,177,751.85,152,127,110
Peaches,6.48,23.87,52.04,584,1531.44,95,90,174
Peaches,7.21,25.92,54.43,1557,843.66,126,85,167
Peaches,6.29,15.05,53.07,982,1243.88,143,91,193
Peaches,6.75,29.9,59.46,1778,729.66,173,65,296
Peaches,7.13,20.33,61.47,1680,1134.73,137,122,222
Peaches,6.32,27.66,49.98,1316,661.92,169,120,201
Peaches,7.1,26.84,47.16,575,692.03,95,85,109
Peaches,6.23,20.8,42.92,1592,1029.96,173,55,103
Peaches,6.03,23.94,48.13,709,903.27,118,34,187
Peaches,7.48,26.7,48.65,808,841.53,184,110,228
Peaches,6.95,21.44,66.86,130,799.32,126,122,155
Peaches,6.75,28.12,63.46,576,1571.66,145,37,258
Peaches,6.08,24.83,43.29,1139,632.29,175,49,265
Peaches,6.61,17.34,43.52,226,759.14,138,30,177
Peaches,6.78,16.91,66.2,809,693.48,160,85,80
Peaches,6.52,22.74,48.17,482,1247.51,122,33,256
Peaches,7.33,26.42,68.13,1093,1133.19,132,36,244
Peaches,6.98,29.35,46.48,371,1351.12,193,83,291
Peaches,7.47,20.17,49.55,226,659.15,118,24,116
Peaches,6.44,27.01,43.59,483,1519.89,89,75,214
Peaches,6.39,19.37,62.88,476,721.13,109,21,243
Peaches,6.26,26.62,67.5,315,1046.37,118,56,252
Peaches,6.64,19.19,51.43,1650,1585.85,182,40,299
Peaches,7.03,23.36,63.06,858,1004.17,135,112,153
Peaches,7.04,21.18,59.44,1211,1355.83,85,86,216
Peaches,6.86,20.83,51.01,471,1587.04,178,114,172
Peaches,6.17,16.94,42.75,1776,637.8,144,86,263
Peaches,6.44,26.09,51.99,111,792.35,87,98,290
Peaches,6.45,20.12,68.68,1368,1016.04,193,129,141
Peaches,7.08,25.6,49.04,113,1087.54,110,59,244
Peaches,7.23,21.34,40.98,817,995.1,181,71,148
Peaches,6.45,27.52,52.56,1381,1129.5,110,109,94
Peaches,6.35,27.47,62.49,1128,1584.28,200,27,269
Peaches,6.37,26.34,58.49,306,822.11,145,138,152
Peaches,7.04,25.91,67.54,1208,1344.52,185,66,191
Peaches,6.77,28.39,58.87,546,1358.61,137,82,164
Peaches,6.17,28.06,61.6,1355,1245.03,181,121,228
Peaches,6.97,29.2,57.14,930,1345.95,164,97,167
Peaches,6.11,21.11,40.41,1390,1388.45,152,95,259
Peaches,6.8,21.1,66.61,1224,1284.94,119,39,130
Peaches,7.46,18.58,43.72,1275,1596.45,169,134,254
Peaches,6.22,18.4,48.3,148,897.59,83,27,211
Peaches,7.08,18.28,42.66,400,992.29,127,50,213
Peaches,6.58,20.54,49.58,1344,978.17,114,57,235
Peaches,6.45,27.5,46.52,532,744.99,130,140,106
Peaches,6.81,15.17,56.61,1614,738.58,106,73,86
Peaches,6.79,17.72,66.82,469,935.38,151,34,117
Peaches,7.35,21.57,43.56,415,1034.76,87,80,174
Peaches,6.79,19.45,67.99,928,795.93,147,41,135
Peaches,7.38,23.44,69.22,1253,1101.55,143,97,197
Peaches,6.6,29.49,48.48,1360,1064.26,152,76,227
Peaches,6.62,24.66,59.66,407,710.95,82,102,214
Peaches,6.61,20.04,67.82,413,903.21,181,62,122
Peaches,7.03,27.58,58.77,1502,1248.31,197,35,86
Peaches,7.4,20.52,47.55,1155,1368.75,153,134,119
Peaches,6.61,25.43,64.67,712,1016.8,132,65,163
Peaches,6.57,18.83,67.53,183,1140.19,133,124,214
Peaches,6.33,20.91,62.05,1714,1165.51,112,122,184
Peaches,6.2,26.69,43.35,736,1043.1,95,140,109
Peaches,6.3,23.85,64.51,1530,657.54,122,108,215
Peaches,7.3,18.18,62.69,1159,1068.4,188,75,80
Peaches,7.35,15.45,54.28,1340,744.0,169,103,242
Peaches,6.5,26.21,63.26,1668,952.37,193,101,172
Peaches,6.99,28.63,50.85,779,726.66,180,71,261
Peaches,6.5,19.18,52.24,1288,853.04,183,50,159
Peaches,6.5,18.4,59.24,985,1525.42,96,132,149
Peaches,7.45,17.44,65.45,1231,1431.47,186,102,240
Peaches,6.49,25.41,47.3,287,1427.11,151,111,269
Peaches,6.78,23.72,59.78,1720,1475.98,134,127,128
Peaches,6.84,19.3,69.42,364,1416.85,85,115,261
Peaches,6.06,28.99,54.08,1238,1059.19,105,75,249
Peaches,6.91,19.06,40.6,892,1203.68,184,93,229
Peaches,6.28,23.98,44.9,159,1038.24,171,38,231
Peaches,7.46,24.66,69.4,1059,1363.28,195,46,219
Peaches,6.49,24.47,62.43,388,825.01,123,39,262
Peaches,6.24,24.56,68.8,1288,1373.95,136,133,138
Peaches,6.45,26.46,63.54,542,1514.28,159,48,201
Peaches,6.93,22.7,43.7,542,1291.89,92,118,239
Peaches,6.34,24.27,48.1,462,1503.76,119,64,123
Peaches,6.7,22.85,43.55,613,1222.52,85,82,102
Peaches,7.07,26.12,45.06,1474,939.56,82,137,238
Peaches,6.81,28.45,42.19,1156,1223.95,169,93,255
Peaches,6.27,26.49,69.71,1008,1273.27,123,84,174
Peaches,6.84,18.25,66.15,159,868.65,156,120,216
Peaches,6.56,17.11,62.67,1120,728.73,177,60,100
Peaches,6.06,22.53,54.49,1058,1571.85,190,121,150
Peaches,6.71,27.28,55.31,1146,772.26,196,138,169
Peaches,7.4,25.8,46.56,997,1558.47,170,30,176
Peaches,7.23,17.8,67.67,719,836.48,134,123,192
Peaches,7.31,20.27,58.85,1180,1071.26,170,119,251
Peaches,6.19,23.73,49.93,1213,768.06,170,119,238
Peaches,7.31,15.97,63.87,917,1019.82,183,89,215
Peaches,7.1,19.61,65.47,212,1563.05,188,76,92
Peaches,7.26,28.89,65.75,607,1594.39,156,43,157
Peaches,6.7,18.49,52.43,1246,837.2,108,68,119
Peaches,6.36,20.64,45.75,1078,691.18,161,105,195
Peaches,6.78,29.05,65.53,263,831.63,162,71,107
Peaches,7.0,28.3,68.11,408,1179.06,197,40,178
