Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Hazelnut,5.7,11.71,52.4,299,628.44,75,20,91
Hazelnut,5.73,13.72,60.9,703,791.23,108,28,97
Hazelnut,5.56,12.99,77.23,274,1153.11,36,26,117
Hazelnut,6.82,20.69,79.28,560,822.64,103,23,90
Hazelnut,6.66,10.68,64.34,1098,775.95,94,28,98
Hazelnut,7.42,10.72,54.67,1333,676.45,55,30,87
Hazelnut,5.65,10.26,74.93,580,939.16,77,22,108
Hazelnut,5.67,10.06,61.64,1316,1116.74,64,36,92
Hazelnut,6.98,23.76,70.87,734,822.54,78,38,110
Hazelnut,6.7,20.91,55.07,716,793.1,56,26,87
Hazelnut,6.5,18.05,61.23,763,694.82,104,20,85
Hazelnut,7.36,18.68,52.86,138,658.01,101,35,85
Hazelnut,7.15,23.41,54.42,1403,1113.98,110,31,93
Hazelnut,6.46,14.3,71.53,1303,1042.99,33,25,104
Hazelnut,5.87,19.77,51.8,206,1148.81,79,39,91
Hazelnut,6.03,13.5,64.29,100,893.47,76,33,110
Hazelnut,6.72,10.61,75.66,491,656.04,83,21,104
Hazelnut,6.16,17.44,65.59,654,911.11,114,31,88
Hazelnut,6.1,14.17,70.48,1227,647.74,119,37,107
Hazelnut,6.49,18.94,62.95,696,1061.63,62,20,84
Hazelnut,6.7,24.23,50.54,601,636.29,63,28,81
Hazelnut,7.32,10.0,68.43,1081,660.75,62,32,113
Hazelnut,7.06,13.74,54.09,541,1164.51,93,34,116
Hazelnut,6.61,21.31,57.62,186,911.8,101,26,95
Hazelnut,5.71,21.82,67.45,864,1170.99,93,31,92
Hazelnut,6.14,10.99,72.11,699,1117.41,67,24,82
Hazelnut,6.72,15.88,66.46,912,804.32,49,32,85
Hazelnut,7.41,12.91,53.15,538,634.38,112,34,113
Hazelnut,6.5,14.26,73.37,799,1171.67,48,23,120
Hazelnut,5.82,22.3,68.72,67,795.04,111,26,84
Hazelnut,7.49,19.97,56.72,363,1175.21,115,22,92
Hazelnut,6.45,12.89,52.4,178,940.74,107,24,105
Hazelnut,6.92,24.33,77.88,1318,1002.55,110,25,115
Hazelnut,6.85,15.31,77.6,1432,914.13,32,34,92
Hazelnut,6.99,15.12,79.96,1440,954.82,83,23,111
Hazelnut,5.71,11.08,64.36,945,888.95,92,28,117
Hazelnut,7.42,19.19,60.58,1413,1020.8,44,27,111
Hazelnut,7.23,17.96,75.13,953,1170.96,66,27,87
Hazelnut,6.04,21.41,51.85,672,766.19,54,28,113
Hazelnut,7.15,13.42,50.58,94,1101.58,71,28,80
Hazelnut,7.06,13.9,61.84,851,825.93,38,40,100
Hazelnut,6.8,10.68,60.94,1270,691.62,101,35,94
Hazelnut,7.43,21.95,59.48,234,603.39,50,38,112
Hazelnut,7.0,11.25,51.58,1301,1025.73,93,40,98
Hazelnut,6.14,17.01,75.26,122,1175.45,42,27,88
Hazelnut,5.69,18.87,62.93,526,1199.53,112,40,90
Hazelnut,6.63,18.2,54.14,455,1115.78,98,35,110
Hazelnut,6.54,19.43,69.46,214,1188.64,87,35,97
Hazelnut,7.25,10.34,75.43,395,1093.93,116,20,94
Hazelnut,7.38,12.17,75.0,91,810.13,85,27,81
Hazelnut,6.62,13.35,78.8,1011,662.81,56,36,105
Hazelnut,5.89,20.78,60.91,1255,906.97,118,36,102
Hazelnut,6.85,18.21,78.36,1053,1160.85,33,28,104
Hazelnut,6.74,22.65,59.69,1452,802.83,117,35,100
Hazelnut,6.04,18.24,59.02,1132,1006.96,85,36,82
Hazelnut,6.29,21.55,61.38,456,749.34,40,22,96
Hazelnut,5.53,16.01,68.21,634,616.63,96,30,92
Hazelnut,6.07,24.2,53.61,193,859.26,62,22,105
Hazelnut,7.24,17.24,54.35,1257,972.09,31,26,118
Hazelnut,6.84,12.31,74.02,1425,664.6,61,21,85
Hazelnut,7.28,14.92,56.83,219,653.98,120,26,103
Hazelnut,7.49,24.22,69.98,439,748.62,103,37,103
Hazelnut,7.32,20.4,55.96,292,1062.01,74,22,100
Hazelnut,5.95,24.16,60.2,249,1127.61,91,22,111
Hazelnut,7.21,24.9,71.82,1461,699.44,91,34,89
Hazelnut,6.22,11.89,79.94,368,1136.91,100,26,97
Hazelnut,6.05,23.06,69.41,192,797.74,52,32,105
Hazelnut,7.35,23.38,55.8,477,1054.2,60,35,97
Hazelnut,7.32,15.26,67.41,892,1076.47,47,37,102
Hazelnut,7.0,17.57,53.25,969,1077.06,89,25,97
Hazelnut,5.85,12.32,51.15,504,600.25,107,34,97
Hazelnut,6.67,21.29,66.77,1470,1020.74,68,39,115
Hazelnut,5.52,16.88,51.68,1318,867.12,113,34,100
Hazelnut,6.78,16.29,50.56,563,927.66,52,29,113
Hazelnut,7.41,13.19,58.89,1132,1151.2,103,20,116
Hazelnut,6.54,17.92,62.8,1160,843.75,59,34,87
Hazelnut,6.51,14.16,74.16,89,863.7,95,25,93
Hazelnut,7.01,23.73,69.89,585,691.83,104,29,99
Hazelnut,6.93,22.03,50.36,710,764.43,47,40,114
Hazelnut,6.95,21.3,79.07,866,1005.91,112,37,113
Hazelnut,7.19,13.28,71.55,987,608.91,47,21,106
Hazelnut,7.33,19.3,69.53,700,1090.45,52,29,102
Hazelnut,7.23,12.45,66.17,1257,937.43,89,39,92
Hazelnut,6.76,18.38,71.67,688,769.88,73,35,107
Hazelnut,6.26,18.46,66.9,352,1190.87,78,21,89
Hazelnut,5.55,13.09,71.69,197,774.27,50,38,80
Hazelnut,6.78,19.88,53.03,1311,785.18,53,30,104
Hazelnut,7.02,18.14,56.57,809,998.31,78,40,97
Hazelnut,6.63,18.1,78.87,262,866.81,46,21,107
Hazelnut,6.77,23.7,79.33,1274,851.0,90,34,108
Hazelnut,6.52,20.23,53.94,657,822.72,92,35,112
Hazelnut,6.12,10.14,72.95,1429,1062.43,93,31,95
Hazelnut,6.68,13.02,68.96,1296,600.05,76,39,82
Hazelnut,5.64,16.31,55.84,758,884.79,68,24,106
Hazelnut,7.29,24.11,76.17,1384,884.85,42,40,116
Hazelnut,6.42,12.51,64.3,925,891.27,102,32,107
Hazelnut,5.8,20.68,66.94,138,913.75,108,22,103
Hazelnut,5.85,13.68,63.37,874,1008.21,78,25,87
Hazelnut,7.01,12.97,69.38,1263,611.5,53,39,93
Hazelnut,5.95,24.25,68.16,1291,686.7,50,31,109
Hazelnut,5.87,24.07,56.87,486,974.73,59,27,112
Hazelnut,6.16,24.94,70.78,1132,747.5,101,32,109
Hazelnut,6.29,12.97,57.29,855,863.75,30,38,113
Hazelnut,6.23,14.32,78.46,1179,980.19,51,22,119
Hazelnut,6.17,20.13,63.5,933,735.79,90,36,82
Hazelnut,7.13,10.69,66.09,1216,749.97,45,27,84
Hazelnut,6.67,23.13,70.07,1087,601.23,100,37,80
Hazelnut,7.11,12.64,62.16,357,1186.65,62,27,109
Hazelnut,5.53,17.16,79.82,651,630.41,104,20,87
Hazelnut,6.5,17.73,66.76,159,767.97,117,30,91
Hazelnut,7.35,19.61,65.38,707,610.69,37,29,81
Hazelnut,7.2,17.06,59.27,230,668.58,89,21,89
Hazelnut,7.26,15.62,65.74,641,766.58,109,28,88
Hazelnut,7.2,23.43,54.45,1079,798.69,115,20,86
Hazelnut,7.44,14.88,59.0,637,971.05,117,34,119
Hazelnut,7.39,22.17,69.03,1074,1110.76,47,28,83
Hazelnut,5.99,19.68,57.96,1030,714.83,57,34,108
Hazelnut,5.57,13.14,77.46,1394,678.76,40,27,96
Hazelnut,7.28,13.66,65.91,507,752.15,105,24,117
Hazelnut,7.03,21.43,66.69,1349,1071.22,50,39,87
Hazelnut,6.52,16.74,70.97,410,1010.21,31,26,115
Hazelnut,7.47,10.85,73.13,615,995.62,103,34,84
Hazelnut,5.81,10.95,57.24,137,959.98,105,24,114
Hazelnut,5.87,17.69,75.88,1405,858.75,103,40,105
Hazelnut,7.3,24.52,78.58,834,605.73,52,39,120
Hazelnut,7.12,12.24,51.51,1282,1191.06,116,34,103
Hazelnut,6.23,22.56,67.98,515,1111.77,101,31,103
Hazelnut,5.8,16.14,61.06,1283,645.21,42,31,100
Hazelnut,5.85,23.69,75.57,854,1182.26,72,27,115
Hazelnut,6.98,18.28,57.89,739,969.72,100,23,94
Hazelnut,7.27,17.59,67.8,1051,1051.82,36,29,103
Hazelnut,5.86,12.09,73.84,1083,717.71,45,40,87
Hazelnut,6.09,21.38,70.43,924,1051.26,43,32,91
Hazelnut,5.85,22.15,71.49,78,1107.0,98,33,118
Hazelnut,7.23,23.84,66.8,191,997.11,88,39,115
Hazelnut,6.13,13.8,67.59,690,891.95,74,21,100
Hazelnut,6.06,15.95,72.5,1210,932.22,38,35,80
Hazelnut,6.45,22.4,59.36,826,802.58,106,23,95
Hazelnut,5.99,23.68,72.36,271,761.0,95,36,86
Hazelnut,6.59,20.06,62.1,1493,679.81,87,37,113
Hazelnut,6.75,22.21,79.62,265,857.62,106,27,99
Hazelnut,6.1,21.19,58.36,664,918.73,36,39,90
Hazelnut,7.21,12.81,66.94,1299,900.37,51,31,116
Hazelnut,7.16,14.77,67.36,308,1012.51,61,35,119
Hazelnut,6.42,16.41,51.16,844,662.62,88,28,116
Hazelnut,5.69,16.91,56.1,648,785.6,53,30,85
