Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Loquat,7.08,14.59,56.75,82,1468.69,99,37,112
Loquat,7.08,24.18,67.37,987,1480.88,89,42,75
Loquat,7.24,33.54,62.32,398,1316.76,54,27,79
Loquat,6.64,19.79,43.26,1425,1442.6,90,33,86
Loquat,7.0,20.82,41.81,1124,1457.08,77,39,76
Loquat,6.72,11.91,66.57,1181,1438.67,81,22,84
Loquat,6.83,16.59,49.01,137,1465.06,68,57,90
Loquat,6.3,24.12,44.08,339,1391.73,92,21,102
Loquat,7.24,11.7,48.0,530,1380.58,83,45,84
Loquat,6.77,33.27,63.85,1203,1315.91,92,55,120
Loquat,6.31,23.66,62.78,243,985.76,82,21,70
Loquat,6.58,28.84,47.72,804,1344.44,72,55,73
Loquat,6.72,24.32,53.71,982,1037.39,99,47,107
Loquat,6.06,15.82,60.86,123,1099.01,95,20,75
Loquat,6.56,18.71,53.34,1343,1024.47,68,45,79
Loquat,6.84,22.09,57.89,1360,1399.43,68,44,53
Loquat,6.2,22.78,52.06,1467,1052.51,94,45,77
Loquat,6.97,29.31,54.3,202,1204.44,79,39,98
Loquat,7.27,20.17,62.33,319,1254.07,77,57,88
Loquat,6.26,26.87,42.81,943,1286.41,82,57,104
Loquat,6.15,17.71,63.28,1524,1257.6,90,32,99
Loquat,6.04,33.97,52.02,882,1491.9,53,40,56
Loquat,6.83,26.39,66.35,1267,838.07,52,21,90
Loquat,6.61,34.8,45.61,1166,989.28,87,27,107
Loquat,6.6,25.1,54.25,1040,907.28,97,31,53
Loquat,7.34,26.28,53.88,824,1105.24,89,43,62
Loquat,6.43,11.79,56.18,1418,1349.34,60,21,71
Loquat,7.12,23.39,48.86,1070,1307.59,75,40,70
Loquat,6.29,21.07,47.16,181,1163.58,60,27,97
Loquat,7.43,32.98,45.74,1174,1226.89,74,53,116
Loquat,6.2,31.18,47.38,94,1020.12,97,24,73
Loquat,7.2,23.78,66.3,858,1222.24,57,54,97
Loquat,6.93,28.88,42.43,914,1006.0,87,45,68
Loquat,6.86,16.01,63.38,916,1481.61,76,44,100
Loquat,6.81,30.91,67.23,532,890.93,81,32,120
Loquat,6.49,15.94,50.68,1052,1003.01,93,27,112
Loquat,6.8,16.45,56.53,295,1216.44,91,51,111
Loquat,7.47,11.26,45.7,304,1366.22,51,56,100
Loquat,7.09,26.97,60.85,444,819.36,85,59,73
Loquat,6.23,33.29,59.26,609,1242.56,97,31,58
Loquat,6.76,22.88,46.37,596,922.62,75,49,64
Loquat,6.79,11.83,57.45,696,880.57,51,42,89
Loquat,6.65,16.44,56.36,66,812.89,52,44,74
Loquat,6.22,14.21,45.04,67,1345.51,100,38,107
Loquat,7.37,30.98,52.78,261,1299.32,86,44,51
Loquat,6.95,23.35,62.16,632,1474.11,68,59,106
Loquat,7.14,22.12,49.54,1401,950.87,58,34,88
Loquat,6.35,18.67,51.86,97,1459.62,99,59,120
Loquat,6.59,12.36,65.18,329,988.45,80,26,110
Loquat,6.11,28.74,41.47,1488,1274.23,61,59,62
Loquat,6.68,20.85,66.61,536,1374.19,91,38,90
Loquat,7.22,18.37,49.13,260,872.28,78,36,105
Loquat,6.3,26.27,66.73,224,1481.88,94,37,94
Loquat,7.41,20.61,67.52,590,1469.6,82,59,98
Loquat,7.49,26.23,51.8,510,1259.46,76,33,100
Loquat,7.3,18.02,57.05,659,1126.36,89,39,90
Loquat,6.49,32.01,65.27,1141,1365.81,96,37,77
Loquat,6.74,20.26,64.21,1477,883.23,72,44,55
Loquat,7.08,17.76,43.4,872,1211.6,62,57,78
Loquat,6.19,10.88,65.65,99,1434.69,78,34,93
Loquat,7.42,28.59,50.54,666,963.19,76,31,103
Loquat,6.07,11.3,56.58,629,953.99,93,35,103
Loquat,7.24,30.19,64.21,1091,1247.94,86,60,59
Loquat,6.77,14.92,49.2,199,817.36,56,55,94
Loquat,6.14,32.26,69.62,1143,885.74,64,54,101
Loquat,6.65,15.51,62.13,246,1387.02,52,35,68
Loquat,6.91,19.43,40.5,645,1362.69,65,22,61
Loquat,6.85,17.33,44.6,1306,1381.39,76,24,100
Loquat,6.96,18.1,60.5,354,1033.71,51,24,59
Loquat,6.22,22.23,43.11,293,1284.46,98,35,97
Loquat,7.19,14.57,60.18,1578,1187.13,83,48,100
Loquat,7.08,24.57,52.01,389,1408.32,60,60,92
Loquat,6.06,32.5,45.09,1260,996.1,57,22,56
Loquat,6.85,10.78,61.71,68,969.13,85,26,63
Loquat,6.93,20.18,60.22,1592,839.54,100,53,86
Loquat,6.83,30.0,59.23,438,893.92,100,38,110
Loquat,7.44,17.42,66.5,1269,1091.21,99,20,114
Loquat,6.92,24.32,59.91,1035,1071.79,93,54,85
Loquat,6.5,22.32,54.85,317,1256.02,78,22,109
Loquat,6.58,21.93,53.08,373,898.84,62,59,91
Loquat,6.18,29.37,57.92,95,936.02,70,32,107
Loquat,6.53,21.86,64.15,160,1259.46,96,34,61
Loquat,7.23,10.07,65.42,1181,1032.44,57,45,119
Loquat,7.08,25.55,53.0,1276,1106.59,72,47,97
Loquat,6.37,32.59,68.45,242,880.39,72,31,97
Loquat,6.71,18.21,63.72,736,841.73,56,48,74
Loquat,6.05,13.35,44.55,1501,1494.71,52,45,116
Loquat,7.34,27.44,57.36,1352,1266.06,65,46,114
Loquat,6.31,33.85,48.85,830,1425.66,65,41,97
Loquat,6.59,18.95,67.27,817,1370.83,67,30,104
Loquat,6.46,31.03,54.79,1432,1035.58,56,24,115
Loquat,7.33,10.13,41.95,517,1277.2,96,39,88
Loquat,6.0,16.93,66.43,386,1173.79,86,31,103
Loquat,6.17,23.33,50.88,718,953.19,99,33,105
Loquat,6.2,22.91,49.64,967,856.27,95,45,106
Loquat,6.9,32.3,40.42,203,1177.34,66,30,56
Loquat,6.63,11.04,57.5,496,871.42,55,53,55
Loquat,6.32,20.78,65.3,991,1011.22,83,24,53
Loquat,6.45,30.5,62.05,1545,875.01,70,41,114
Loquat,6.61,16.69,57.29,1407,1193.45,85,45,101
Loquat,7.1,14.9,47.41,1444,1263.79,77,28,99
Loquat,6.55,23.48,44.59,1040,1101.97,56,48,115
Loquat,6.49,20.88,42.38,144,855.09,79,43,88
Loquat,6.78,12.66,56.17,856,1027.56,90,60,77
Loquat,6.52,20.92,55.37,879,1251.59,83,45,110
Loquat,7.44,16.25,56.66,1256,1099.6,87,40,97
Loquat,6.3,34.36,42.26,996,1043.05,92,41,85
Loquat,6.01,17.29,42.52,1489,1312.9,99,57,55
Loquat,6.02,33.38,58.8,708,914.04,93,49,59
Loquat,7.18,10.42,63.05,674,1213.79,76,31,58
Loquat,6.07,21.37,51.94,901,879.04,95,47,86
Loquat,6.3,13.08,56.06,75,1019.22,77,43,80
Loquat,6.79,29.28,58.2,236,924.54,95,29,78
Loquat,7.25,12.62,52.11,588,946.49,76,38,91
Loquat,6.03,27.88,62.39,1479,881.67,55,34,91
Loquat,6.47,25.18,51.55,390,1093.12,74,47,110
Loquat,6.65,17.84,67.18,129,910.01,82,50,65
Loquat,7.17,33.44,41.7,1282,803.7,71,32,60
Loquat,6.67,21.36,58.2,698,1103.27,89,49,62
Loquat,7.32,16.44,66.01,886,1484.71,60,52,81
Loquat,6.69,28.9,68.99,1140,1406.98,52,53,65
Loquat,7.12,16.42,60.27,767,1022.22,56,40,54
Loquat,6.83,33.63,55.42,649,1122.47,57,59,77
Loquat,6.65,27.81,55.05,157,908.73,91,54,95
Loquat,7.1,31.22,47.55,1329,1081.66,71,53,51
Loquat,6.63,33.12,59.5,439,832.47,54,48,71
Loquat,6.74,25.19,69.09,1024,1034.37,54,54,75
Loquat,6.54,24.19,68.06,243,1004.87,66,20,120
Loquat,6.16,13.01,63.31,1272,1403.89,78,60,55
Loquat,6.06,11.44,68.21,1411,1275.33,85,22,77
Loquat,6.6,34.61,44.78,166,1133.74,93,34,93
Loquat,6.35,20.34,47.42,884,1434.68,60,24,119
Loquat,7.06,13.81,69.88,807,913.64,50,29,79
