Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Passion Fruit,6.4,21.1,50.6,394,1497.95,80,29,67
Passion Fruit,5.64,20.27,68.96,1092,1024.85,113,49,119
Passion Fruit,7.14,21.78,52.76,1110,1273.3,113,27,119
Passion Fruit,5.76,27.47,69.57,1175,1025.26,92,28,61
Passion Fruit,5.81,25.13,60.16,1289,1366.47,82,35,67
Passion Fruit,6.05,24.17,69.88,971,1287.22,110,37,69
Passion Fruit,7.34,23.52,67.34,1444,1045.14,85,43,94
Passion Fruit,6.56,23.03,69.62,711,1457.1,112,28,83
Passion Fruit,7.21,29.69,60.77,862,1128.29,91,55,106
Passion Fruit,6.98,24.11,58.77,223,1190.7,117,29,55
Passion Fruit,5.75,20.12,59.29,982,1229.75,93,41,63
Passion Fruit,6.11,21.28,64.27,1464,1087.69,96,56,64
Passion Fruit,7.06,23.72,65.58,1191,1363.49,109,56,108
Passion Fruit,6.73,20.81,58.59,922,1156.74,119,48,94
Passion Fruit,6.21,27.8,57.86,1212,1374.75,105,26,54
Passion Fruit,7.41,29.07,61.42,259,1041.23,108,49,71
Passion Fruit,5.91,29.46,60.54,1187,1082.36,88,38,93
Passion Fruit,7.28,25.53,69.27,1354,1427.21,112,50,65
Passion Fruit,6.83,24.71,51.02,424,1216.73,118,52,110
Passion Fruit,6.3,26.11,54.41,239,1186.73,101,27,81
Passion Fruit,6.78,26.63,55.45,1175,1456.16,106,48,98
Passion Fruit,6.81,24.57,52.49,1303,1148.0,112,36,109
Passion Fruit,6.63,27.42,56.78,602,1487.15,91,46,58
Passion Fruit,7.05,28.04,61.7,1029,1096.49,87,32,87
Passion Fruit,6.35,21.17,59.18,956,1192.79,95,30,114
Passion Fruit,6.76,23.02,67.41,287,1403.16,109,42,59
Passion Fruit,5.66,20.1,63.68,193,1288.33,97,23,57
Passion Fruit,5.58,21.93,58.0,1307,1068.56,114,31,71
Passion Fruit,5.88,25.8,69.75,761,1311.03,83,44,118
Passion Fruit,5.53,22.2,54.64,531,1026.29,116,54,57
Passion Fruit,6.15,29.94,66.42,1277,1150.83,115,47,89
Passion Fruit,5.96,24.83,64.99,1241,1226.72,82,31,70
Passion Fruit,7.3,29.03,64.78,441,1063.99,82,21,110
Passion Fruit,6.18,23.93,60.28,1018,1149.68,90,57,59
Passion Fruit,6.15,20.25,67.38,177,1174.49,89,34,64
Passion Fruit,6.31,21.99,64.06,484,1470.1,118,43,50
Passion Fruit,6.48,21.43,57.39,1359,1191.74,120,20,101
Passion Fruit,7.18,26.78,58.63,1397,1464.68,90,42,107
Passion Fruit,6.97,23.24,62.7,359,1258.96,82,20,80
Passion Fruit,6.01,24.48,64.75,1181,1478.03,96,25,75
Passion Fruit,5.77,29.0,51.27,326,1335.85,116,45,51
Passion Fruit,5.56,26.69,67.05,1373,1305.54,103,33,96
Passion Fruit,5.9,22.67,57.62,88,1284.88,102,22,90
Passion Fruit,6.69,25.98,68.91,1301,1007.44,81,39,86
Passion Fruit,7.47,22.65,59.36,855,1046.19,86,35,89
Passion Fruit,6.8,25.16,67.62,852,1235.3,88,60,81
Passion Fruit,7.49,24.85,57.08,984,1113.19,114,36,96
Passion Fruit,7.28,28.58,65.58,1446,1019.24,83,54,117
Passion Fruit,6.98,22.71,66.83,336,1095.81,105,45,93
Passion Fruit,5.88,20.38,58.21,972,1094.73,112,40,94
Passion Fruit,6.59,24.36,64.83,449,1234.93,92,60,83
Passion Fruit,7.07,22.39,67.43,1329,1281.06,94,50,113
Passion Fruit,5.91,21.05,61.08,393,1185.99,88,36,52
Passion Fruit,6.86,23.65,66.74,1220,1169.03,103,44,74
Passion Fruit,5.68,27.14,62.02,154,1030.64,98,44,71
Passion Fruit,6.68,28.07,58.76,726,1134.77,104,58,67
Passion Fruit,7.03,29.76,53.43,1395,1111.7,81,22,109
Passion Fruit,7.16,20.29,52.08,115,1230.45,101,45,92
Passion Fruit,6.41,23.92,69.03,186,1107.81,90,20,77
Passion Fruit,5.83,27.75,65.86,296,1467.32,109,43,82
Passion Fruit,6.49,29.8,58.94,137,1364.92,91,21,97
Passion Fruit,7.27,26.01,51.38,211,1418.26,90,60,117
Passion Fruit,7.41,28.48,55.42,363,1129.77,108,46,98
Passion Fruit,7.46,20.38,63.38,695,1247.44,81,56,69
Passion Fruit,5.55,20.67,59.58,130,1400.97,94,41,96
Passion Fruit,6.56,21.09,57.47,766,1014.64,112,40,91
Passion Fruit,5.5,25.88,69.59,1406,1194.07,94,37,100
Passion Fruit,7.34,24.11,53.19,907,1213.1,118,41,56
Passion Fruit,6.18,26.99,50.38,691,1371.54,80,21,113
Passion Fruit,5.71,27.73,52.42,560,1104.98,92,58,86
Passion Fruit,5.88,29.93,57.06,654,1483.4,106,32,60
Passion Fruit,7.21,21.62,59.12,809,1091.68,116,28,115
Passion Fruit,6.55,22.06,55.5,298,1392.36,89,52,99
Passion Fruit,7.39,23.87,52.86,997,1172.78,99,38,93
Passion Fruit,5.83,24.13,66.41,630,1377.95,115,39,75
Passion Fruit,6.84,24.83,54.02,808,1183.87,93,45,56
Passion Fruit,6.78,20.76,55.36,172,1423.32,93,21,79
Passion Fruit,7.4,22.39,67.72,1294,1288.97,111,21,110
Passion Fruit,6.17,26.81,69.29,1168,1235.89,101,50,119
Passion Fruit,7.47,23.1,62.23,1106,1021.5,119,60,95
Passion Fruit,7.22,22.14,63.47,1440,1313.5,108,39,50
Passion Fruit,6.35,28.77,55.49,545,1035.23,115,59,119
Passion Fruit,5.6,21.33,56.98,1269,1286.65,112,24,72
Passion Fruit,6.41,21.4,62.91,1429,1494.03,112,47,70
Passion Fruit,5.51,20.42,67.18,403,1234.01,106,38,95
Passion Fruit,6.9,22.85,66.74,1128,1038.05,80,28,64
Passion Fruit,5.64,22.22,50.23,920,1318.57,85,51,78
Passion Fruit,6.8,28.07,59.96,1140,1421.06,106,30,92
Passion Fruit,6.72,22.13,55.86,803,1401.17,80,28,71
Passion Fruit,5.99,22.94,56.06,1015,1478.32,83,31,58
Passion Fruit,5.58,22.51,65.83,1148,1421.82,99,60,111
Passion Fruit,7.25,29.26,58.57,485,1277.32,120,56,107
Passion Fruit,5.52,29.85,66.64,1218,1232.3,119,52,73
Passion Fruit,5.69,21.44,58.49,843,1140.33,118,37,68
Passion Fruit,6.31,24.27,61.68,572,1284.45,98,23,62
Passion Fruit,7.46,25.51,55.38,1312,1102.44,83,58,62
Passion Fruit,6.51,26.66,51.71,1351,1160.6,81,29,80
Passion Fruit,7.07,21.21,52.12,768,1099.79,93,47,84
Passion Fruit,5.85,21.08,68.42,734,1004.59,103,30,116
Passion Fruit,7.11,22.95,51.26,918,1398.37,96,34,99
Passion Fruit,5.65,24.91,66.6,405,1444.91,101,32,104
Passion Fruit,6.96,29.15,59.89,1403,1207.98,99,22,59
Passion Fruit,7.32,25.63,52.31,239,1439.45,88,30,83
Passion Fruit,7.16,23.89,53.96,868,1112.48,120,45,76
Passion Fruit,5.73,27.43,62.07,156,1038.71,95,21,95
Passion Fruit,7.38,24.66,59.33,1050,1192.89,104,51,102
Passion Fruit,5.7,25.81,56.51,812,1166.83,82,26,119
Passion Fruit,6.58,24.19,57.35,579,1264.86,87,41,75
Passion Fruit,6.44,26.68,60.41,1180,1497.93,105,29,80
Passion Fruit,5.81,25.53,62.41,545,1329.69,118,45,54
Passion Fruit,6.15,28.4,52.9,710,1129.3,109,48,89
Passion Fruit,5.8,22.52,57.01,1173,1245.93,97,55,90
Passion Fruit,6.24,23.61,52.76,1202,1037.21,108,24,105
Passion Fruit,5.93,24.65,54.0,989,1255.95,113,44,64
Passion Fruit,7.02,27.2,66.72,342,1397.78,104,22,62
Passion Fruit,6.39,27.88,52.89,1226,1209.38,93,59,70
Passion Fruit,5.9,20.09,67.46,572,1000.21,107,30,62
Passion Fruit,7.32,29.8,63.81,1373,1120.16,112,33,106
Passion Fruit,5.56,20.52,55.1,96,1055.09,118,56,64
Passion Fruit,6.37,23.95,53.74,1272,1181.44,85,51,110
Passion Fruit,5.74,25.28,64.12,1172,1145.19,99,59,85
Passion Fruit,5.57,21.3,53.41,843,1205.83,103,52,88
Passion Fruit,6.95,28.5,66.42,119,1121.44,117,22,101
Passion Fruit,6.77,29.91,60.13,306,1011.32,86,34,56
Passion Fruit,6.47,24.97,68.99,1161,1192.36,92,28,103
Passion Fruit,6.24,25.19,66.97,876,1183.35,98,38,107
Passion Fruit,6.38,29.57,69.55,905,1292.1,111,52,59
Passion Fruit,6.4,22.43,69.12,284,1340.52,96,59,112
Passion Fruit,7.47,26.52,54.34,517,1246.04,85,33,96
Passion Fruit,7.33,21.84,54.18,263,1354.04,88,24,107
Passion Fruit,5.62,23.0,62.05,861,1498.57,87,37,102
Passion Fruit,6.91,29.5,67.68,544,1119.3,102,23,53
Passion Fruit,6.9,20.05,59.34,462,1408.31,109,37,102
Passion Fruit,6.65,27.92,62.4,993,1076.1,84,48,118
Passion Fruit,5.86,20.77,53.88,636,1024.86,83,60,53
Passion Fruit,6.93,28.55,61.33,448,1397.52,96,31,71
