Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Cashew,6.91,21.1,47.91,750,724.61,120,34,71
Cashew,6.6,34.67,48.8,106,676.04,97,23,75
Cashew,6.02,27.29,65.31,1097,1124.32,86,36,114
Cashew,6.21,24.21,65.79,551,648.13,117,36,78
Cashew,6.24,28.36,41.81,510,611.9,80,39,82
Cashew,6.52,22.71,44.03,1230,961.91,99,34,75
Cashew,6.04,24.46,43.99,449,404.19,105,25,104
Cashew,6.09,27.01,68.18,1499,1158.2,115,36,113
Cashew,6.78,24.79,58.87,675,498.2,89,39,99
Cashew,6.89,26.04,67.95,1144,708.09,95,29,113
Cashew,6.2,31.4,69.48,357,567.65,82,26,95
Cashew,6.58,24.51,64.57,1160,958.05,108,39,111
Cashew,6.52,31.92,54.56,531,1000.83,109,37,85
Cashew,6.09,21.54,51.37,909,1000.07,114,29,75
Cashew,6.46,32.61,62.12,81,592.88,106,25,78
Cashew,6.66,20.32,51.22,212,552.5,98,31,115
Cashew,6.77,29.3,46.74,1397,648.22,82,35,80
Cashew,6.41,28.71,56.23,637,1095.04,120,35,90
