Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Currants,7.19,13.6,69.92,866,712.99,110,33,89
Currants,6.09,16.16,52.41,384,1132.99,55,39,31
Currants,5.94,15.95,68.17,1308,839.32,115,37,45
Currants,6.29,21.35,63.16,1124,1174.44,88,33,68
Currants,6.49,24.4,62.31,384,1031.9,47,31,105
Currants,7.04,24.97,45.95,878,659.73,99,24,88
Currants,7.23,23.41,54.78,699,945.67,108,38,79
Currants,6.01,18.67,48.69,315,634.35,54,26,89
Currants,6.31,16.36,59.04,1159,742.4,97,25,56
Currants,6.3,15.84,50.1,931,1117.79,69,29,55
Currants,5.84,21.27,62.66,1187,946.11,88,38,77
Currants,6.28,16.76,54.78,1215,630.46,108,35,89
Currants,7.28,16.19,62.85,1448,777.35,106,27,75
Currants,6.08,19.0,48.39,1473,684.47,118,39,34
Currants,7.31,23.72,58.62,429,629.02,65,31,113
Currants,5.63,19.13,64.94,1089,1150.22,92,30,41
Currants,5.83,17.57,57.05,1183,606.61,88,28,80
Currants,7.02,23.97,67.4,391,942.44,78,29,90
Currants,7.0,12.53,57.47,1259,1027.18,71,20,78
Currants,5.8,14.42,58.36,1346,890.44,107,27,53
Currants,5.61,23.48,69.36,1187,725.53,50,26,61
Currants,6.08,22.08,57.92,1426,657.86,115,23,76
Currants,6.84,13.03,47.25,310,1059.67,118,21,35
Currants,6.12,17.3,56.19,332,1055.98,30,23,69
Currants,6.01,22.73,51.72,851,931.84,117,27,104
Currants,6.0,17.55,43.26,1293,1193.89,90,36,120
Currants,6.71,19.09,67.99,1432,818.59,40,34,31
Currants,6.57,20.28,43.34,1103,1125.67,44,26,42
Currants,7.32,23.79,41.78,1177,886.03,33,40,97
Currants,6.84,22.89,67.6,920,820.75,50,20,36
Currants,5.67,14.3,52.61,1321,815.91,113,20,63
Currants,5.88,16.55,45.06,1373,1037.58,49,30,73
Currants,6.26,12.1,55.5,252,1004.18,91,39,104
Currants,6.72,18.03,56.26,249,610.69,115,22,55
Currants,6.23,17.89,61.28,114,789.42,95,26,120
Currants,7.12,20.83,67.04,540,804.7,92,38,93
Currants,6.71,17.74,64.73,1455,763.18,60,28,39
Currants,5.55,18.35,58.69,749,1079.23,96,40,105
Currants,6.19,23.74,40.62,766,935.69,96,31,76
Currants,7.31,22.49,54.85,969,934.06,65,26,40
Currants,7.05,22.82,44.55,1317,1014.92,63,20,44
Currants,7.33,24.54,67.32,477,1068.99,97,22,86
Currants,7.07,16.56,50.67,595,1015.66,33,25,60
Currants,7.45,16.97,45.39,1292,1038.09,43,28,42
Currants,7.21,15.41,68.16,842,1172.6,74,23,115
Currants,6.12,23.22,50.1,447,722.45,84,35,105
Currants,6.27,17.91,68.34,529,720.96,119,28,118
Currants,7.15,12.04,69.38,143,837.36,37,35,115
Currants,5.54,23.33,44.61,1282,620.92,111,34,98
Currants,5.96,24.22,46.76,123,640.12,91,33,48
Currants,7.2,16.29,55.83,392,676.48,73,27,64
Currants,5.66,22.92,56.82,429,1119.07,114,38,58
Currants,6.27,20.45,51.79,572,916.39,42,21,52
Currants,6.41,20.5,47.22,1463,653.52,101,29,54
Currants,6.22,24.46,69.2,391,696.04,100,36,86
Currants,6.13,22.45,44.26,501,1005.87,62,24,97
Currants,6.54,22.89,44.65,1084,1063.85,56,34,75
Currants,5.95,22.11,58.52,1298,1006.28,57,28,65
Currants,6.63,22.49,51.97,471,890.41,38,25,100
Currants,6.86,19.45,57.62,556,1065.13,103,21,83
Currants,6.59,17.37,53.15,116,1008.21,84,33,59
Currants,7.18,23.07,41.27,806,945.22,72,29,95
Currants,6.89,17.1,43.1,1163,1120.76,45,40,62
Currants,7.06,22.59,64.94,1101,651.08,99,21,101
Currants,6.32,14.14,57.04,643,1098.14,72,29,110
Currants,5.91,21.83,61.2,639,813.77,73,21,61
Currants,6.73,19.89,64.67,973,1142.41,36,40,42
Currants,6.44,19.41,65.81,1278,740.13,96,31,113
Currants,6.17,17.4,41.76,1361,1028.0,107,27,62
Currants,6.59,14.16,42.93,1073,870.45,109,26,31
Currants,5.51,16.27,45.17,1146,636.54,35,28,84
Currants,7.09,17.06,41.72,312,934.65,65,24,52
Currants,5.83,15.8,51.98,338,995.48,66,24,56
Currants,6.15,19.26,66.77,550,1096.19,81,24,82
Currants,6.03,22.28,50.16,871,1157.81,96,26,33
Currants,6.87,20.02,61.7,73,666.15,111,35,90
Currants,6.6,18.19,67.88,318,1021.44,103,30,49
Currants,7.03,13.91,58.08,915,841.34,99,36,75
Currants,7.22,12.16,57.39,736,823.36,110,33,81
Currants,5.91,17.83,68.84,222,861.46,50,34,79
Currants,6.81,18.9,52.29,1351,844.55,109,39,47
Currants,7.39,18.89,45.8,341,1042.99,110,27,84
Currants,5.58,23.1,45.1,633,1087.47,33,32,38
Currants,6.58,18.42,58.12,1054,726.96,102,20,47
Currants,6.78,19.65,43.3,337,1125.05,51,39,110
Currants,6.16,18.4,40.47,1217,770.0,88,31,82
Currants,6.64,23.72,55.83,1300,1056.86,78,20,79
Currants,6.5,23.22,55.06,637,896.81,78,39,114
Currants,5.53,22.6,41.3,285,1196.78,42,24,57
Currants,7.12,24.86,52.55,220,868.5,119,20,93
Currants,6.83,17.32,60.93,1358,898.41,78,34,42
Currants,6.09,17.18,59.72,1243,1070.25,103,36,86
Currants,6.1,23.69,40.78,1390,1147.36,111,40,104
Currants,6.69,12.36,68.09,1107,652.36,37,20,48
Currants,7.09,16.48,55.59,707,725.83,88,31,111
Currants,7.4,13.95,44.54,836,723.64,109,37,89
Currants,6.71,19.67,63.21,518,646.41,117,24,56
Currants,7.06,18.18,42.1,160,853.92,69,24,95
Currants,6.47,14.72,45.49,259,927.72,57,39,60
Currants,6.67,24.49,63.6,654,681.58,111,29,54
Currants,5.63,12.54,44.62,333,698.96,80,24,54
Currants,6.54,22.72,49.66,724,648.64,48,35,82
Currants,7.46,24.7,49.89,761,826.63,75,23,93
Currants,6.21,14.1,49.3,600,767.45,36,32,63
Currants,5.99,16.92,44.01,1245,766.74,108,39,42
Currants,6.72,22.21,62.07,1460,1185.64,40,39,59
Currants,5.98,15.77,69.02,1332,640.29,81,22,42
Currants,6.15,23.83,68.27,156,922.99,77,32,87
Currants,6.64,24.62,54.19,914,1199.4,83,22,35
Currants,6.59,22.26,51.25,1399,923.23,57,33,82
Currants,6.24,14.09,67.13,942,935.71,108,33,112
Currants,7.5,21.1,58.32,423,659.25,96,37,66
Currants,7.15,20.08,61.01,1485,1116.24,40,26,51
Currants,6.21,24.38,52.08,829,1107.74,117,22,119
Currants,6.68,22.58,41.08,446,606.15,99,26,70
Currants,6.46,13.01,45.6,1303,760.67,60,22,115
Currants,5.66,24.94,44.44,108,686.03,77,21,50
Currants,6.31,22.17,40.01,1379,743.3,107,25,110
Currants,6.16,20.79,58.32,415,900.12,80,31,37
Currants,5.74,20.77,43.72,1247,935.11,92,36,46
Currants,6.03,12.56,61.36,1497,627.97,38,27,35
Currants,6.23,20.34,63.59,439,1029.53,76,36,33
Currants,5.76,21.9,55.94,333,617.94,91,28,64
Currants,7.09,21.78,54.75,1260,686.22,92,24,101
Currants,6.38,23.36,53.1,1099,994.14,31,33,41
Currants,7.15,17.49,49.56,1200,898.39,107,30,95
Currants,7.3,20.42,57.9,1340,858.83,80,31,91
Currants,6.88,23.76,51.76,114,1025.76,110,29,88
Currants,6.55,20.44,65.05,1008,1105.85,56,28,42
Currants,6.12,15.46,43.77,274,1155.05,84,27,94
Currants,6.87,14.85,62.9,1299,677.65,51,36,96
Currants,6.74,17.88,62.03,649,773.69,114,24,77
Currants,7.17,17.11,49.27,1163,962.02,44,24,51
Currants,6.64,12.53,49.16,1256,610.89,108,23,116
Currants,6.38,19.97,67.22,1480,985.12,80,26,61
Currants,6.96,19.91,52.47,928,1058.52,105,30,98
Currants,7.39,21.77,65.92,610,847.42,39,20,113
Currants,6.02,13.49,65.29,282,644.52,88,39,87
Currants,7.22,16.66,54.41,906,852.04,52,35,56
Currants,7.09,20.88,65.76,334,1158.45,56,36,36
Currants,7.37,15.13,64.86,388,1167.12,90,34,116
Currants,6.57,22.55,69.0,235,701.38,80,37,120
Currants,7.15,16.93,53.12,1321,990.69,87,20,88
Currants,6.92,14.05,68.87,831,886.64,87,34,110
Currants,6.03,24.17,69.93,930,604.2,99,25,39
Currants,5.89,19.47,41.12,532,1179.63,80,39,56
