Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Turmeric,7.11,31.44,73.15,508,1623.59,41,44,41
Turmeric,5.83,30.38,77.43,1154,1580.47,40,42,41
Turmeric,6.96,26.87,67.24,143,1537.15,57,33,43
Turmeric,7.16,22.42,60.36,461,2107.58,41,43,44
Turmeric,6.76,29.72,61.27,1422,1799.58,49,35,48
Turmeric,6.48,31.16,62.18,893,2262.7,57,33,51
Turmeric,7.07,34.45,64.86,421,1977.29,49,50,59
Turmeric,7.15,25.36,62.25,1033,2342.42,57,40,53
Turmeric,5.51,24.58,67.01,832,1524.21,49,41,51
Turmeric,6.44,31.37,76.03,156,2450.66,43,49,47
Turmeric,6.6,23.46,60.84,350,1798.4,50,48,49
Turmeric,6.77,30.59,64.22,87,2348.35,45,32,43
Turmeric,5.88,24.26,71.49,533,2472.99,54,45,53
Turmeric,7.35,26.63,61.57,1220,1903.3,59,34,48
Turmeric,7.36,27.38,60.28,373,2390.27,40,44,48
Turmeric,7.13,29.09,70.18,1083,2069.4,60,41,41
Turmeric,5.93,28.35,78.72,981,1898.1,46,35,44
Turmeric,6.03,32.51,71.51,695,1838.34,60,42,55
Turmeric,6.9,34.45,67.91,1408,1811.39,48,42,41
Turmeric,7.3,24.63,61.49,276,2490.71,58,43,53
Turmeric,6.74,25.13,78.48,939,2492.68,49,49,43
Turmeric,7.17,26.66,60.96,714,1922.9,43,36,55
Turmeric,5.68,21.19,68.64,199,2222.62,53,40,42
Turmeric,7.4,26.44,68.9,1280,2117.6,43,48,44
Turmeric,6.62,21.32,75.29,1236,2364.72,53,42,59
Turmeric,5.96,34.25,60.41,1238,1836.12,41,34,50
Turmeric,5.58,26.92,79.33,853,2385.24,57,49,46
Turmeric,5.52,28.83,78.94,388,1826.74,56,32,48
Turmeric,5.59,22.67,77.0,504,2100.55,45,50,42
Turmeric,7.31,25.61,73.43,572,1731.29,52,43,51
Turmeric,5.62,20.24,77.56,1245,2298.66,54,30,50
Turmeric,6.36,32.49,63.88,60,2302.79,44,43,43
Turmeric,6.54,20.01,68.82,614,2493.47,40,30,41
Turmeric,5.76,20.06,74.58,798,2308.45,52,40,45
Turmeric,7.34,20.27,73.4,282,1712.38,49,41,42
Turmeric,6.52,25.77,68.36,280,2127.08,50,42,56
Turmeric,7.28,28.98,76.59,418,2056.43,45,32,52
Turmeric,5.63,31.55,78.73,1052,2192.23,55,46,45
Turmeric,7.46,31.42,72.72,1184,2029.51,49,36,59
Turmeric,7.32,21.1,79.83,767,2199.19,47,38,47
Turmeric,6.11,34.16,79.57,1325,1649.64,43,35,52
Turmeric,6.93,33.15,61.6,308,2074.02,51,48,49
Turmeric,7.14,28.42,69.24,1419,2327.58,51,41,49
Turmeric,7.47,26.36,69.55,1175,1581.23,55,39,47
Turmeric,6.43,33.56,73.27,340,1916.49,43,37,40
Turmeric,6.68,21.22,79.7,1476,2197.55,50,36,41
Turmeric,6.79,27.15,60.35,639,2329.23,53,33,47
Turmeric,5.85,21.42,70.48,259,1954.23,45,30,53
Turmeric,5.67,34.59,73.76,1477,1926.87,44,30,59
Turmeric,6.09,24.39,72.12,339,2370.01,43,41,57
Turmeric,6.28,32.05,62.81,996,1536.47,57,47,53
Turmeric,6.62,34.41,62.26,885,1817.38,44,36,52
Turmeric,6.22,32.84,60.37,1236,1575.44,47,43,51
Turmeric,7.14,20.73,75.3,1016,2497.54,44,50,41
Turmeric,6.77,22.32,79.38,175,1837.41,45,32,47
Turmeric,7.48,22.67,75.19,407,2429.82,40,44,50
Turmeric,6.49,23.37,62.34,1170,1563.11,51,38,50
Turmeric,6.96,29.39,61.74,1331,2155.96,52,49,60
Turmeric,7.04,32.26,62.3,1029,2455.7,46,38,56
Turmeric,5.8,31.53,75.07,1321,2125.52,52,35,42
Turmeric,7.2,25.54,79.74,106,1903.74,41,45,40
Turmeric,6.73,32.1,76.07,124,2117.69,55,42,51
Turmeric,6.04,23.64,66.44,99,2429.24,46,31,56
Turmeric,6.89,23.05,69.68,417,2305.99,42,35,49
Turmeric,5.52,34.67,71.23,1049,1552.05,40,48,52
Turmeric,6.86,33.41,70.61,1393,1710.4,41,31,43
Turmeric,6.19,32.46,71.2,269,1756.08,47,42,56
Turmeric,7.11,33.2,62.29,338,1644.17,43,33,56
Turmeric,6.81,21.2,64.23,1084,2211.1,50,33,49
Turmeric,6.25,27.74,79.92,947,2403.36,49,48,53
Turmeric,6.97,32.25,76.97,637,1976.71,41,43,50
Turmeric,6.29,22.36,76.8,1128,1914.13,47,33,40
Turmeric,5.98,24.23,74.29,1087,1660.39,49,32,40
Turmeric,7.0,24.42,60.32,281,1900.36,53,39,44
Turmeric,5.78,28.63,73.93,1047,2471.38,47,39,56
Turmeric,7.49,34.24,79.52,761,2413.78,55,41,44
Turmeric,5.53,23.36,67.57,148,1859.02,42,39,42
Turmeric,6.53,29.73,72.62,1250,2419.31,50,45,47
Turmeric,5.95,22.97,68.26,672,2103.54,59,50,42
Turmeric,6.82,26.36,61.96,383,1782.8,45,46,57
Turmeric,6.65,25.97,79.52,1039,2197.29,60,50,41
Turmeric,5.98,32.47,70.6,937,1890.3,60,36,45
Turmeric,5.57,33.05,75.83,929,1832.91,54,40,48
Turmeric,7.44,28.88,75.89,519,2477.23,53,48,47
Turmeric,5.95,29.64,76.31,1446,2148.67,51,41,56
Turmeric,5.87,22.94,78.78,595,2069.28,60,47,51
Turmeric,7.3,30.74,75.17,1499,2267.31,44,31,50
Turmeric,7.38,33.03,62.25,1081,2300.65,55,46,46
Turmeric,6.72,23.55,75.76,1347,2368.55,54,30,41
Turmeric,6.59,32.43,67.36,336,1684.97,49,44,44
Turmeric,5.93,32.43,73.21,166,2398.3,60,41,47
Turmeric,5.82,28.35,77.18,559,2247.12,60,34,53
Turmeric,5.51,21.6,61.38,100,1756.95,51,36,40
