Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Apricot,7.06,25.45,47.53,750,621.92,107,23,150
Apricot,7.04,27.38,76.65,853,755.37,88,96,164
Apricot,5.62,22.19,57.17,87,880.9,148,72,119
Apricot,7.19,26.51,31.7,813,1056.74,114,76,105
Apricot,6.27,13.37,48.08,415,1141.8,128,80,233
Apricot,5.69,13.11,74.14,587,824.86,124,97,89
Apricot,7.2,16.67,66.3,76,986.59,91,26,180
Apricot,5.9,28.64,71.36,241,1115.22,106,96,131
Apricot,5.51,24.23,33.47,545,828.76,107,99,158
Apricot,6.83,19.92,58.69,191,765.05,129,57,181
Apricot,7.04,21.79,39.53,637,860.11,104,88,124
Apricot,5.52,19.99,57.9,812,1052.76,118,73,81
Apricot,6.08,27.72,59.21,340,1043.87,135,61,111
Apricot,5.6,27.85,79.84,389,946.65,87,77,115
Apricot,7.24,25.34,67.54,899,733.25,123,74,171
Apricot,6.29,24.1,56.99,211,692.7,122,82,232
Apricot,7.34,27.58,76.97,976,1114.02,143,39,196
Apricot,6.96,20.7,54.81,572,748.96,132,60,147
Apricot,5.69,18.41,72.17,383,1148.99,91,62,158
Apricot,5.62,12.03,77.31,441,866.83,94,36,189
Apricot,6.54,14.15,52.53,925,873.8,97,85,102
Apricot,6.68,13.88,34.24,836,802.57,111,50,99
Apricot,7.21,13.13,57.3,288,640.78,125,60,130
Apricot,5.53,21.13,35.23,417,1147.54,118,81,99
Apricot,5.99,21.51,49.44,296,923.93,106,23,116
Apricot,6.41,17.11,61.52,597,1082.47,85,64,166
Apricot,7.34,23.32,64.32,276,628.78,128,76,243
Apricot,6.88,24.22,60.29,74,661.8,130,86,203
Apricot,6.84,14.15,41.06,716,1187.17,103,39,197
Apricot,6.59,12.61,30.69,710,909.73,100,30,122
Apricot,6.34,12.2,77.01,389,914.75,102,29,138
Apricot,5.65,17.49,65.52,206,683.74,143,59,129
Apricot,7.23,22.8,42.66,722,832.45,102,81,109
Apricot,7.06,24.33,50.15,903,1004.17,84,66,215
Apricot,7.05,23.89,56.03,933,691.74,113,37,102
Apricot,7.02,29.9,31.28,258,1156.81,133,27,236
Apricot,6.58,14.1,54.08,176,1060.98,145,93,151
Apricot,6.46,16.02,46.28,588,867.18,99,74,135
Apricot,6.79,15.4,60.29,726,1081.7,133,33,216
Apricot,5.79,29.14,44.11,906,913.99,123,66,226
Apricot,5.52,24.6,42.53,714,1190.48,131,65,215
Apricot,6.98,21.52,65.63,503,883.14,120,97,88
Apricot,5.6,15.26,76.12,376,1011.41,149,47,141
Apricot,6.62,17.58,49.84,508,916.74,116,66,143
Apricot,6.94,17.06,58.17,859,815.78,88,70,221
Apricot,6.72,26.62,33.87,691,810.63,87,98,200
Apricot,6.83,12.1,60.15,756,799.32,147,86,232
Apricot,5.91,25.71,69.54,929,1096.88,86,84,241
Apricot,7.26,19.67,76.14,231,1103.61,119,87,250
Apricot,6.1,24.63,49.06,248,712.49,145,48,90
Apricot,5.72,29.29,77.26,104,750.76,113,40,88
Apricot,7.22,12.87,46.24,352,1078.57,142,51,155
Apricot,6.48,17.59,32.56,120,750.83,139,36,225
Apricot,6.12,22.51,52.97,287,918.26,148,80,197
Apricot,6.73,24.11,60.1,77,779.2,137,35,170
Apricot,5.94,15.58,69.52,274,980.31,130,30,245
Apricot,6.84,24.41,56.51,141,1032.75,130,36,156
Apricot,6.92,22.4,77.19,391,627.39,117,90,193
Apricot,7.25,24.57,54.81,485,1068.18,102,92,162
Apricot,5.72,29.48,55.09,895,853.72,144,33,88
Apricot,6.48,23.65,66.69,914,1040.96,139,71,225
Apricot,7.16,15.21,62.37,291,1155.52,113,62,147
Apricot,6.67,13.58,32.68,788,818.79,132,52,248
Apricot,5.77,12.1,59.8,878,727.47,112,20,228
Apricot,7.21,28.08,45.85,905,1094.49,120,47,149
Apricot,6.88,18.76,68.28,733,644.96,138,90,242
Apricot,6.54,21.34,68.81,865,1085.21,127,45,198
Apricot,6.07,21.91,51.14,871,1006.78,123,63,239
Apricot,6.67,27.89,66.2,589,1104.86,115,79,238
Apricot,6.23,29.58,60.92,352,1195.0,107,81,148
Apricot,6.61,21.18,40.4,770,630.09,121,30,247
Apricot,7.5,28.32,69.79,184,1009.49,112,39,184
Apricot,7.08,27.78,71.83,442,772.28,115,93,157
Apricot,7.08,13.38,63.69,392,1007.41,149,34,203
Apricot,6.97,16.34,67.27,732,752.53,130,54,91
Apricot,5.89,13.94,59.91,803,1119.72,107,51,149
Apricot,6.25,14.06,60.43,951,1063.81,119,37,87
Apricot,7.16,18.84,37.51,444,868.91,95,73,136
Apricot,7.42,15.25,39.21,580,784.48,80,25,221
Apricot,5.69,19.31,62.65,75,1112.7,127,31,155
Apricot,5.63,23.55,52.12,746,608.29,129,53,136
Apricot,6.25,21.04,37.35,810,760.2,150,92,164
Apricot,6.44,17.83,55.8,889,1123.48,83,23,207
Apricot,6.83,14.42,32.74,588,1125.8,129,21,221
Apricot,6.26,12.45,34.88,221,1179.44,135,73,208
Apricot,7.24,26.69,40.24,821,1104.99,123,57,97
Apricot,5.92,14.86,73.17,851,1013.99,92,89,97
Apricot,5.86,19.98,50.73,883,644.18,105,76,99
Apricot,5.6,25.03,70.57,519,963.9,142,97,215
Apricot,5.87,13.88,62.5,571,970.96,132,33,117
Apricot,6.85,13.02,37.18,500,1155.19,93,30,193
Apricot,6.46,24.18,33.78,631,885.42,104,32,188
Apricot,5.74,27.76,66.14,528,927.92,127,67,148
Apricot,5.9,23.48,49.56,488,755.51,82,30,176
Apricot,5.53,29.58,44.43,796,859.85,113,27,171
Apricot,6.97,13.29,72.37,539,1105.23,137,69,178
Apricot,6.45,21.94,79.74,878,788.7,134,33,131
Apricot,7.2,12.41,79.64,501,664.77,95,49,214
Apricot,6.1,27.37,51.36,992,761.26,141,64,114
Apricot,5.58,28.18,32.25,892,777.43,110,79,151
Apricot,6.25,18.36,36.06,649,756.67,110,51,173
Apricot,6.42,23.65,36.88,184,971.6,144,70,164
Apricot,5.98,15.05,58.82,839,887.93,104,67,107
Apricot,5.77,22.49,68.86,467,699.41,98,23,139
Apricot,6.87,26.68,65.34,567,1066.86,107,67,201
Apricot,6.26,14.96,44.15,539,1182.39,107,39,177
Apricot,7.1,18.07,78.05,104,961.97,131,45,209
Apricot,6.72,27.4,36.53,662,1185.93,143,96,159
Apricot,7.36,29.46,30.35,150,986.44,134,46,184
Apricot,6.26,28.05,50.8,678,662.58,84,92,126
Apricot,5.79,18.56,70.89,295,880.08,120,90,227
Apricot,6.96,24.08,40.74,92,1167.21,111,24,209
Apricot,5.81,14.08,77.92,212,634.94,147,48,237
Apricot,6.02,18.23,35.56,631,601.74,89,87,249
Apricot,6.79,18.88,58.79,913,1023.19,142,61,193
Apricot,7.35,25.62,38.03,513,876.91,92,59,85
Apricot,6.56,16.9,54.85,276,610.09,145,24,145
Apricot,5.82,21.6,59.0,615,936.16,149,34,245
Apricot,6.42,22.98,36.69,895,919.59,150,73,173
Apricot,7.34,16.05,52.04,485,854.03,123,32,103
Apricot,5.68,21.73,64.64,608,843.2,126,25,181
Apricot,5.74,17.54,68.42,986,1092.18,110,95,82
Apricot,6.86,15.82,65.27,312,696.09,128,64,216
Apricot,7.38,12.66,75.27,389,847.95,98,26,238
