Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Onion,6.04,17.66,55.98,1084,532.25,88,25,81
Onion,6.83,22.82,65.23,574,572.13,99,40,105
Onion,6.65,18.08,66.39,954,483.69,88,21,108
Onion,6.56,16.09,62.18,267,590.99,110,40,103
Onion,6.3,20.58,63.14,1078,498.29,110,34,84
Onion,7.21,22.39,52.11,97,535.1,93,31,113
Onion,7.17,23.22,53.92,298,496.76,120,36,120
Onion,6.06,15.23,51.28,1126,463.65,114,34,101
Onion,6.32,17.58,60.38,1487,509.86,88,37,91
Onion,6.9,24.58,51.76,500,457.78,115,24,112
Onion,7.34,23.09,62.3,1047,468.05,86,39,93
Onion,6.04,19.45,51.63,89,455.37,87,20,110
Onion,7.33,24.16,50.16,483,520.74,91,40,83
Onion,7.03,23.48,50.02,261,401.95,120,27,100
Onion,6.79,19.62,64.61,362,403.65,118,32,96
Onion,6.32,17.88,68.8,1195,502.83,115,39,107
Onion,7.08,16.32,55.26,582,514.09,119,28,92
Onion,7.47,24.91,51.66,222,442.17,86,36,101
Onion,6.85,20.94,65.78,527,494.47,100,32,95
Onion,7.35,17.05,55.81,913,489.53,106,39,108
Onion,7.32,17.27,60.7,1237,464.28,115,24,101
Onion,6.66,16.47,59.54,474,577.33,106,20,90
Onion,7.42,20.79,62.21,740,521.53,116,25,108
Onion,6.67,24.72,62.14,786,465.29,104,40,103
Onion,6.75,18.23,51.4,129,512.69,91,26,110
Onion,6.5,16.05,68.65,707,416.04,93,29,111
Onion,6.26,20.32,62.92,1291,575.26,118,23,117
Onion,6.11,16.9,58.12,483,550.74,113,25,88
Onion,6.53,24.36,69.43,1388,405.96,116,31,106
Onion,7.07,19.64,55.44,581,429.9,85,35,118
Onion,7.42,18.12,67.95,825,591.07,99,30,105
Onion,7.32,16.47,63.59,288,434.46,115,33,116
Onion,7.28,17.75,68.3,431,496.56,92,38,105
Onion,7.49,22.95,53.22,172,547.08,92,38,99
Onion,6.96,23.19,67.62,1016,509.62,106,39,81
Onion,7.1,23.11,61.01,399,596.48,82,35,85
Onion,6.68,21.33,69.54,951,590.77,113,31,113
Onion,6.4,22.21,60.74,1201,428.23,98,37,95
Onion,6.73,21.95,63.41,1477,434.94,100,25,99
Onion,7.24,15.3,61.16,1410,584.55,92,25,105
Onion,6.9,21.94,56.24,745,575.3,93,39,117
Onion,6.27,24.27,51.45,1475,526.46,90,20,108
Onion,6.71,15.08,59.05,1019,555.45,95,40,93
Onion,7.1,15.81,56.36,1323,575.88,88,31,98
Onion,6.01,24.97,62.89,1281,428.02,103,22,112
Onion,7.1,20.63,58.33,182,499.01,86,40,90
Onion,6.4,20.79,56.52,899,565.81,82,34,114
Onion,6.31,16.79,61.46,632,404.92,86,40,116
Onion,7.49,17.56,62.21,490,512.65,120,20,120
Onion,7.07,22.88,64.87,1212,467.24,98,27,107
Onion,6.09,20.29,51.88,586,445.39,91,29,82
Onion,7.34,17.17,52.52,288,591.94,90,35,85
Onion,6.73,15.2,65.57,340,589.67,120,37,109
Onion,6.02,18.16,62.97,348,476.49,112,37,108
Onion,6.25,15.41,62.08,292,550.97,102,29,80
Onion,6.44,21.73,61.11,723,480.97,92,38,95
Onion,7.46,22.23,69.92,193,464.4,116,39,118
Onion,6.34,19.04,54.42,216,419.47,86,22,116
Onion,6.46,16.72,53.4,896,477.53,99,33,112
Onion,6.5,21.44,64.66,559,598.74,120,34,116
Onion,6.2,24.61,60.87,375,547.48,88,28,98
Onion,6.91,22.9,54.1,581,533.41,91,28,81
Onion,6.89,17.2,64.78,318,459.39,86,23,82
Onion,7.17,18.61,54.52,318,455.17,88,32,96
Onion,6.67,24.79,51.37,515,481.38,108,30,110
Onion,7.04,16.47,52.23,1375,424.94,93,28,83
Onion,6.41,15.99,53.4,1240,526.85,94,24,115
Onion,6.71,16.18,50.9,198,556.12,96,23,111
Onion,6.07,21.49,54.52,464,523.0,89,23,118
Onion,6.78,21.11,55.87,437,516.8,91,28,108
Onion,7.36,21.47,68.83,1283,412.32,102,25,109
Onion,6.9,16.19,51.31,1336,577.12,114,35,102
Onion,7.25,15.46,67.43,851,421.48,102,21,81
Onion,6.37,18.31,66.56,1463,554.08,86,27,82
Onion,7.09,16.99,69.85,622,549.99,98,35,95
Onion,6.01,20.75,58.79,1169,516.16,92,35,108
Onion,6.9,18.09,58.34,175,591.15,105,27,107
