Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Almond,6.73,27.43,68.86,1062,477.52,70,40,87
Almond,6.68,22.73,40.62,961,445.42,43,43,86
Almond,7.44,23.88,60.99,940,742.68,110,42,59
Almond,6.89,15.6,40.53,1161,730.38,82,50,118
Almond,6.86,29.92,57.35,1267,950.48,70,53,102
Almond,6.94,24.11,66.15,776,973.61,120,43,72
Almond,6.1,22.06,64.71,247,827.01,37,53,102
Almond,6.5,28.42,65.88,432,764.04,112,40,52
Almond,7.46,17.78,69.5,682,457.75,65,58,64
Almond,6.73,15.45,56.15,1323,756.22,66,57,85
Almond,6.12,19.1,48.86,199,602.68,98,43,62
Almond,6.51,16.42,65.3,527,547.85,117,51,95
Almond,6.44,28.24,62.64,432,543.67,55,35,108
Almond,6.26,26.31,55.24,653,845.14,31,50,73
Almond,6.44,28.28,60.9,243,552.77,92,39,109
Almond,7.15,29.96,53.76,1476,498.29,95,24,62
Almond,6.86,16.76,47.46,696,946.72,34,35,67
Almond,6.92,15.06,40.44,461,788.68,64,34,54
Almond,6.94,29.77,61.76,775,652.92,89,47,119
Almond,6.03,18.93,61.75,1339,679.97,73,47,58
Almond,6.13,29.0,54.72,612,718.38,94,40,54
Almond,6.04,23.28,62.26,329,720.11,119,51,114
Almond,7.39,21.64,47.98,568,821.94,40,43,109
Almond,6.17,24.73,58.6,112,426.91,67,31,58
Almond,6.52,26.0,69.92,1107,946.67,67,31,79
Almond,6.07,19.71,49.11,618,883.35,63,36,109
Almond,6.32,25.6,47.2,1395,765.79,69,46,85
Almond,7.01,20.73,42.64,444,579.09,111,24,66
Almond,6.89,26.01,40.02,254,730.52,73,42,100
Almond,6.14,15.71,50.01,1064,899.26,59,25,88
Almond,7.43,16.4,68.8,779,913.16,77,25,62
Almond,6.77,24.54,65.23,497,946.26,64,50,103
Almond,6.85,20.03,54.27,289,478.7,102,24,59
Almond,6.22,24.07,63.91,991,817.54,88,58,83
Almond,6.94,21.67,54.72,392,749.46,79,55,92
Almond,7.13,16.8,58.32,1401,733.25,57,59,61
Almond,6.93,25.41,47.49,1401,550.62,102,29,105
Almond,7.0,16.73,50.22,1362,819.51,46,57,78
Almond,7.48,23.37,50.46,1013,897.41,103,20,53
Almond,7.49,21.32,54.51,615,572.96,31,40,105
Almond,7.45,29.41,55.11,372,443.59,38,40,62
Almond,6.35,22.18,61.5,584,619.7,68,35,62
Almond,7.45,27.38,52.77,106,549.09,54,55,67
Almond,6.21,16.7,63.34,1374,599.18,77,56,74
Almond,6.45,29.7,40.09,1007,429.72,60,53,84
Almond,7.14,28.77,48.09,580,693.56,52,47,88
Almond,6.13,25.34,43.93,1087,588.31,46,50,108
Almond,7.49,28.68,59.43,754,889.27,74,26,56
Almond,6.98,24.17,64.44,1034,679.45,82,58,55
Almond,6.87,21.34,64.46,604,489.64,79,39,95
Almond,6.07,17.45,54.15,1020,534.9,94,39,69
Almond,7.17,25.62,63.67,366,905.17,35,55,62
Almond,7.2,21.14,62.11,889,540.47,66,44,81
Almond,7.44,15.09,44.79,279,668.82,112,40,61
Almond,6.35,26.05,55.1,341,787.24,56,30,66
Almond,6.07,20.1,67.03,754,483.64,76,28,87
Almond,6.24,27.6,61.73,720,660.61,102,30,94
Almond,7.11,25.02,53.44,819,894.45,56,31,58
Almond,6.05,17.69,64.56,689,540.51,100,53,114
Almond,7.27,19.27,63.31,1151,522.78,72,57,104
Almond,6.29,23.09,48.24,533,642.45,107,29,110
Almond,6.04,27.75,54.3,1372,790.78,76,28,76
Almond,7.38,15.12,60.19,508,576.42,40,43,71
Almond,6.28,19.87,58.02,180,468.56,108,46,76
Almond,6.15,22.47,57.14,171,609.49,91,57,92
Almond,7.17,19.39,43.85,206,934.33,50,54,92
Almond,7.31,23.92,65.93,377,519.98,56,29,81
Almond,6.11,28.7,42.58,560,519.65,59,36,83
Almond,6.36,26.81,54.53,682,531.6,52,43,50
Almond,6.91,29.9,42.78,1430,866.16,71,41,100
Almond,6.48,17.55,43.88,793,734.6,85,32,102
Almond,6.94,23.65,58.97,1497,939.4,111,44,105
Almond,6.03,17.26,56.95,396,503.16,70,24,117
Almond,6.73,21.67,69.27,1348,888.25,70,48,74
Almond,6.62,23.97,58.91,589,725.96,79,49,59
