Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Papaya,6.79,23.16,72.65,1059,1296.44,204,46,248
Papaya,6.28,33.14,74.24,222,1199.42,133,83,294
Papaya,6.48,33.6,78.03,208,1350.08,209,115,297
Papaya,6.23,25.55,72.82,299,1412.14,222,116,295
Papaya,6.96,29.46,77.75,195,1783.83,157,51,275
Papaya,5.87,33.41,74.61,820,1347.05,230,97,243
Papaya,6.87,30.0,73.1,1060,1576.8,120,75,292
Papaya,5.82,23.59,79.36,544,1120.95,175,60,230
Papaya,6.3,27.23,75.17,338,1402.65,239,99,263
Papaya,6.29,30.52,74.82,373,1114.82,150,108,296
Papaya,6.54,33.53,71.2,722,1350.65,83,116,283
Papaya,6.94,22.75,73.74,1098,1092.4,153,79,208
Papaya,5.78,23.7,71.24,724,1763.48,230,123,250
Papaya,6.6,31.02,73.99,137,1279.45,148,108,223
Papaya,6.28,24.9,74.49,878,1055.92,126,92,283
Papaya,6.13,27.8,75.14,238,1039.01,81,40,298
Papaya,5.52,32.9,75.0,1160,1183.72,210,39,282
Papaya,5.51,32.6,72.38,309,1644.33,150,134,220
Papaya,5.71,22.27,76.86,496,1784.01,148,108,203
Papaya,6.73,24.59,77.11,822,1475.37,195,43,251
Papaya,6.94,22.72,76.82,802,1553.68,111,35,209
Papaya,5.93,26.56,79.0,217,1073.48,109,63,219
Papaya,6.61,28.14,71.76,517,1571.35,169,115,215
Papaya,5.96,31.91,79.19,562,1559.86,149,70,243
Papaya,6.93,23.37,76.19,121,1102.47,98,51,237
Papaya,6.75,26.66,76.76,116,1712.78,87,73,275
Papaya,6.52,26.09,73.19,652,1330.49,209,127,294
Papaya,5.61,29.8,71.55,962,1197.41,116,64,266
Papaya,6.19,33.7,71.35,482,1613.87,172,104,286
Papaya,5.75,22.61,76.65,235,1206.33,122,122,269
Papaya,5.81,24.86,73.34,263,1237.22,112,126,278
Papaya,5.71,32.89,70.11,380,1365.11,237,85,283
Papaya,5.51,32.23,79.31,370,1028.79,127,31,298
Papaya,6.82,28.69,75.48,1123,1403.34,100,140,298
Papaya,5.84,28.63,70.65,311,1650.41,192,75,292
Papaya,5.94,33.82,76.57,506,1366.54,181,47,231
Papaya,6.14,29.61,76.04,165,1038.16,103,49,209
Papaya,5.75,22.63,76.15,1029,1685.2,168,40,259
Papaya,6.34,26.11,73.73,186,1523.82,110,89,241
Papaya,5.77,27.86,70.17,771,1527.4,147,33,214
Papaya,6.61,24.32,78.65,1124,1174.06,195,42,209
Papaya,6.7,30.56,79.19,317,1183.77,201,63,298
Papaya,5.99,26.41,73.45,290,1624.17,104,73,216
Papaya,6.33,23.47,72.41,511,1719.44,153,132,213
Papaya,5.73,30.52,72.93,399,1222.85,170,35,284
Papaya,6.73,34.0,75.53,710,1729.77,133,30,248
Papaya,5.85,33.86,78.08,830,1334.52,183,52,241
Papaya,5.51,23.46,72.86,769,1681.92,138,49,287
Papaya,6.66,30.69,75.51,721,1447.58,160,92,208
Papaya,5.58,24.44,77.18,323,1341.58,85,47,290
Papaya,6.77,25.47,72.8,208,1104.94,125,75,258
Papaya,6.65,24.16,79.37,880,1260.14,126,76,258
Papaya,6.56,28.72,74.9,137,1039.62,107,123,290
Papaya,5.84,33.79,72.12,511,1318.81,148,67,237
Papaya,5.58,33.1,79.03,365,1571.95,212,110,267
Papaya,6.87,22.33,72.0,858,1370.3,165,103,241
Papaya,6.32,32.36,78.4,187,1401.04,138,96,213
Papaya,6.58,29.33,76.05,182,1182.29,228,93,200
Papaya,5.78,25.52,77.64,352,1139.82,214,101,288
Papaya,6.28,30.97,76.95,755,1728.07,198,57,290
Papaya,6.26,29.68,79.53,230,1412.81,173,115,299
Papaya,6.58,26.82,71.05,140,1410.15,141,59,280
Papaya,6.23,26.83,77.43,1196,1092.89,115,61,238
Papaya,6.56,30.33,71.23,238,1494.37,102,69,208
Papaya,6.12,32.78,72.96,1143,1463.89,237,138,239
Papaya,6.8,34.0,76.75,737,1055.47,229,31,207
Papaya,6.77,23.1,76.66,912,1181.39,168,69,252
Papaya,6.61,32.49,79.37,114,1128.99,187,106,283
Papaya,6.67,27.79,74.2,1042,1792.47,229,105,206
Papaya,6.27,23.59,70.26,417,1002.22,227,90,300
Papaya,6.76,25.57,79.5,670,1338.09,107,82,201
Papaya,6.15,22.74,74.42,257,1129.61,180,62,265
Papaya,6.11,32.78,79.85,123,1367.24,196,77,281
Papaya,5.62,22.08,72.22,173,1245.68,223,58,298
Papaya,6.61,27.68,76.57,979,1020.83,173,76,249
Papaya,6.87,30.19,72.96,457,1136.38,225,114,261
Papaya,5.9,26.17,73.05,179,1575.8,130,125,235
Papaya,5.94,22.68,79.07,999,1043.31,176,80,269
Papaya,6.88,27.44,78.0,230,1262.56,159,135,263
Papaya,5.64,26.01,77.28,142,1058.77,226,106,239
Papaya,6.13,32.43,75.92,491,1640.35,168,37,300
Papaya,6.75,33.34,78.91,620,1342.95,164,118,221
Papaya,6.32,28.08,77.97,1116,1753.6,187,48,291
Papaya,5.88,28.61,77.56,682,1191.64,186,72,243
Papaya,6.23,24.29,78.4,124,1750.18,131,78,296
Papaya,6.83,26.36,79.58,525,1167.16,126,44,245
Papaya,5.81,24.25,70.1,742,1414.97,174,118,222
Papaya,6.64,31.58,78.68,138,1364.0,146,37,242
Papaya,6.95,24.86,79.68,1171,1226.02,171,88,258
Papaya,6.29,24.2,70.98,824,1211.16,102,91,264
Papaya,6.52,22.11,76.17,377,1722.92,240,87,254
Papaya,6.87,22.33,76.65,820,1080.21,194,139,257
Papaya,6.5,23.41,78.0,360,1444.68,172,49,274
Papaya,5.92,31.26,79.36,172,1045.66,99,78,224
Papaya,6.03,32.56,77.11,1000,1538.19,168,119,286
Papaya,6.52,22.15,70.32,841,1023.54,205,50,200
Papaya,6.6,26.46,77.21,1095,1205.49,101,73,281
Papaya,6.18,24.68,76.33,918,1795.4,184,131,254
