Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Chestnut,6.44,16.8,54.33,252,754.15,31,32,206
Chestnut,7.31,12.64,44.9,593,756.75,116,34,466
Chestnut,6.41,13.76,55.54,1423,1040.2,104,29,180
Chestnut,6.47,18.5,66.1,586,1029.27,73,39,1005
Chestnut,6.05,21.39,48.13,1225,962.41,78,31,545
Chestnut,6.32,14.8,57.8,1252,969.83,114,35,949
Chestnut,6.31,17.92,57.22,832,853.13,41,38,863
Chestnut,5.72,20.58,42.18,1499,1023.84,67,37,116
Chestnut,6.67,19.34,53.23,119,817.97,80,38,878
Chestnut,7.23,21.63,51.32,784,687.11,63,33,1126
Chestnut,5.56,10.35,47.04,843,697.76,38,29,1152
Chestnut,5.56,21.48,68.09,793,1057.84,47,32,100
Chestnut,7.14,22.77,66.86,597,616.21,90,23,1006
Chestnut,5.91,16.35,48.39,737,674.68,120,31,680
Chestnut,7.06,14.59,68.89,462,951.92,50,26,135
Chestnut,6.09,14.55,54.39,1459,1168.88,107,23,662
Chestnut,6.42,14.17,47.58,1211,975.58,81,29,1169
Chestnut,6.45,14.77,40.83,189,741.71,91,22,594
Chestnut,5.6,11.96,64.09,1496,1091.24,71,22,412
Chestnut,5.7,18.32,40.6,865,629.82,52,40,554
Chestnut,6.35,18.92,65.25,1097,1142.76,112,20,1113
Chestnut,6.71,13.61,57.7,1264,900.86,60,31,949
Chestnut,7.26,20.36,59.16,544,1035.99,65,36,908
Chestnut,7.16,10.4,48.64,1048,1067.95,104,37,92
Chestnut,5.58,11.73,64.65,1321,1073.3,60,24,903
Chestnut,5.88,18.98,69.71,1015,734.73,120,32,435
Chestnut,6.65,13.72,63.46,921,842.69,111,35,675
Chestnut,6.76,12.55,68.45,370,806.4,55,37,850
Chestnut,5.69,21.39,46.21,473,718.47,59,30,941
Chestnut,5.63,20.12,60.15,158,784.6,95,28,380
Chestnut,6.89,16.34,41.53,855,938.26,51,32,500
Chestnut,6.01,24.82,49.32,1407,1016.41,59,35,252
Chestnut,5.63,18.8,46.38,651,696.87,58,35,836
Chestnut,5.54,23.22,69.45,1464,898.21,81,36,442
Chestnut,7.4,23.74,45.41,1084,661.24,98,34,798
Chestnut,6.56,10.34,49.32,1446,749.75,77,25,375
Chestnut,7.48,10.98,49.9,1222,637.64,31,29,1006
Chestnut,7.1,17.74,61.89,393,1052.32,49,40,1081
Chestnut,5.82,10.08,40.59,94,1108.8,91,37,1093
Chestnut,5.73,23.16,65.91,666,819.59,104,30,872
Chestnut,6.23,24.81,69.33,477,635.57,76,25,1169
Chestnut,6.55,16.92,48.96,443,1154.52,63,25,177
Chestnut,6.85,12.74,62.79,1362,1104.97,44,38,904
Chestnut,7.04,16.66,51.25,1195,903.8,111,32,1093
Chestnut,6.04,18.22,65.12,667,661.63,106,20,544
Chestnut,7.09,21.44,69.58,130,887.1,80,36,984
Chestnut,6.64,21.32,42.45,1095,998.19,106,40,1041
Chestnut,7.04,15.3,58.87,1095,646.69,45,36,490
Chestnut,6.89,11.18,59.75,106,746.45,120,25,316
Chestnut,5.66,20.24,51.79,1397,786.77,57,36,830
Chestnut,6.62,12.72,50.72,121,837.37,37,34,472
Chestnut,6.65,23.33,57.95,571,1136.7,37,38,948
Chestnut,6.45,10.62,65.63,888,671.67,107,36,1073
Chestnut,6.83,16.73,50.6,1032,717.62,93,24,366
Chestnut,5.98,13.9,63.06,469,685.92,107,24,99
Chestnut,6.14,13.08,53.42,703,1106.6,77,32,762
Chestnut,6.93,23.47,56.02,1208,1071.24,100,37,1090
Chestnut,6.36,11.21,64.46,1021,670.13,49,25,1043
Chestnut,7.27,20.59,67.92,654,868.27,91,30,464
Chestnut,6.19,22.4,46.98,1209,960.61,106,22,928
Chestnut,7.17,16.98,63.74,1236,668.69,87,27,1093
Chestnut,7.23,21.09,58.52,1278,851.97,120,31,755
Chestnut,7.1,17.41,42.4,316,674.02,105,40,868
Chestnut,7.45,19.01,53.41,852,621.13,120,25,1125
Chestnut,6.42,20.82,40.33,367,991.09,82,23,233
Chestnut,6.35,23.94,66.12,392,948.51,42,30,1079
Chestnut,7.17,13.79,48.06,884,779.65,99,38,845
Chestnut,7.23,14.58,68.87,1239,1139.16,82,25,454
Chestnut,6.42,11.1,59.84,844,679.86,56,37,633
Chestnut,7.01,22.57,46.69,1004,671.34,70,23,1185
Chestnut,7.3,10.67,46.75,344,957.37,56,37,895
Chestnut,5.51,16.3,61.58,1027,775.22,54,37,114
Chestnut,7.35,20.19,48.57,1082,751.93,36,29,143
Chestnut,5.97,19.73,50.24,1304,1092.0,50,24,717
Chestnut,7.37,12.02,51.02,964,697.06,100,37,414
