Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Guava,6.74,23.41,71.18,1128,1578.94,130,76,180
Guava,6.15,22.11,58.13,647,1708.72,176,42,142
Guava,6.36,34.23,70.1,180,1329.8,165,53,176
Guava,7.01,27.56,72.99,141,1788.3,108,63,178
Guava,6.84,28.56,66.92,713,1063.47,100,32,108
Guava,6.76,28.97,62.26,920,1366.1,125,36,150
Guava,6.86,24.54,63.98,356,1791.87,139,39,121
Guava,5.72,22.6,77.99,88,1005.61,162,67,138
Guava,7.32,24.9,73.34,884,1299.25,176,58,158
Guava,7.3,31.3,68.19,568,1101.41,133,32,158
Guava,7.29,34.11,76.02,535,1512.24,108,67,166
Guava,5.9,24.73,76.73,928,1426.81,121,52,167
Guava,5.78,32.37,64.71,384,1556.22,127,24,169
Guava,5.84,26.58,64.03,427,1692.24,102,35,160
Guava,7.06,28.13,76.19,1117,1751.97,119,36,152
Guava,7.15,24.45,64.52,590,1265.85,198,77,111
Guava,7.04,32.82,59.46,998,1246.37,146,47,121
Guava,5.67,30.47,63.13,557,1087.69,193,30,180
Guava,6.5,31.68,58.39,244,1128.83,108,37,106
Guava,7.11,34.23,68.36,198,1813.11,167,67,117
Guava,6.16,34.91,69.03,855,1577.37,125,78,133
Guava,7.15,30.78,57.29,869,1809.4,122,31,103
Guava,7.39,27.2,72.05,120,1589.46,168,48,155
Guava,6.32,25.39,76.58,1001,1824.83,127,62,174
Guava,6.78,31.53,55.65,1087,1116.96,174,37,161
Guava,7.45,34.93,57.41,1035,1713.27,137,53,105
Guava,5.64,26.53,73.23,560,1379.9,174,79,129
Guava,7.38,28.18,65.86,342,1739.6,157,57,121
Guava,7.38,27.52,71.36,86,1471.47,184,70,122
Guava,6.54,31.81,56.1,260,1748.66,156,21,140
Guava,6.49,34.04,67.98,302,1063.85,106,29,115
Guava,5.55,25.17,69.64,964,1733.74,125,23,149
Guava,6.89,25.94,67.28,650,1656.84,126,67,172
Guava,5.52,23.45,60.73,457,1089.96,181,43,172
Guava,6.4,25.02,70.54,370,1126.37,127,47,129
Guava,7.38,33.27,76.99,169,1197.83,166,48,111
Guava,6.45,24.23,71.5,696,1325.47,127,27,123
Guava,6.91,27.27,61.63,1080,1065.26,121,74,117
Guava,6.45,32.82,61.41,469,1588.9,166,24,154
Guava,6.99,23.24,59.29,899,1617.42,107,52,139
Guava,6.99,33.86,63.27,717,1029.13,132,65,164
Guava,6.02,29.97,57.38,879,1096.6,163,73,142
Guava,6.75,31.01,61.71,948,1288.85,134,63,132
Guava,5.87,28.69,78.32,106,1246.71,118,28,137
Guava,6.08,31.35,73.36,600,1597.38,140,44,124
Guava,6.92,31.59,58.11,1173,1604.9,130,65,170
Guava,5.92,23.26,77.51,263,1421.7,102,67,100
Guava,5.8,26.46,64.89,284,1698.12,148,37,126
Guava,7.41,32.93,58.88,239,1795.63,183,58,126
Guava,7.18,32.51,71.81,1096,1102.54,143,57,119
Guava,6.47,24.35,74.63,992,1600.28,149,60,121
Guava,6.24,29.26,78.42,209,1420.39,177,44,143
Guava,6.51,32.83,71.89,528,1245.06,107,33,176
Guava,7.14,33.7,61.21,287,1181.39,155,63,168
Guava,7.13,31.46,59.23,499,1555.36,184,39,130
Guava,7.16,26.06,72.43,554,1393.04,110,71,126
Guava,5.99,34.28,79.56,590,1576.39,146,50,166
Guava,7.18,26.19,58.99,570,1427.83,189,37,167
Guava,6.98,28.04,70.48,951,1857.57,110,76,120
Guava,6.74,24.78,70.24,343,1426.46,103,76,177
Guava,6.77,23.97,56.09,482,1501.45,183,47,178
Guava,6.48,22.32,63.47,163,1539.47,174,54,113
Guava,7.24,28.48,59.25,1010,1435.22,116,78,147
Guava,6.18,27.89,77.95,268,1011.57,114,33,100
Guava,5.7,28.48,75.54,78,1800.44,124,21,179
Guava,7.38,27.93,60.47,1149,1267.5,137,75,105
Guava,5.82,28.77,60.82,109,1403.11,145,67,101
Guava,6.42,24.76,75.3,736,1062.56,105,65,168
Guava,6.94,28.68,58.33,1075,1217.89,117,58,168
Guava,5.94,24.46,70.96,618,1751.0,168,78,153
Guava,5.86,33.98,56.17,888,1703.38,125,31,141
Guava,5.87,25.08,70.24,708,1739.31,183,62,177
Guava,6.02,22.99,65.01,775,1319.1,174,29,163
Guava,7.43,23.11,65.94,198,1537.06,193,56,125
Guava,7.06,32.47,62.81,93,1686.84,120,80,157
Guava,6.57,34.51,74.22,123,1773.41,132,79,103
Guava,6.35,24.18,61.1,1054,1324.99,153,62,139
Guava,7.1,34.61,63.44,621,1177.35,136,51,138
Guava,7.2,30.3,59.01,735,1008.6,109,31,135
Guava,6.16,30.83,58.7,693,1013.64,172,43,166
Guava,5.64,24.03,77.48,1171,1870.25,102,45,126
Guava,6.96,26.92,70.1,828,1008.54,181,79,165
Guava,5.56,22.73,78.17,945,1456.98,118,78,169
Guava,5.6,34.21,78.52,650,1620.18,137,28,143
Guava,6.68,22.4,69.29,456,1203.55,166,28,154
Guava,6.73,33.6,79.47,774,1811.86,114,24,178
Guava,5.86,27.4,63.29,890,1198.32,195,68,180
Guava,6.11,29.92,56.3,1126,1361.84,159,72,127
Guava,6.57,26.83,68.96,1096,1136.68,132,23,131
Guava,6.25,30.17,72.99,964,1611.92,158,35,111
Guava,5.86,27.45,73.23,543,1869.65,189,53,180
Guava,5.62,29.75,58.36,978,1514.67,124,25,127
Guava,6.11,31.06,62.49,816,1433.76,107,62,113
Guava,7.37,32.84,71.13,356,1158.98,183,70,137
Guava,6.05,27.3,60.89,951,1260.69,175,47,164
Guava,7.24,25.56,59.45,276,1036.42,131,22,111
Guava,6.47,34.17,78.97,281,1006.37,124,80,158
Guava,5.9,32.74,72.3,224,1532.04,120,60,106
Guava,6.87,33.9,64.5,515,1086.99,180,60,133
Guava,7.03,34.91,73.27,280,1401.01,165,56,179
Guava,6.18,22.59,79.35,1105,1488.51,117,79,136
Guava,6.56,30.79,62.06,320,1277.28,118,38,114
Guava,5.67,33.91,58.14,67,1898.24,130,37,144
Guava,5.55,23.88,56.11,181,1347.79,142,56,154
Guava,6.92,26.32,74.13,1065,1567.64,117,60,166
Guava,6.51,28.22,77.74,287,1807.32,170,61,118
Guava,7.2,25.02,73.06,1100,1751.83,175,72,149
Guava,7.09,34.84,66.7,282,1260.95,130,58,144
Guava,6.84,33.86,64.95,442,1663.98,125,61,137
Guava,6.83,26.05,68.62,610,1656.38,164,60,119
Guava,6.3,34.45,77.09,1190,1874.12,148,75,152
Guava,7.45,22.55,59.09,410,1099.92,126,65,107
Guava,6.27,29.67,57.89,822,1210.99,165,41,155
Guava,6.25,27.8,61.06,191,1728.89,134,47,164
Guava,6.13,28.81,76.01,75,1120.53,113,68,159
Guava,6.28,26.43,70.04,1036,1339.83,155,55,145
Guava,5.84,33.49,66.58,118,1196.6,184,51,168
Guava,7.06,32.47,73.82,1069,1198.57,174,77,113
Guava,7.33,26.52,72.39,628,1350.23,171,42,160
Guava,7.21,34.12,67.34,679,1351.38,127,26,172
Guava,7.01,25.51,63.01,1113,1266.87,108,37,137
Guava,6.37,33.03,71.29,995,1773.64,122,60,174
Guava,5.97,33.13,73.31,936,1624.87,143,54,138
Guava,7.39,33.98,57.89,144,1727.4,153,76,142
