Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Bottle Gourd,7.28,30.85,61.52,498,747.77,98,24,99
Bottle Gourd,6.94,21.37,51.29,1066,878.81,85,40,107
Bottle Gourd,6.08,29.19,65.87,496,842.24,89,33,87
Bottle Gourd,6.3,34.54,63.32,1411,969.77,89,32,91
Bottle Gourd,7.29,25.32,57.71,231,888.46,115,20,116
Bottle Gourd,6.37,21.42,61.65,531,896.39,111,35,106
Bottle Gourd,6.5,34.56,69.42,1499,703.11,82,31,111
Bottle Gourd,6.41,25.2,57.93,138,741.27,109,28,96
Bottle Gourd,7.04,24.01,55.86,167,741.26,105,34,119
Bottle Gourd,7.2,34.14,68.93,341,753.72,111,25,94
Bottle Gourd,6.63,33.44,66.83,1477,874.8,100,33,99
Bottle Gourd,6.83,30.54,62.46,1234,857.37,110,27,104
Bottle Gourd,6.41,34.76,65.01,850,986.75,84,27,91
Bottle Gourd,7.09,25.97,57.45,1334,971.7,93,35,83
Bottle Gourd,7.26,20.97,52.2,777,710.78,88,23,117
Bottle Gourd,6.91,21.1,53.78,1191,647.1,92,29,105
Bottle Gourd,6.53,21.22,55.94,452,889.24,113,35,117
Bottle Gourd,7.08,32.37,66.82,133,947.26,85,21,80
Bottle Gourd,6.22,23.85,56.34,1405,939.8,102,35,115
Bottle Gourd,7.12,33.62,66.3,167,603.42,108,29,85
Bottle Gourd,6.35,29.96,58.06,1186,698.59,93,25,95
Bottle Gourd,7.29,33.7,59.07,346,613.74,111,34,98
Bottle Gourd,7.13,30.23,66.4,308,971.82,110,36,113
Bottle Gourd,7.36,26.44,65.66,221,737.1,91,36,86
Bottle Gourd,7.04,20.08,61.67,78,686.3,118,21,107
Bottle Gourd,7.41,25.3,53.24,993,866.94,93,24,82
Bottle Gourd,6.16,26.29,55.54,1461,773.84,104,23,113
Bottle Gourd,7.29,20.16,58.21,567,744.39,85,22,102
Bottle Gourd,6.86,32.01,57.6,524,601.53,117,32,86
Bottle Gourd,6.76,25.34,51.25,1118,879.18,107,39,97
Bottle Gourd,6.06,22.67,67.67,944,680.61,83,36,85
Bottle Gourd,6.92,30.24,53.7,1271,635.6,119,30,97
Bottle Gourd,6.02,28.59,63.54,138,877.31,88,29,108
Bottle Gourd,7.01,21.29,61.78,526,937.71,83,28,117
Bottle Gourd,7.45,23.13,51.63,217,961.14,118,35,115
Bottle Gourd,6.3,29.08,54.55,1384,934.02,87,23,84
Bottle Gourd,6.3,23.52,66.0,1483,966.97,120,34,97
Bottle Gourd,6.28,23.61,59.09,1437,743.81,80,38,115
Bottle Gourd,6.88,28.17,66.74,1157,627.15,83,39,81
Bottle Gourd,6.04,20.53,67.73,526,909.82,106,31,115
Bottle Gourd,6.3,21.34,54.52,1239,601.27,102,33,106
Bottle Gourd,6.88,33.46,68.61,1079,907.42,102,33,115
Bottle Gourd,7.36,24.03,66.8,667,787.77,91,40,80
Bottle Gourd,6.75,34.2,60.58,325,821.62,82,29,108
Bottle Gourd,6.85,31.67,62.2,1494,936.86,96,33,83
Bottle Gourd,6.91,32.42,51.04,952,923.73,101,35,109
Bottle Gourd,6.89,22.18,52.1,557,675.23,97,30,92
Bottle Gourd,7.12,32.9,59.49,1072,647.66,109,39,104
Bottle Gourd,6.66,32.64,63.91,393,747.29,80,22,114
Bottle Gourd,6.97,34.6,68.43,1214,700.36,105,37,100
Bottle Gourd,6.69,23.13,52.47,337,653.97,111,31,91
Bottle Gourd,6.23,28.25,60.49,335,970.32,89,32,94
Bottle Gourd,6.34,29.47,69.59,61,690.39,97,39,109
Bottle Gourd,6.18,21.61,57.62,1233,771.06,83,28,108
Bottle Gourd,7.14,34.79,54.44,1080,786.65,87,24,117
Bottle Gourd,6.68,27.99,69.04,1460,705.31,118,22,91
Bottle Gourd,6.74,30.81,54.89,1051,660.48,94,21,96
Bottle Gourd,6.37,32.54,60.03,842,755.38,105,36,100
Bottle Gourd,6.25,22.53,63.2,417,649.96,81,37,117
Bottle Gourd,6.79,20.45,54.94,1023,807.55,104,36,91
Bottle Gourd,6.14,33.98,58.95,925,919.93,82,31,88
Bottle Gourd,7.12,23.58,52.58,800,695.68,86,27,106
Bottle Gourd,7.41,30.23,52.75,1323,946.12,92,30,84
Bottle Gourd,6.84,23.99,53.07,1039,662.14,95,23,86
Bottle Gourd,6.26,23.65,67.74,1307,899.75,114,22,96
Bottle Gourd,6.27,24.88,62.4,1110,892.02,116,22,85
Bottle Gourd,6.89,20.83,53.48,1045,992.48,102,24,98
Bottle Gourd,7.14,25.57,50.38,374,625.87,107,27,88
Bottle Gourd,7.42,20.08,69.76,698,771.67,81,21,116
Bottle Gourd,6.06,31.74,57.79,773,618.71,90,37,102
Bottle Gourd,6.25,32.82,66.73,1191,979.86,112,33,93
Bottle Gourd,7.44,25.87,52.7,920,767.9,87,35,103
Bottle Gourd,6.03,20.12,51.41,1268,991.24,105,27,105
Bottle Gourd,6.13,23.08,57.97,467,808.79,114,33,87
Bottle Gourd,6.89,34.95,65.62,1247,681.65,108,20,86
Bottle Gourd,7.28,32.37,50.78,606,889.63,103,30,112
Bottle Gourd,6.23,31.75,52.05,1192,652.94,118,37,91
Bottle Gourd,7.31,23.43,69.37,850,767.48,96,38,117
Bottle Gourd,6.28,29.0,50.67,608,648.38,90,26,83
Bottle Gourd,7.42,22.75,54.31,1286,741.8,95,31,84
Bottle Gourd,7.06,33.72,61.53,757,669.96,106,25,104
Bottle Gourd,7.46,32.77,61.67,148,963.92,103,26,90
Bottle Gourd,6.83,20.03,65.89,1340,701.43,91,37,105
Bottle Gourd,7.04,22.58,52.36,775,682.64,100,39,111
Bottle Gourd,7.25,28.71,52.11,1422,694.82,112,39,102
Bottle Gourd,6.85,34.99,53.55,423,899.15,92,39,112
Bottle Gourd,6.01,33.83,52.85,952,833.38,87,29,84
Bottle Gourd,6.68,32.38,69.49,800,941.52,97,35,98
Bottle Gourd,6.68,22.14,57.95,709,828.27,113,27,98
Bottle Gourd,6.84,33.8,50.29,350,792.24,113,39,83
Bottle Gourd,7.35,28.7,63.09,797,787.74,111,27,84
Bottle Gourd,6.83,29.01,50.04,87,839.76,107,30,115
Bottle Gourd,6.14,21.94,65.35,1179,742.41,89,32,86
Bottle Gourd,6.92,27.18,60.2,619,853.95,93,27,85
Bottle Gourd,6.73,27.49,52.68,340,969.37,118,35,82
Bottle Gourd,7.33,27.98,63.89,393,801.85,96,36,107
Bottle Gourd,7.16,22.14,50.96,964,798.82,90,20,87
Bottle Gourd,7.01,23.51,66.65,1072,694.33,119,27,90
Bottle Gourd,6.52,27.84,68.19,842,666.6,92,31,117
Bottle Gourd,6.02,25.86,52.29,166,604.88,89,35,119
Bottle Gourd,6.77,21.02,51.89,485,924.38,101,32,106
Bottle Gourd,7.02,24.3,67.99,1163,918.99,98,33,105
Bottle Gourd,7.19,23.39,51.91,306,963.63,86,29,83
Bottle Gourd,7.11,25.19,65.63,697,801.96,90,31,113
Bottle Gourd,6.44,30.34,60.77,1275,921.64,96,27,109
Bottle Gourd,7.06,33.43,53.89,777,782.7,112,26,108
Bottle Gourd,6.18,28.51,54.09,566,992.35,116,29,104
Bottle Gourd,6.3,31.31,60.67,926,986.66,114,36,80
Bottle Gourd,6.21,32.82,61.83,1161,873.18,115,24,111
Bottle Gourd,6.43,24.57,65.87,1098,814.35,81,37,85
Bottle Gourd,6.4,21.58,52.05,403,885.12,112,20,90
Bottle Gourd,6.98,23.57,54.08,890,966.75,102,30,90
Bottle Gourd,6.22,26.7,58.9,1265,688.24,106,31,114
Bottle Gourd,6.85,26.92,61.41,401,852.62,119,25,112
Bottle Gourd,7.32,24.14,56.96,512,716.42,101,28,102
Bottle Gourd,7.47,21.67,53.4,135,970.38,110,31,98
Bottle Gourd,7.2,32.66,50.6,1233,626.62,106,27,102
Bottle Gourd,7.14,20.97,60.13,341,814.64,96,28,111
Bottle Gourd,6.73,34.26,52.02,1051,750.2,108,20,103
Bottle Gourd,6.53,27.8,61.08,98,996.85,91,40,82
Bottle Gourd,6.69,25.07,55.87,1276,955.43,98,26,84
Bottle Gourd,6.32,21.84,56.73,1176,939.5,109,20,99
Bottle Gourd,6.3,21.79,55.38,1128,631.41,86,21,82
Bottle Gourd,6.89,25.43,60.46,1212,876.97,104,35,97
Bottle Gourd,7.24,32.05,63.65,1445,792.79,100,30,110
Bottle Gourd,6.65,30.78,50.33,170,919.23,92,37,90
Bottle Gourd,7.49,31.22,55.51,325,741.42,99,20,111
Bottle Gourd,6.09,29.14,55.14,823,950.61,118,21,114
Bottle Gourd,7.07,32.45,63.29,1162,680.27,112,23,115
Bottle Gourd,6.73,25.75,54.9,171,792.67,94,38,107
Bottle Gourd,7.47,26.57,51.75,784,863.26,87,20,87
Bottle Gourd,6.33,21.74,58.61,87,818.43,104,39,95
Bottle Gourd,6.88,24.57,56.41,193,772.71,83,27,90
Bottle Gourd,6.62,24.96,61.87,268,739.14,92,39,113
Bottle Gourd,6.37,23.12,69.04,128,998.06,98,21,89
Bottle Gourd,6.31,32.16,65.18,587,836.34,89,31,116
Bottle Gourd,6.43,32.87,53.04,587,854.09,107,26,101
Bottle Gourd,7.1,27.22,69.83,1311,618.06,87,31,97
Bottle Gourd,6.25,23.44,61.44,1168,610.9,115,39,109
Bottle Gourd,7.39,29.9,67.24,139,707.23,103,24,83
Bottle Gourd,6.49,31.1,56.45,816,985.88,91,29,118
Bottle Gourd,7.21,25.53,67.15,1299,775.68,92,30,113
Bottle Gourd,6.32,21.9,64.64,120,660.51,105,21,107
Bottle Gourd,6.04,22.63,66.18,83,716.17,119,35,103
Bottle Gourd,6.78,34.4,60.3,179,848.36,98,20,115
