Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Red Kidney Beans,6.31,21.53,50.32,328,532.27,66,38,97
Red Kidney Beans,6.54,20.09,53.18,911,702.12,85,43,87
Red Kidney Beans,7.22,27.08,55.96,287,719.67,91,33,72
Red Kidney Beans,6.99,28.42,51.83,1135,519.95,79,46,88
Red Kidney Beans,6.21,27.4,62.74,695,504.95,81,49,100
Red Kidney Beans,6.26,26.51,63.85,409,644.01,96,50,83
Red Kidney Beans,6.97,27.12,53.19,1166,537.77,69,42,86
Red Kidney Beans,6.04,26.96,57.99,1200,544.11,61,30,73
Red Kidney Beans,7.29,27.41,62.58,379,703.1,66,42,83
Red Kidney Beans,6.32,20.54,58.57,748,567.76,96,46,61
Red Kidney Beans,6.07,26.63,69.34,546,723.81,72,49,70
Red Kidney Beans,6.51,27.74,63.59,531,792.34,75,42,62
Red Kidney Beans,6.22,22.15,53.63,1250,684.66,98,30,65
Red Kidney Beans,6.11,29.63,57.04,252,537.26,99,34,98
Red Kidney Beans,7.37,22.07,62.22,1121,717.63,73,39,93
Red Kidney Beans,6.55,27.93,51.74,424,714.55,88,50,99
Red Kidney Beans,6.31,25.75,52.47,866,762.11,95,48,93
Red Kidney Beans,6.97,20.28,64.45,1378,551.58,94,39,86
Red Kidney Beans,6.27,23.09,61.84,1027,600.37,91,46,73
Red Kidney Beans,7.37,25.82,65.12,789,683.61,71,43,61
Red Kidney Beans,7.32,25.44,63.03,1016,713.36,60,32,70
Red Kidney Beans,6.03,28.32,66.28,826,526.53,90,32,81
Red Kidney Beans,7.35,20.99,65.96,549,634.51,63,38,73
Red Kidney Beans,6.18,22.02,61.69,590,689.64,83,42,80
Red Kidney Beans,6.48,26.18,67.65,1075,635.63,87,48,78
Red Kidney Beans,6.89,25.12,68.48,559,532.03,72,43,92
Red Kidney Beans,6.49,20.63,58.99,426,740.48,92,31,64
Red Kidney Beans,6.75,28.22,50.19,1491,637.68,82,43,76
Red Kidney Beans,6.84,27.08,59.98,334,595.25,67,39,93
Red Kidney Beans,6.53,24.94,55.69,1471,710.81,68,48,64
Red Kidney Beans,6.49,29.52,64.22,1067,521.84,79,40,68
Red Kidney Beans,6.41,26.95,64.21,708,644.2,91,36,92
Red Kidney Beans,6.49,27.51,50.1,113,637.3,67,38,98
Red Kidney Beans,6.37,28.78,51.85,91,536.14,80,40,72
Red Kidney Beans,7.45,20.94,54.96,1488,536.0,100,39,62
Red Kidney Beans,6.57,28.32,52.79,696,700.71,64,39,78
Red Kidney Beans,6.9,20.52,55.13,412,578.93,62,40,74
Red Kidney Beans,6.92,21.38,66.59,1050,703.01,100,44,78
Red Kidney Beans,7.07,25.96,50.39,158,741.08,74,34,76
Red Kidney Beans,6.32,24.99,53.93,92,503.14,100,33,85
Red Kidney Beans,6.34,21.96,61.95,594,626.67,92,35,61
Red Kidney Beans,6.69,24.3,58.28,486,738.06,84,45,61
Red Kidney Beans,6.18,29.02,57.72,268,734.97,97,49,86
Red Kidney Beans,6.71,21.89,67.66,1,644.56,74,30,80
Red Kidney Beans,7.03,25.63,54.15,1003,655.13,87,41,85
Red Kidney Beans,7.11,25.15,52.01,1007,748.35,98,41,65
Red Kidney Beans,6.07,25.98,67.26,43,596.41,93,39,64
Red Kidney Beans,6.38,23.28,57.07,986,573.56,65,40,63
Red Kidney Beans,7.32,27.62,68.97,76,687.23,84,43,85
Red Kidney Beans,7.43,24.0,63.48,239,600.17,87,47,100
Red Kidney Beans,6.35,29.07,67.45,1344,624.77,93,36,76
Red Kidney Beans,7.48,23.65,69.16,404,565.1,86,48,68
Red Kidney Beans,7.15,24.41,57.96,98,560.04,81,35,73
Red Kidney Beans,6.57,20.8,52.85,1169,705.31,95,47,79
Red Kidney Beans,7.0,27.21,59.11,656,708.81,90,41,84
Red Kidney Beans,6.47,23.02,69.9,900,519.53,63,32,64
Red Kidney Beans,6.54,26.27,58.78,1028,625.2,67,31,97
Red Kidney Beans,6.2,23.92,55.33,511,710.89,69,34,64
Red Kidney Beans,6.55,25.39,66.03,360,799.61,93,41,67
Red Kidney Beans,6.82,25.09,57.25,1382,795.56,89,46,64
Red Kidney Beans,6.56,25.38,57.72,487,789.25,99,33,93
Red Kidney Beans,6.78,22.27,67.06,1296,529.9,79,35,91
Red Kidney Beans,6.97,20.77,63.45,1346,744.02,98,37,89
Red Kidney Beans,6.96,26.74,66.59,1247,712.11,73,40,84
Red Kidney Beans,6.43,25.38,61.9,129,607.39,93,46,81
Red Kidney Beans,7.49,24.21,51.28,111,777.56,99,47,97
Red Kidney Beans,6.65,26.16,67.25,1015,730.29,63,47,85
Red Kidney Beans,6.42,23.72,66.74,492,774.52,60,40,65
Red Kidney Beans,7.17,24.64,62.41,909,778.64,87,39,99
Red Kidney Beans,6.42,23.19,63.55,880,574.69,95,36,70
Red Kidney Beans,7.23,23.11,52.79,705,504.6,71,34,69
Red Kidney Beans,6.09,21.14,66.65,898,697.96,62,34,90
Red Kidney Beans,6.28,29.67,58.82,404,666.32,65,50,72
Red Kidney Beans,6.97,28.82,67.11,512,773.25,63,36,73
Red Kidney Beans,6.6,20.62,67.31,853,788.75,68,37,100
Red Kidney Beans,6.13,25.19,65.97,209,790.54,71,48,69
Red Kidney Beans,7.06,23.46,63.37,1258,531.39,64,40,74
Red Kidney Beans,7.49,22.13,54.52,717,519.96,100,31,80
Red Kidney Beans,6.95,25.05,57.11,149,586.66,65,36,98
Red Kidney Beans,6.36,24.85,68.9,979,788.53,84,41,67
Red Kidney Beans,7.41,24.9,69.89,774,684.04,97,47,93
Red Kidney Beans,7.49,25.83,66.69,245,791.08,94,38,87
Red Kidney Beans,6.19,25.81,66.1,910,672.15,100,30,61
Red Kidney Beans,7.34,22.58,64.65,1193,777.47,68,39,95
Red Kidney Beans,7.14,29.77,57.39,940,780.17,73,41,86
Red Kidney Beans,6.3,24.18,57.33,1491,656.1,88,44,70
Red Kidney Beans,6.44,23.44,67.68,452,705.82,96,36,95
Red Kidney Beans,6.56,26.49,54.19,1175,651.48,89,43,68
Red Kidney Beans,7.5,23.65,63.52,1034,535.97,88,50,68
Red Kidney Beans,6.57,25.53,57.54,1062,648.44,61,47,91
Red Kidney Beans,7.02,28.43,51.17,833,672.17,85,49,91
Red Kidney Beans,6.9,27.48,61.03,683,657.68,89,36,85
Red Kidney Beans,6.18,26.66,65.34,297,700.4,84,41,79
Red Kidney Beans,7.15,28.71,57.48,604,508.3,96,33,77
